t_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,wx_dps,wy_dps,wz_dps,H_mag_kgm2ps,E_rot_J
107.8319,0.39898848,0.00207880,-0.81121226,-0.42747930,114.45310,-40.20703,-153.18751,-1.15810,4.90526,2.15430,3.39024118e-02,1.61607309e-03
107.9119,0.40241038,0.00199876,-0.80949624,-0.42752512,114.11642,-40.52580,-152.81095,-1.16023,4.90370,2.15686,3.39024118e-02,1.61607309e-03
107.9920,0.40582628,0.00191617,-0.80776816,-0.42756516,113.77536,-40.84300,-152.43038,-1.16236,4.90214,2.15942,3.39024118e-02,1.61607309e-03
108.0720,0.40923611,0.00183103,-0.80602804,-0.42759941,113.42987,-41.15860,-152.04574,-1.16449,4.90058,2.16199,3.39024118e-02,1.61607309e-03
108.1521,0.41263983,0.00174334,-0.80427592,-0.42762785,113.07989,-41.47258,-151.65696,-1.16662,4.89901,2.16456,3.39024118e-02,1.61607309e-03
108.2322,0.41603738,0.00165310,-0.80251182,-0.42765049,112.72536,-41.78490,-151.26399,-1.16876,4.89743,2.16714,3.39024118e-02,1.61607309e-03
108.3122,0.41942872,0.00156029,-0.80073578,-0.42766730,112.36622,-42.09552,-150.86676,-1.17090,4.89585,2.16972,3.39024118e-02,1.61607309e-03
108.3923,0.42281380,0.00146492,-0.79894783,-0.42767828,112.00241,-42.40442,-150.46521,-1.17303,4.89427,2.17231,3.39024118e-02,1.61607309e-03
108.4723,0.42619257,0.00136697,-0.79714799,-0.42768342,111.63387,-42.71155,-150.05928,-1.17518,4.89268,2.17489,3.39024118e-02,1.61607309e-03
108.5524,0.42956498,0.00126645,-0.79533629,-0.42768272,111.26054,-43.01689,-149.64890,-1.17732,4.89109,2.17749,3.39024118e-02,1.61607309e-03
108.6324,0.43293098,0.00116335,-0.79351277,-0.42767615,110.88236,-43.32040,-149.23401,-1.17946,4.88949,2.18008,3.39024118e-02,1.61607309e-03
108.7125,0.43629052,0.00105766,-0.79167746,-0.42766372,110.49926,-43.62204,-148.81455,-1.18161,4.88788,2.18268,3.39024118e-02,1.61607309e-03
108.7925,0.43964355,0.00094939,-0.78983039,-0.42764541,110.11119,-43.92178,-148.39044,-1.18376,4.88628,2.18529,3.39024118e-02,1.61607309e-03
108.8726,0.44299003,0.00083852,-0.78797159,-0.42762122,109.71809,-44.21957,-147.96164,-1.18591,4.88466,2.18789,3.39024118e-02,1.61607309e-03
108.9526,0.44632989,0.00072506,-0.78610109,-0.42759113,109.31989,-44.51539,-147.52807,-1.18806,4.88304,2.19051,3.39024118e-02,1.61607309e-03
109.0327,0.44966311,0.00060899,-0.78421893,-0.42755514,108.91653,-44.80918,-147.08968,-1.19021,4.88142,2.19312,3.39024118e-02,1.61607309e-03
109.1127,0.45298962,0.00049032,-0.78232512,-0.42751323,108.50795,-45.10091,-146.64639,-1.19237,4.87979,2.19574,3.39024118e-02,1.61607309e-03
109.1928,0.45630938,0.00036904,-0.78041972,-0.42746541,108.09410,-45.39055,-146.19814,-1.19453,4.87816,2.19836,3.39024118e-02,1.61607309e-03
109.2728,0.45962233,0.00024514,-0.77850275,-0.42741165,107.67490,-45.67804,-145.74488,-1.19669,4.87652,2.20099,3.39024118e-02,1.61607309e-03
109.3529,0.46292844,0.00011863,-0.77657424,-0.42735196,107.25031,-45.96334,-145.28653,-1.19885,4.87488,2.20362,3.39024118e-02,1.61607309e-03
109.4330,0.46622766,-0.00001050,-0.77463422,-0.42728632,106.82026,-46.24642,-144.82305,-1.20101,4.87323,2.20626,3.39024118e-02,1.61607309e-03
109.5130,0.46951992,-0.00014226,-0.77268273,-0.42721472,106.38468,-46.52723,-144.35436,-1.20318,4.87158,2.20890,3.39024118e-02,1.61607309e-03
109.5931,0.47280519,-0.00027664,-0.77071980,-0.42713716,105.94354,-46.80572,-143.88040,-1.20534,4.86992,2.21154,3.39024118e-02,1.61607309e-03
109.6731,0.47608343,-0.00041366,-0.76874547,-0.42705363,105.49675,-47.08185,-143.40112,-1.20751,4.86826,2.21418,3.39024118e-02,1.61607309e-03
109.7532,0.47935457,-0.00055331,-0.76675976,-0.42696411,105.04428,-47.35558,-142.91646,-1.20968,4.86659,2.21684,3.39024118e-02,1.61607309e-03
109.8332,0.48261858,-0.00069559,-0.76476272,-0.42686861,104.58606,-47.62685,-142.42635,-1.21186,4.86492,2.21949,3.39024118e-02,1.61607309e-03
109.9133,0.48587540,-0.00084052,-0.76275437,-0.42676711,104.12203,-47.89562,-141.93075,-1.21403,4.86324,2.22215,3.39024118e-02,1.61607309e-03
109.9933,0.48912499,-0.00098810,-0.76073475,-0.42665960,103.65216,-48.16184,-141.42959,-1.21621,4.86156,2.22481,3.39024118e-02,1.61607309e-03
110.0734,0.49236729,-0.00113832,-0.75870389,-0.42654608,103.17637,-48.42546,-140.92283,-1.21839,4.85987,2.22748,3.39024118e-02,1.61607309e-03
110.1534,0.49560228,-0.00129119,-0.75666183,-0.42642653,102.69463,-48.68643,-140.41040,-1.22057,4.85818,2.23015,3.39024118e-02,1.61607309e-03
110.2335,0.49882988,-0.00144672,-0.75460861,-0.42630095,102.20688,-48.94471,-139.89226,-1.22275,4.85648,2.23282,3.39024118e-02,1.61607309e-03
110.3135,0.50205007,-0.00160490,-0.75254425,-0.42616934,101.71308,-49.20023,-139.36836,-1.22493,4.85478,2.23550,3.39024118e-02,1.61607309e-03
110.3936,0.50526279,-0.00176574,-0.75046879,-0.42603168,101.21318,-49.45295,-138.83865,-1.22712,4.85307,2.23818,3.39024118e-02,1.61607309e-03
110.4736,0.50846799,-0.00192924,-0.74838227,-0.42588796,100.70714,-49.70282,-138.30309,-1.22931,4.85136,2.24086,3.39024118e-02,1.61607309e-03
110.5537,0.51166564,-0.00209541,-0.74628472,-0.42573818,100.19492,-49.94977,-137.76164,-1.23149,4.84964,2.24355,3.39024118e-02,1.61607309e-03
110.6338,0.51485567,-0.00226424,-0.74417618,-0.42558234,99.67647,-50.19377,-137.21424,-1.23369,4.84791,2.24624,3.39024118e-02,1.61607309e-03
110.7138,0.51803805,-0.00243574,-0.74205669,-0.42542041,99.15177,-50.43474,-136.66088,-1.23588,4.84619,2.24894,3.39024118e-02,1.61607309e-03
110.7939,0.52121272,-0.00260992,-0.73992627,-0.42525240,98.62079,-50.67264,-136.10150,-1.23807,4.84445,2.25164,3.39024118e-02,1.61607309e-03
110.8739,0.52437965,-0.00278677,-0.73778497,-0.42507829,98.08348,-50.90742,-135.53609,-1.24027,4.84271,2.25435,3.39024118e-02,1.61607309e-03
110.9540,0.52753878,-0.00296629,-0.73563282,-0.42489809,97.53983,-51.13900,-134.96460,-1.24247,4.84097,2.25705,3.39024118e-02,1.61607309e-03
111.0340,0.53069008,-0.00314850,-0.73346986,-0.42471178,96.98981,-51.36734,-134.38703,-1.24467,4.83922,2.25977,3.39024118e-02,1.61607309e-03
111.1141,0.53383348,-0.00333338,-0.73129613,-0.42451935,96.43341,-51.59238,-133.80334,-1.24687,4.83747,2.26248,3.39024118e-02,1.61607309e-03
111.1941,0.53696896,-0.00352095,-0.72911165,-0.42432080,95.87060,-51.81406,-133.21351,-1.24908,4.83571,2.26520,3.39024118e-02,1.61607309e-03
111.2742,0.54009646,-0.00371120,-0.72691648,-0.42411611,95.30138,-52.03233,-132.61754,-1.25128,4.83394,2.26793,3.39024118e-02,1.61607309e-03
111.3542,0.54321593,-0.00390413,-0.72471064,-0.42390529,94.72573,-52.24711,-132.01542,-1.25349,4.83217,2.27065,3.39024118e-02,1.61607309e-03
111.4343,0.54632734,-0.00409976,-0.72249418,-0.42368833,94.14367,-52.45836,-131.40713,-1.25570,4.83040,2.27338,3.39024118e-02,1.61607309e-03
111.5143,0.54943063,-0.00429807,-0.72026712,-0.42346521,93.55517,-52.66601,-130.79269,-1.25791,4.82861,2.27612,3.39024118e-02,1.61607309e-03
111.5944,0.55252576,-0.00449908,-0.71802952,-0.42323594,92.96026,-52.87000,-130.17209,-1.26013,4.82683,2.27886,3.39024118e-02,1.61607309e-03
111.6744,0.55561268,-0.00470277,-0.71578140,-0.42300050,92.35895,-53.07027,-129.54534,-1.26234,4.82504,2.28160,3.39024118e-02,1.61607309e-03
111.7545,0.55869136,-0.00490916,-0.71352280,-0.42275888,91.75125,-53.26676,-128.91246,-1.26456,4.82324,2.28435,3.39024118e-02,1.61607309e-03
111.8346,0.56176174,-0.00511825,-0.71125377,-0.42251109,91.13718,-53.45942,-128.27347,-1.26678,4.82144,2.28710,3.39024118e-02,1.61607309e-03
111.9146,0.56482378,-0.00533003,-0.70897434,-0.42225711,90.51677,-53.64817,-127.62840,-1.26900,4.81963,2.28985,3.39024118e-02,1.61607309e-03
111.9947,0.56787744,-0.00554451,-0.70668455,-0.42199694,89.89006,-53.83296,-126.97727,-1.27122,4.81782,2.29261,3.39024118e-02,1.61607309e-03
112.0747,0.57092267,-0.00576169,-0.70438444,-0.42173057,89.25708,-54.01373,-126.32014,-1.27345,4.81600,2.29537,3.39024118e-02,1.61607309e-03
112.1548,0.57395942,-0.00598157,-0.70207404,-0.42145799,88.61789,-54.19042,-125.65703,-1.27567,4.81418,2.29814,3.39024118e-02,1.61607309e-03
112.2348,0.57698766,-0.00620415,-0.69975341,-0.42117920,87.97253,-54.36296,-124.98800,-1.27790,4.81235,2.30091,3.39024118e-02,1.61607309e-03
112.3149,0.58000734,-0.00642942,-0.69742256,-0.42089419,87.32106,-54.53130,-124.31312,-1.28013,4.81051,2.30368,3.39024118e-02,1.61607309e-03
112.3949,0.58301841,-0.00665741,-0.69508156,-0.42060295,86.66355,-54.69537,-123.63243,-1.28236,4.80867,2.30646,3.39024118e-02,1.61607309e-03
112.4750,0.58602083,-0.00688809,-0.69273042,-0.42030548,86.00008,-54.85513,-122.94603,-1.28460,4.80683,2.30924,3.39024118e-02,1.61607309e-03
112.5550,0.58901456,-0.00712148,-0.69036921,-0.42000177,85.33072,-55.01050,-122.25397,-1.28683,4.80498,2.31202,3.39024118e-02,1.61607309e-03
112.6351,0.59199955,-0.00735757,-0.68799794,-0.41969182,84.65556,-55.16142,-121.55636,-1.28907,4.80312,2.31481,3.39024118e-02,1.61607309e-03
112.7151,0.59497576,-0.00759636,-0.68561668,-0.41937562,83.97469,-55.30785,-120.85328,-1.29131,4.80126,2.31760,3.39024118e-02,1.61607309e-03
112.7952,0.59794315,-0.00783786,-0.68322544,-0.41905316,83.28823,-55.44973,-120.14483,-1.29355,4.79939,2.32040,3.39024118e-02,1.61607309e-03
112.8753,0.60090167,-0.00808206,-0.68082429,-0.41872443,82.59626,-55.58699,-119.43112,-1.29579,4.79752,2.32320,3.39024118e-02,1.61607309e-03
112.9553,0.60385128,-0.00832896,-0.67841324,-0.41838944,81.89892,-55.71959,-118.71226,-1.29804,4.79564,2.32600,3.39024118e-02,1.61607309e-03
113.0354,0.60679194,-0.00857858,-0.67599236,-0.41804818,81.19633,-55.84747,-117.98838,-1.30029,4.79376,2.32881,3.39024118e-02,1.61607309e-03
113.1154,0.60972360,-0.00883089,-0.67356167,-0.41770063,80.48862,-55.97057,-117.25962,-1.30253,4.79187,2.33162,3.39024118e-02,1.61607309e-03
113.1955,0.61264623,-0.00908591,-0.67112123,-0.41734680,79.77592,-56.08885,-116.52610,-1.30478,4.78998,2.33444,3.39024118e-02,1.61607309e-03
113.2755,0.61555977,-0.00934363,-0.66867106,-0.41698667,79.05839,-56.20225,-115.78797,-1.30704,4.78808,2.33725,3.39024118e-02,1.61607309e-03
113.3556,0.61846419,-0.00960406,-0.66621122,-0.41662025,78.33618,-56.31073,-115.04538,-1.30929,4.78617,2.34008,3.39024118e-02,1.61607309e-03
113.4356,0.62135944,-0.00986719,-0.66374173,-0.41624752,77.60945,-56.41424,-114.29850,-1.31155,4.78426,2.34290,3.39024118e-02,1.61607309e-03
113.5157,0.62424548,-0.01013302,-0.66126266,-0.41586849,76.87838,-56.51273,-113.54749,-1.31380,4.78234,2.34573,3.39024118e-02,1.61607309e-03
113.5957,0.62712228,-0.01040156,-0.65877403,-0.41548314,76.14312,-56.60616,-112.79253,-1.31606,4.78042,2.34857,3.39024118e-02,1.61607309e-03
113.6758,0.62998978,-0.01067279,-0.65627589,-0.41509147,75.40388,-56.69449,-112.03380,-1.31833,4.77849,2.35140,3.39024118e-02,1.61607309e-03
113.7558,0.63284795,-0.01094673,-0.65376828,-0.41469348,74.66084,-56.77768,-111.27148,-1.32059,4.77656,2.35424,3.39024118e-02,1.61607309e-03
113.8359,0.63569674,-0.01122336,-0.65125125,-0.41428915,73.91418,-56.85568,-110.50577,-1.32285,4.77462,2.35709,3.39024118e-02,1.61607309e-03
113.9159,0.63853611,-0.01150270,-0.64872483,-0.41387850,73.16413,-56.92846,-109.73687,-1.32512,4.77267,2.35994,3.39024118e-02,1.61607309e-03
113.9960,0.64136603,-0.01178473,-0.64618908,-0.41346150,72.41088,-56.99600,-108.96499,-1.32739,4.77072,2.36279,3.39024118e-02,1.61607309e-03
114.0761,0.64418645,-0.01206946,-0.64364402,-0.41303816,71.65464,-57.05825,-108.19034,-1.32966,4.76876,2.36565,3.39024118e-02,1.61607309e-03
114.1561,0.64699733,-0.01235688,-0.64108971,-0.41260846,70.89565,-57.11518,-107.41313,-1.33193,4.76680,2.36851,3.39024118e-02,1.61607309e-03
114.2362,0.64979862,-0.01264700,-0.63852619,-0.41217242,70.13411,-57.16678,-106.63360,-1.33421,4.76483,2.37137,3.39024118e-02,1.61607309e-03
114.3162,0.65259030,-0.01293981,-0.63595351,-0.41173001,69.37026,-57.21301,-105.85196,-1.33648,4.76286,2.37424,3.39024118e-02,1.61607309e-03
114.3963,0.65537231,-0.01323532,-0.63337169,-0.41128124,68.60434,-57.25386,-105.06845,-1.33876,4.76088,2.37711,3.39024118e-02,1.61607309e-03
114.4763,0.65814462,-0.01353351,-0.63078080,-0.41082610,67.83657,-57.28929,-104.28330,-1.34104,4.75889,2.37998,3.39024118e-02,1.61607309e-03
114.5564,0.66090718,-0.01383439,-0.62818087,-0.41036459,67.06720,-57.31931,-103.49675,-1.34332,4.75690,2.38286,3.39024118e-02,1.61607309e-03
114.6364,0.66365997,-0.01413795,-0.62557195,-0.40989670,66.29647,-57.34388,-102.70904,-1.34561,4.75491,2.38574,3.39024118e-02,1.61607309e-03
114.7165,0.66640292,-0.01444420,-0.62295408,-0.40942243,65.52462,-57.36301,-101.92042,-1.34789,4.75290,2.38863,3.39024118e-02,1.61607309e-03
114.7965,0.66913602,-0.01475314,-0.62032731,-0.40894177,64.75191,-57.37668,-101.13113,-1.35018,4.75089,2.39152,3.39024118e-02,1.61607309e-03
114.8766,0.67185921,-0.01506475,-0.61769167,-0.40845472,63.97858,-57.38488,-100.34142,-1.35247,4.74888,2.39441,3.39024118e-02,1.61607309e-03
114.9566,0.67457246,-0.01537904,-0.61504722,-0.40796127,63.20488,-57.38762,-99.55154,-1.35476,4.74686,2.39731,3.39024118e-02,1.61607309e-03
115.0367,0.67727572,-0.01569601,-0.61239400,-0.40746143,62.43105,-57.38488,-98.76173,-1.35705,4.74483,2.40021,3.39024118e-02,1.61607309e-03
115.1167,0.67996897,-0.01601565,-0.60973206,-0.40695518,61.65736,-57.37668,-97.97224,-1.35934,4.74280,2.40311,3.39024118e-02,1.61607309e-03
115.1968,0.68265215,-0.01633796,-0.60706144,-0.40644252,60.88404,-57.36302,-97.18332,-1.36164,4.74076,2.40602,3.39024118e-02,1.61607309e-03
115.2769,0.68532523,-0.01666294,-0.60438218,-0.40592346,60.11134,-57.34390,-96.39522,-1.36394,4.73872,2.40893,3.39024118e-02,1.61607309e-03
115.3569,0.68798818,-0.01699058,-0.60169433,-0.40539798,59.33952,-57.31934,-95.60817,-1.36624,4.73667,2.41185,3.39024118e-02,1.61607309e-03
115.4370,0.69064095,-0.01732089,-0.59899794,-0.40486608,58.56882,-57.28934,-94.82244,-1.36854,4.73461,2.41476,3.39024118e-02,1.61607309e-03
115.5170,0.69328350,-0.01765386,-0.59629304,-0.40432776,57.79947,-57.25393,-94.03825,-1.37084,4.73255,2.41769,3.39024118e-02,1.61607309e-03
115.5971,0.69591580,-0.01798949,-0.59357970,-0.40378301,57.03173,-57.21313,-93.25584,-1.37315,4.73048,2.42061,3.39024118e-02,1.61607309e-03
115.6771,0.69853780,-0.01832778,-0.59085795,-0.40323184,56.26581,-57.16694,-92.47545,-1.37545,4.72841,2.42354,3.39024118e-02,1.61607309e-03
115.7572,0.70114948,-0.01866871,-0.58812784,-0.40267423,55.50196,-57.11540,-91.69731,-1.37776,4.72633,2.42648,3.39024118e-02,1.61607309e-03
115.8372,0.70375078,-0.01901229,-0.58538942,-0.40211018,54.74040,-57.05854,-90.92164,-1.38007,4.72424,2.42941,3.39024118e-02,1.61607309e-03
115.9173,0.70634168,-0.01935852,-0.58264272,-0.40153970,53.98135,-56.99638,-90.14867,-1.38238,4.72215,2.43235,3.39024118e-02,1.61607309e-03
115.9973,0.70892214,-0.01970739,-0.57988781,-0.40096277,53.22503,-56.92894,-89.37861,-1.38470,4.72005,2.43530,3.39024118e-02,1.61607309e-03
116.0774,0.71149212,-0.02005890,-0.57712472,-0.40037940,52.47166,-56.85628,-88.61167,-1.38701,4.71795,2.43825,3.39024118e-02,1.61607309e-03
116.1574,0.71405157,-0.02041305,-0.57435351,-0.39978958,51.72144,-56.77841,-87.84805,-1.38933,4.71584,2.44120,3.39024118e-02,1.61607309e-03
116.2375,0.71660048,-0.02076982,-0.57157421,-0.39919331,50.97457,-56.69538,-87.08797,-1.39165,4.71372,2.44415,3.39024118e-02,1.61607309e-03
116.3175,0.71913878,-0.02112923,-0.56878688,-0.39859058,50.23124,-56.60722,-86.33160,-1.39397,4.71160,2.44711,3.39024118e-02,1.61607309e-03
116.3976,0.72166646,-0.02149126,-0.56599156,-0.39798139,49.49165,-56.51398,-85.57914,-1.39629,4.70947,2.45007,3.39024118e-02,1.61607309e-03
116.4777,0.72418348,-0.02185590,-0.56318831,-0.39736575,48.75597,-56.41571,-84.83077,-1.39862,4.70734,2.45304,3.39024118e-02,1.61607309e-03
116.5577,0.72668979,-0.02222317,-0.56037716,-0.39674364,48.02438,-56.31244,-84.08665,-1.40094,4.70519,2.45601,3.39024118e-02,1.61607309e-03
116.6378,0.72918536,-0.02259304,-0.55755817,-0.39611507,47.29704,-56.20422,-83.34696,-1.40327,4.70305,2.45898,3.39024118e-02,1.61607309e-03
116.7178,0.73167016,-0.02296553,-0.55473138,-0.39548002,46.57412,-56.09110,-82.61185,-1.40560,4.70089,2.46196,3.39024118e-02,1.61607309e-03
116.7979,0.73414415,-0.02334061,-0.55189685,-0.39483851,45.85576,-55.97313,-81.88148,-1.40793,4.69873,2.46494,3.39024118e-02,1.61607309e-03
116.8779,0.73660729,-0.02371830,-0.54905462,-0.39419053,45.14212,-55.85036,-81.15598,-1.41027,4.69657,2.46792,3.39024118e-02,1.61607309e-03
116.9580,0.73905955,-0.02409858,-0.54620473,-0.39353607,44.43332,-55.72285,-80.43550,-1.41260,4.69440,2.47091,3.39024118e-02,1.61607309e-03
117.0380,0.74150089,-0.02448145,-0.54334724,-0.39287513,43.72951,-55.59064,-79.72016,-1.41494,4.69222,2.47390,3.39024118e-02,1.61607309e-03
117.1181,0.74393127,-0.02486691,-0.54048219,-0.39220772,43.03079,-55.45380,-79.01008,-1.41728,4.69004,2.47690,3.39024118e-02,1.61607309e-03
117.1981,0.74635067,-0.02525495,-0.53760964,-0.39153382,42.33729,-55.31237,-78.30538,-1.41962,4.68784,2.47990,3.39024118e-02,1.61607309e-03
117.2782,0.74875905,-0.02564556,-0.53472963,-0.39085344,41.64912,-55.16642,-77.60617,-1.42196,4.68565,2.48290,3.39024118e-02,1.61607309e-03
117.3582,0.75115636,-0.02603875,-0.53184221,-0.39016658,40.96636,-55.01600,-76.91254,-1.42430,4.68344,2.48590,3.39024118e-02,1.61607309e-03
117.4383,0.75354259,-0.02643450,-0.52894744,-0.38947323,40.28913,-54.86118,-76.22458,-1.42665,4.68124,2.48891,3.39024118e-02,1.61607309e-03
117.5183,0.75591769,-0.02683281,-0.52604535,-0.38877339,39.61749,-54.70200,-75.54237,-1.42899,4.67902,2.49193,3.39024118e-02,1.61607309e-03
117.5984,0.75828162,-0.02723368,-0.52313600,-0.38806706,38.95153,-54.53853,-74.86601,-1.43134,4.67680,2.49494,3.39024118e-02,1.61607309e-03
117.6785,0.76063436,-0.02763710,-0.52021943,-0.38735423,38.29133,-54.37083,-74.19555,-1.43369,4.67457,2.49796,3.39024118e-02,1.61607309e-03
117.7585,0.76297587,-0.02804306,-0.51729571,-0.38663492,37.63693,-54.19895,-73.53105,-1.43605,4.67233,2.50098,3.39024118e-02,1.61607309e-03
117.8386,0.76530611,-0.02845156,-0.51436487,-0.38590911,36.98841,-54.02297,-72.87258,-1.43840,4.67009,2.50401,3.39024118e-02,1.61607309e-03
117.9186,0.76762506,-0.02886259,-0.51142697,-0.38517681,36.34582,-53.84294,-72.22018,-1.44076,4.66785,2.50704,3.39024118e-02,1.61607309e-03
117.9987,0.76993268,-0.02927616,-0.50848205,-0.38443801,35.70918,-53.65892,-71.57390,-1.44311,4.66559,2.51007,3.39024118e-02,1.61607309e-03
118.0787,0.77222893,-0.02969224,-0.50553017,-0.38369271,35.07856,-53.47098,-70.93377,-1.44547,4.66333,2.51311,3.39024118e-02,1.61607309e-03
118.1588,0.77451379,-0.03011085,-0.50257138,-0.38294091,34.45397,-53.27917,-70.29983,-1.44783,4.66106,2.51615,3.39024118e-02,1.61607309e-03
118.2388,0.77678721,-0.03053196,-0.49960573,-0.38218261,33.83545,-53.08355,-69.67210,-1.45020,4.65879,2.51920,3.39024118e-02,1.61607309e-03
118.3189,0.77904917,-0.03095557,-0.49663326,-0.38141781,33.22301,-52.88419,-69.05059,-1.45256,4.65651,2.52224,3.39024118e-02,1.61607309e-03
118.3989,0.78129964,-0.03138169,-0.49365403,-0.38064651,32.61667,-52.68115,-68.43533,-1.45493,4.65422,2.52529,3.39024118e-02,1.61607309e-03
118.4790,0.78353858,-0.03181030,-0.49066808,-0.37986871,32.01643,-52.47449,-67.82633,-1.45730,4.65193,2.52835,3.39024118e-02,1.61607309e-03
118.5590,0.78576596,-0.03224139,-0.48767548,-0.37908440,31.42232,-52.26427,-67.22357,-1.45967,4.64963,2.53141,3.39024118e-02,1.61607309e-03
118.6391,0.78798174,-0.03267496,-0.48467626,-0.37829359,30.83432,-52.05054,-66.62708,-1.46204,4.64733,2.53447,3.39024118e-02,1.61607309e-03
118.7191,0.79018590,-0.03311100,-0.48167049,-0.37749628,30.25242,-51.83338,-66.03683,-1.46441,4.64501,2.53753,3.39024118e-02,1.61607309e-03
118.7992,0.79237841,-0.03354951,-0.47865821,-0.37669246,29.67663,-51.61283,-65.45282,-1.46678,4.64269,2.54060,3.39024118e-02,1.61607309e-03
118.8793,0.79455922,-0.03399048,-0.47563947,-0.37588214,29.10693,-51.38896,-64.87504,-1.46916,4.64037,2.54367,3.39024118e-02,1.61607309e-03
118.9593,0.79672832,-0.03443390,-0.47261432,-0.37506532,28.54330,-51.16183,-64.30346,-1.47154,4.63804,2.54675,3.39024118e-02,1.61607309e-03
119.0394,0.79888567,-0.03487976,-0.46958282,-0.37424199,27.98572,-50.93149,-63.73807,-1.47392,4.63570,2.54983,3.39024118e-02,1.61607309e-03
119.1194,0.80103123,-0.03532806,-0.46654502,-0.37341215,27.43416,-50.69800,-63.17883,-1.47630,4.63335,2.55291,3.39024118e-02,1.61607309e-03
119.1995,0.80316499,-0.03577880,-0.46350097,-0.37257581,26.88860,-50.46142,-62.62573,-1.47868,4.63100,2.55600,3.39024118e-02,1.61607309e-03
119.2795,0.80528690,-0.03623196,-0.46045071,-0.37173297,26.34901,-50.22181,-62.07873,-1.48107,4.62864,2.55909,3.39024118e-02,1.61607309e-03
119.3596,0.80739694,-0.03668753,-0.45739431,-0.37088362,25.81536,-49.97921,-61.53779,-1.48345,4.62628,2.56218,3.39024118e-02,1.61607309e-03
119.4396,0.80949507,-0.03714551,-0.45433181,-0.37002777,25.28760,-49.73369,-61.00287,-1.48584,4.62391,2.56527,3.39024118e-02,1.61607309e-03
119.5197,0.81158127,-0.03760590,-0.45126327,-0.36916541,24.76570,-49.48529,-60.47395,-1.48823,4.62153,2.56837,3.39024118e-02,1.61607309e-03
119.5997,0.81365551,-0.03806867,-0.44818873,-0.36829656,24.24961,-49.23408,-59.95096,-1.49062,4.61914,2.57148,3.39024118e-02,1.61607309e-03
119.6798,0.81571775,-0.03853384,-0.44510826,-0.36742120,23.73930,-48.98010,-59.43387,-1.49302,4.61675,2.57458,3.39024118e-02,1.61607309e-03
119.7598,0.81776797,-0.03900138,-0.44202190,-0.36653934,23.23471,-48.72341,-58.92263,-1.49541,4.61435,2.57769,3.39024118e-02,1.61607309e-03
119.8399,0.81980613,-0.03947129,-0.43892970,-0.36565097,22.73580,-48.46406,-58.41719,-1.49781,4.61194,2.58081,3.39024118e-02,1.61607309e-03
119.9199,0.82183222,-0.03994356,-0.43583172,-0.36475611,22.24252,-48.20210,-57.91751,-1.50021,4.60953,2.58392,3.39024118e-02,1.61607309e-03
