t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
37.7200,92.262676,70.783277,-23.526860,44.763821,1.488851,-0.792564,1.808616,0.672534,-0.429364,1.98657506e-04,1.90954273e-07,1.45641208e-08,-1.26556795e-04,1.71345387e-07,1.23906378e-08,6.35646686e-01,9.58563458e-02,2.01691383e-02,2.99190065e+00,1.18894326e-05,9.992e-16,8.882e-16
37.7400,92.306302,70.814393,-23.566235,44.760463,1.488624,-0.793187,1.808539,0.670954,-0.436030,1.98206313e-04,2.06210998e-07,1.45683494e-08,-1.28534428e-04,1.61055359e-07,1.23934895e-08,6.35647152e-01,9.58629384e-02,2.01437146e-02,2.99191551e+00,1.18894490e-05,8.648e-16,3.553e-15
37.7600,92.349926,70.845523,-23.605611,44.757066,1.488396,-0.793810,1.808461,0.659591,-0.435247,1.94862333e-04,2.15666842e-07,1.45742900e-08,-1.28311876e-04,1.52580038e-07,1.23969737e-08,6.35647630e-01,9.58695349e-02,2.01182871e-02,2.99193040e+00,1.18894878e-05,1.839e-15,1.998e-15
37.7800,92.393550,70.876665,-23.644987,44.753632,1.488168,-0.794433,1.808384,0.638656,-0.427054,1.88682027e-04,2.13867156e-07,1.45818586e-08,-1.25895376e-04,1.50903797e-07,1.24010404e-08,6.35648052e-01,9.58761176e-02,2.00932589e-02,2.99194503e+00,1.18896294e-05,1.270e-15,8.882e-16
37.8000,92.437173,70.907819,-23.684364,44.750160,1.487939,-0.795057,1.808307,0.608486,-0.411590,1.79766537e-04,2.02016790e-07,1.45908942e-08,-1.21325746e-04,1.56986687e-07,1.24055159e-08,6.35648351e-01,9.58826687e-02,2.00690316e-02,2.99195914e+00,1.18899478e-05,9.159e-16,1.332e-15
37.8200,92.480794,70.938987,-23.723743,44.746650,1.487709,-0.795680,1.808231,0.569548,-0.389099,1.68260030e-04,1.87219710e-07,1.46011170e-08,-1.14677702e-04,1.67231491e-07,1.24101982e-08,6.35648460e-01,9.58891713e-02,2.00459889e-02,2.99197244e+00,1.18905055e-05,1.311e-15,3.109e-15
37.8400,92.524414,70.970167,-23.763122,44.743102,1.487477,-0.796304,1.808156,0.522437,-0.359922,1.54347367e-04,1.78262659e-07,1.46122305e-08,-1.06058640e-04,1.75628741e-07,1.24149381e-08,6.35648318e-01,9.58956097e-02,2.00244833e-02,2.99198468e+00,1.18913495e-05,1.020e-15,2.665e-15
37.8600,92.568034,71.001360,-23.802502,44.739517,1.487243,-0.796928,1.808082,0.467889,-0.324513,1.38251136e-04,1.80444752e-07,1.46240709e-08,-9.56069010e-05,1.77300212e-07,1.24196266e-08,6.35647871e-01,9.59019701e-02,2.00048298e-02,2.99199565e+00,1.18925088e-05,7.772e-16,8.882e-16
37.8800,92.611651,71.032566,-23.841883,44.735893,1.487007,-0.797553,1.808009,0.406779,-0.283435,1.20228086e-04,1.92494297e-07,1.46365265e-08,-8.34895525e-05,1.71351486e-07,1.24242540e-08,6.35647069e-01,9.59082401e-02,1.99873078e-02,2.99200513e+00,1.18939923e-05,1.665e-15,3.109e-15
37.9000,92.655268,71.063785,-23.881265,44.732231,1.486769,-0.798177,1.807937,0.340102,-0.237353,1.00565040e-04,2.07365581e-07,1.46495364e-08,-6.98997193e-05,1.61365257e-07,1.24288541e-08,6.35645868e-01,9.59144085e-02,1.99721666e-02,2.99201297e+00,1.18957886e-05,1.492e-15,2.220e-15
37.9200,92.698884,71.095017,-23.920648,44.728532,1.486528,-0.798803,1.807866,0.268946,-0.187021,7.95743278e-05,2.16417264e-07,1.46630543e-08,-5.50535044e-05,1.53264305e-07,1.24333937e-08,6.35644230e-01,9.59204656e-02,1.99596296e-02,2.99201898e+00,1.18978664e-05,7.867e-16,1.332e-15
37.9400,92.742498,71.126262,-23.960031,44.724794,1.486285,-0.799428,1.807797,0.194457,-0.133252,5.75888323e-05,2.14494108e-07,1.46768827e-08,-3.91865529e-05,1.51817991e-07,1.24377923e-08,6.35642120e-01,9.59264027e-02,1.99498913e-02,2.99202305e+00,1.19001767e-05,9.214e-16,1.776e-15
37.9600,92.786111,71.157520,-23.999416,44.721018,1.486038,-0.800054,1.807730,0.117810,-0.076902,3.49567089e-05,2.02922716e-07,1.46907303e-08,-2.25503128e-05,1.57852461e-07,1.24418955e-08,6.35639510e-01,9.59322131e-02,1.99431082e-02,2.99202504e+00,1.19026560e-05,9.801e-16,2.220e-15
37.9800,92.829722,71.188791,-24.038801,44.717204,1.485789,-0.800680,1.807664,0.040193,-0.018851,1.20358730e-05,1.88680166e-07,1.47042775e-08,-5.40805238e-06,1.67795779e-07,1.24454966e-08,6.35636379e-01,9.59378920e-02,1.99393864e-02,2.99202490e+00,1.19052303e-05,1.080e-15,1.332e-15
38.0000,92.873333,71.220074,-24.078187,44.713352,1.485537,-0.801306,1.807600,-0.037195,0.040003,-1.08116606e-05,1.80253654e-07,1.47171790e-08,1.19693043e-05,1.75806823e-07,1.24484632e-08,6.35632718e-01,9.59434375e-02,1.99387736e-02,2.99202257e+00,1.19078194e-05,1.478e-15,3.109e-15
38.0200,92.916941,71.251371,-24.117574,44.709462,1.485282,-0.801933,1.807537,-0.113150,0.098747,-3.32254969e-05,1.82646682e-07,1.47292231e-08,2.93074575e-05,1.77219182e-07,1.24507379e-08,6.35628528e-01,9.59488503e-02,1.99412568e-02,2.99201808e+00,1.19103427e-05,1.499e-15,3.553e-15
38.0400,92.960549,71.282680,-24.156962,44.705533,1.485024,-0.802559,1.807476,-0.186472,0.156457,-5.48525448e-05,1.94469148e-07,1.47403297e-08,4.63330611e-05,1.71269320e-07,1.24523301e-08,6.35623816e-01,9.59541335e-02,1.99467696e-02,2.99201145e+00,1.19127236e-05,1.031e-15,1.887e-15
38.0600,93.004155,71.314003,-24.196351,44.701566,1.484763,-0.803187,1.807416,-0.255982,0.212212,-7.53525773e-05,2.08802129e-07,1.47504437e-08,6.27780321e-05,1.61514078e-07,1.24533212e-08,6.35618602e-01,9.59592920e-02,1.99552025e-02,2.99200278e+00,1.19148945e-05,1.936e-15,3.553e-15
38.0800,93.047759,71.345338,-24.235741,44.697561,1.484500,-0.803814,1.807358,-0.320564,0.265117,-9.44035812e-05,2.17300151e-07,1.47595448e-08,7.83837721e-05,1.53710401e-07,1.24537480e-08,6.35612908e-01,9.59643325e-02,1.99664118e-02,2.99199217e+00,1.19168011e-05,8.862e-16,1.776e-15
38.1000,93.091363,71.376687,-24.275132,44.693518,1.484234,-0.804441,1.807301,-0.379187,0.314326,-1.11706813e-04,2.15098327e-07,1.47675363e-08,9.29052337e-05,1.52420652e-07,1.24535722e-08,6.35606762e-01,9.59692628e-02,1.99802222e-02,2.99197972e+00,1.19184058e-05,1.213e-15,1.221e-15
38.1200,93.134964,71.408048,-24.314524,44.689436,1.483966,-0.805068,1.807245,-0.430938,0.359065,-1.26991481e-04,2.03638311e-07,1.47741987e-08,1.06114767e-04,1.58345106e-07,1.24527224e-08,6.35600201e-01,9.59740924e-02,1.99964233e-02,2.99196561e+00,1.19196899e-05,1.132e-15,1.776e-15
38.1400,93.178564,71.439422,-24.353916,44.685316,1.483696,-0.805696,1.807190,-0.475034,0.398646,-1.40018985e-04,1.89771590e-07,1.47793256e-08,1.17805687e-04,1.67940836e-07,1.24510841e-08,6.35593264e-01,9.59788326e-02,2.00147633e-02,2.99194999e+00,1.19206548e-05,8.119e-16,2.220e-15
38.1600,93.222163,71.470810,-24.393310,44.681158,1.483424,-0.806323,1.807136,-0.510814,0.432470,-1.50586638e-04,1.81695600e-07,1.47827404e-08,1.27795505e-04,1.75533007e-07,1.24485913e-08,6.35586002e-01,9.59834966e-02,2.00349457e-02,2.99193308e+00,1.19213219e-05,9.138e-16,3.109e-15
38.1800,93.265759,71.502210,-24.432704,44.676961,1.483151,-0.806951,1.807083,-0.537740,0.460025,-1.58530826e-04,1.84132327e-07,1.47843578e-08,1.35928776e-04,1.76660806e-07,1.24452900e-08,6.35578470e-01,9.59880994e-02,2.00566334e-02,2.99191512e+00,1.19217309e-05,1.041e-15,2.665e-15
38.2000,93.309355,71.533624,-24.472099,44.672725,1.482877,-0.807578,1.807030,-0.555394,0.480887,-1.63729532e-04,1.95584814e-07,1.47842686e-08,1.42079516e-04,1.70685242e-07,1.24412801e-08,6.35570729e-01,9.59926570e-02,2.00794604e-02,2.99189636e+00,1.19219378e-05,9.892e-16,2.220e-15
38.2200,93.352949,71.565050,-24.511495,44.668451,1.482602,-0.808205,1.806977,-0.563487,0.494722,-1.66104215e-04,2.09264400e-07,1.47826132e-08,1.46153152e-04,1.61135035e-07,1.24367107e-08,6.35562843e-01,9.59971862e-02,2.01030467e-02,2.99187707e+00,1.19220110e-05,6.661e-16,2.331e-15
38.2400,93.396541,71.596490,-24.550892,44.664139,1.482326,-0.808832,1.806924,-0.561876,0.501303,-1.65620986e-04,2.17116340e-07,1.47795226e-08,1.48087981e-04,1.53604481e-07,1.24317204e-08,6.35554876e-01,9.60017037e-02,2.01270111e-02,2.99185751e+00,1.19220269e-05,2.491e-15,2.220e-15
38.2600,93.440131,71.627943,-24.590290,44.659788,1.482051,-0.809458,1.806872,-0.550585,0.500522,-1.62291087e-04,2.14556441e-07,1.47751043e-08,1.47856096e-04,1.52455973e-07,1.24263513e-08,6.35546890e-01,9.60062260e-02,2.01509776e-02,2.99183794e+00,1.19220652e-05,8.674e-16,2.665e-15
38.2800,93.483720,71.659409,-24.629689,44.655398,1.481775,-0.810085,1.806818,-0.529807,0.492396,-1.56170657e-04,2.03133960e-07,1.47693479e-08,1.45463787e-04,1.58270716e-07,1.24206014e-08,6.35538949e-01,9.60107692e-02,2.01745753e-02,2.99181863e+00,1.19222041e-05,7.373e-16,1.110e-15
38.3000,93.527307,71.690889,-24.669088,44.650970,1.481501,-0.810711,1.806765,-0.499907,0.477075,-1.47359785e-04,1.89574770e-07,1.47622180e-08,1.40951403e-04,1.67537371e-07,1.24144555e-08,6.35531114e-01,9.60153494e-02,2.01974345e-02,2.99179982e+00,1.19225149e-05,1.200e-15,3.109e-15
38.3200,93.570893,71.722382,-24.708488,44.646503,1.481227,-0.811336,1.806710,-0.461392,0.454826,-1.36000883e-04,1.81794530e-07,1.47537581e-08,1.34392665e-04,1.74744281e-07,1.24079134e-08,6.35523447e-01,9.60199825e-02,2.02191868e-02,2.99178178e+00,1.19230582e-05,7.364e-16,3.997e-15
38.3400,93.614477,71.753889,-24.747888,44.641997,1.480954,-0.811961,1.806655,-0.414896,0.426025,-1.22276382e-04,1.84245535e-07,1.47440762e-08,1.25893470e-04,1.75629069e-07,1.24010787e-08,6.35516009e-01,9.60246841e-02,2.02394701e-02,2.99176476e+00,1.19238793e-05,9.567e-16,5.551e-16
38.3600,93.658060,71.785409,-24.787289,44.637453,1.480683,-0.812586,1.806599,-0.361158,0.391133,-1.06405808e-04,1.95332759e-07,1.47334160e-08,1.15590176e-04,1.69670291e-07,1.23941239e-08,6.35508857e-01,9.60294692e-02,2.02579407e-02,2.99174898e+00,1.19250062e-05,1.471e-15,1.110e-15
38.3800,93.701641,71.816943,-24.826691,44.632870,1.480413,-0.813210,1.806541,-0.301012,0.350698,-8.86422652e-05,2.08398888e-07,1.47221062e-08,1.03647420e-04,1.60365238e-07,1.23872271e-08,6.35502045e-01,9.60343509e-02,2.02742885e-02,2.99173468e+00,1.19264473e-05,1.332e-15,3.109e-15
38.4000,93.745220,71.848490,-24.866093,44.628247,1.480146,-0.813834,1.806482,-0.235390,0.305345,-6.92684004e-05,2.15672273e-07,1.47104178e-08,9.02554855e-05,1.53147806e-07,1.23805578e-08,6.35495617e-01,9.60393406e-02,2.02882480e-02,2.99172202e+00,1.19281913e-05,1.228e-15,1.221e-15
38.4200,93.788798,71.880052,-24.905496,44.623587,1.479880,-0.814457,1.806421,-0.165320,0.255782,-4.85919055e-05,2.12837533e-07,1.46985712e-08,7.56272734e-05,1.52186290e-07,1.23741973e-08,6.35489611e-01,9.60444477e-02,2.02996033e-02,2.99171117e+00,1.19302077e-05,9.159e-16,2.109e-15
38.4400,93.832375,71.911628,-24.944899,44.618887,1.479617,-0.815080,1.806359,-0.091919,0.202794,-2.69406296e-05,2.01541963e-07,1.46866998e-08,5.99949159e-05,1.57948362e-07,1.23681431e-08,6.35484057e-01,9.60496793e-02,2.03081847e-02,2.99170223e+00,1.19324490e-05,1.010e-15,1.332e-15
38.4600,93.875950,71.943217,-24.984302,44.614148,1.479356,-0.815703,1.806296,-0.016370,0.147231,-4.65738213e-06,1.88383396e-07,1.46748524e-08,4.36060930e-05,1.66955832e-07,1.23623917e-08,6.35478979e-01,9.60550409e-02,2.03138630e-02,2.99169531e+00,1.19348534e-05,1.721e-15,1.554e-15
38.4800,93.919523,71.974822,-25.023705,44.609370,1.479098,-0.816325,1.806230,0.060107,0.089991,1.79054928e-05,1.81001169e-07,1.46631399e-08,2.67201068e-05,1.73856208e-07,1.23569504e-08,6.35474392e-01,9.60605365e-02,2.03165450e-02,2.99169046e+00,1.19373491e-05,1.728e-15,1.443e-15
38.5000,93.963095,72.006440,-25.063109,44.604553,1.478842,-0.816946,1.806163,0.136291,0.031992,4.03916862e-05,1.83586800e-07,1.46517489e-08,9.60377821e-06,1.74577913e-07,1.23518894e-08,6.35470308e-01,9.60661683e-02,2.03161747e-02,2.99168773e+00,1.19398585e-05,8.097e-16,1.776e-15
38.5200,94.006666,72.038073,-25.102513,44.599697,1.478589,-0.817567,1.806094,0.210985,-0.025851,6.24465502e-05,1.94453379e-07,1.46409271e-08,-7.47276857e-06,1.68709583e-07,1.23473606e-08,6.35466731e-01,9.60719369e-02,2.03127407e-02,2.99168712e+00,1.19423033e-05,1.173e-15,2.220e-15
38.5400,94.050235,72.069720,-25.141917,44.594802,1.478338,-0.818188,1.806024,0.283034,-0.082635,8.37226926e-05,2.07073462e-07,1.46309989e-08,-2.42403685e-05,1.59713596e-07,1.23435057e-08,6.35463656e-01,9.60778404e-02,2.03062847e-02,2.99168862e+00,1.19446094e-05,7.425e-16,1.998e-15
38.5600,94.093803,72.101382,-25.181321,44.589868,1.478089,-0.818808,1.805952,0.351330,-0.137486,1.03885450e-04,2.13948987e-07,1.46222280e-08,-4.04350573e-05,1.52865292e-07,1.23404258e-08,6.35461069e-01,9.60838745e-02,2.02969069e-02,2.99169215e+00,1.19467115e-05,7.542e-16,5.329e-15
38.5800,94.137370,72.133059,-25.220725,44.584895,1.477842,-0.819428,1.805879,0.414814,-0.189554,1.22618152e-04,2.11020060e-07,1.46147598e-08,-5.58022260e-05,1.52144335e-07,1.23381561e-08,6.35458945e-01,9.60900323e-02,2.02847646e-02,2.99169761e+00,1.19485571e-05,9.159e-16,2.220e-15
38.6000,94.180935,72.164751,-25.260128,44.579882,1.477598,-0.820048,1.805804,0.472485,-0.238022,1.39627096e-04,2.00021282e-07,1.46086640e-08,-7.01006247e-05,1.57910084e-07,1.23366301e-08,6.35457254e-01,9.60963050e-02,2.02700629e-02,2.99170486e+00,1.19501099e-05,1.256e-15,2.109e-15
38.6200,94.224499,72.196458,-25.299532,44.574830,1.477355,-0.820668,1.805728,0.523418,-0.282120,1.54646153e-04,1.87419064e-07,1.46039150e-08,-8.31061502e-05,1.66718816e-07,1.23357622e-08,6.35455955e-01,9.61026822e-02,2.02530428e-02,2.99171374e+00,1.19513519e-05,1.180e-15,3.553e-15
38.6400,94.268062,72.228180,-25.338935,44.569739,1.477114,-0.821287,1.805651,0.566795,-0.321141,1.67440924e-04,1.80580715e-07,1.46004902e-08,-9.46153597e-05,1.73373426e-07,1.23355004e-08,6.35455007e-01,9.61091523e-02,2.02339711e-02,2.99172407e+00,1.19522846e-05,1.173e-15,4.441e-16
38.6600,94.311623,72.259917,-25.378339,44.564608,1.476874,-0.821906,1.805573,0.601928,-0.354462,1.77812398e-04,1.83445017e-07,1.45984606e-08,-1.04448653e-04,1.73985901e-07,1.23358296e-08,6.35454362e-01,9.61157028e-02,2.02131359e-02,2.99173564e+00,1.19529289e-05,8.049e-16,1.998e-15
38.6800,94.355183,72.291670,-25.417741,44.559438,1.476635,-0.822525,1.805494,0.628279,-0.381565,1.85600052e-04,1.94238642e-07,1.45979315e-08,-1.12453077e-04,1.68248118e-07,1.23368060e-08,6.35453970e-01,9.61223203e-02,2.01908481e-02,2.99174825e+00,1.19533235e-05,1.110e-15,1.443e-15
38.7000,94.398742,72.323438,-25.457144,44.554229,1.476397,-0.823145,1.805415,0.645465,-0.402041,1.90684328e-04,2.06562223e-07,1.45990375e-08,-1.18504700e-04,1.59584831e-07,1.23384963e-08,6.35453776e-01,9.61289900e-02,2.01674451e-02,2.99176166e+00,1.19535229e-05,1.054e-15,2.665e-15
38.7200,94.442299,72.355221,-25.496546,44.548980,1.476160,-0.823764,1.805336,0.653250,-0.415592,1.92988471e-04,2.13182187e-07,1.46018813e-08,-1.22510531e-04,1.53115327e-07,1.23409012e-08,6.35453718e-01,9.61356962e-02,2.01432905e-02,2.99177562e+00,1.19535932e-05,1.589e-15,1.776e-15
38.7400,94.485855,72.387020,-25.535948,44.543691,1.475922,-0.824383,1.805256,0.651536,-0.422026,1.92479693e-04,2.10281820e-07,1.46064207e-08,-1.24409949e-04,1.52636632e-07,1.23439630e-08,6.35453735e-01,9.61424221e-02,2.01187687e-02,2.99178986e+00,1.19536086e-05,7.568e-16,1.776e-15
38.7600,94.529410,72.418835,-25.575349,44.538363,1.475684,-0.825002,1.805176,0.640356,-0.421252,1.89169623e-04,1.99673509e-07,1.46125176e-08,-1.24175616e-04,1.58405655e-07,1.23475464e-08,6.35453759e-01,9.61491505e-02,2.00942726e-02,2.99180412e+00,1.19536464e-05,9.923e-16,1.776e-15
38.7800,94.572964,72.450665,-25.614750,44.532995,1.475445,-0.825622,1.805097,0.619878,-0.413279,1.83114076e-04,1.87690292e-07,1.46199788e-08,-1.21813870e-04,1.67015225e-07,1.23514757e-08,6.35453726e-01,9.61558645e-02,2.00701889e-02,2.99181812e+00,1.19537823e-05,8.101e-16,2.220e-15
38.8000,94.616517,72.482511,-25.654150,44.527587,1.475206,-0.826241,1.805018,0.590413,-0.398224,1.74412111e-04,1.81433297e-07,1.46285855e-08,-1.17364585e-04,1.73420698e-07,1.23556274e-08,6.35453573e-01,9.61625480e-02,2.00468866e-02,2.99183159e+00,1.19540853e-05,1.083e-15,1.110e-15
38.8200,94.660068,72.514373,-25.693550,44.522140,1.474965,-0.826861,1.804939,0.552426,-0.376323,1.63204411e-04,1.84597921e-07,1.46382094e-08,-1.10900502e-04,1.73911608e-07,1.23599299e-08,6.35453241e-01,9.61691857e-02,2.00247115e-02,2.99184430e+00,1.19546138e-05,7.945e-16,1.332e-15
38.8400,94.703618,72.546250,-25.732949,44.516653,1.474722,-0.827481,1.804862,0.506534,-0.347928,1.49671009e-04,1.95331417e-07,1.46487938e-08,-1.02526038e-04,1.68277596e-07,1.23643620e-08,6.35452673e-01,9.61757634e-02,2.00039868e-02,2.99185603e+00,1.19554119e-05,1.000e-15,2.220e-15
38.8600,94.747166,72.578144,-25.772348,44.511126,1.474478,-0.828102,1.804785,0.453489,-0.313506,1.34028403e-04,2.07362788e-07,1.46602806e-08,-9.23756048e-05,1.59904195e-07,1.23689383e-08,6.35451817e-01,9.61822678e-02,1.99850164e-02,2.99186654e+00,1.19565063e-05,7.980e-16,3.109e-15
38.8800,94.790713,72.610053,-25.811747,44.505560,1.474232,-0.828722,1.804709,0.394163,-0.273623,1.16526091e-04,2.13716187e-07,1.46725999e-08,-8.06114489e-05,1.53758228e-07,1.23736189e-08,6.35450625e-01,9.61886863e-02,1.99680859e-02,2.99187565e+00,1.19579051e-05,1.043e-15,2.665e-15
38.9000,94.834259,72.641978,-25.851145,44.499953,1.473983,-0.829343,1.804635,0.329510,-0.228928,9.74425969e-05,2.10808392e-07,1.46855778e-08,-6.74210595e-05,1.53461040e-07,1.23782953e-08,6.35449049e-01,9.61950074e-02,1.99534579e-02,2.99188316e+00,1.19595972e-05,2.200e-15,1.332e-15
38.9200,94.877804,72.673919,-25.890542,44.494306,1.473732,-0.829964,1.804562,0.260552,-0.180131,7.70810366e-05,2.00523074e-07,1.46989269e-08,-5.30141820e-05,1.59173630e-07,1.23828172e-08,6.35447050e-01,9.62012210e-02,1.99413623e-02,2.99188891e+00,1.19615528e-05,1.416e-15,2.220e-15
38.9400,94.921347,72.705876,-25.929939,44.488620,1.473478,-0.830586,1.804491,0.188361,-0.127996,5.57643067e-05,1.89060700e-07,1.47123462e-08,-3.76194842e-05,1.67528203e-07,1.23870013e-08,6.35444595e-01,9.62073189e-02,1.99319850e-02,2.99189277e+00,1.19637257e-05,8.188e-16,1.332e-15
38.9600,94.964888,72.737849,-25.969335,44.482893,1.473222,-0.831208,1.804421,0.114058,-0.073332,3.38299612e-05,1.83264395e-07,1.47255442e-08,-2.14809288e-05,1.73630602e-07,1.23907115e-08,6.35441658e-01,9.62132953e-02,1.99254598e-02,2.99189463e+00,1.19660560e-05,1.036e-15,3.109e-15
38.9800,95.008428,72.769838,-26.008731,44.477127,1.472963,-0.831830,1.804352,0.038807,-0.016994,1.16248666e-05,1.86597817e-07,1.47383047e-08,-4.85390849e-06,1.73942799e-07,1.23938968e-08,6.35438224e-01,9.62191467e-02,1.99218665e-02,2.99189446e+00,1.19684741e-05,1.140e-15,1.443e-15
39.0000,95.051967,72.801842,-26.048126,44.471320,1.472700,-0.832453,1.804285,-0.036197,0.040128,-1.05002829e-05,1.97137891e-07,1.47505308e-08,1.19987948e-05,1.68347597e-07,1.23965522e-08,6.35434286e-01,9.62248720e-02,1.99212356e-02,2.99189221e+00,1.19709047e-05,1.985e-15,2.776e-15
39.0200,95.095504,72.833863,-26.087521,44.465473,1.472435,-0.833075,1.804220,-0.109752,0.097123,-3.21965020e-05,2.08744306e-07,1.47621468e-08,2.88111633e-05,1.60190539e-07,1.23987086e-08,6.35429844e-01,9.62304718e-02,1.99235561e-02,2.99188789e+00,1.19732721e-05,7.811e-16,1.443e-15
39.0400,95.139040,72.865900,-26.126915,44.459586,1.472168,-0.833698,1.804156,-0.180676,0.153075,-5.31220166e-05,2.14694402e-07,1.47730586e-08,4.53181427e-05,1.54290069e-07,1.24003744e-08,6.35424905e-01,9.62359482e-02,1.99287806e-02,2.99188155e+00,1.19755045e-05,1.242e-15,1.776e-15
39.0600,95.182574,72.897952,-26.166309,44.453659,1.471897,-0.834321,1.804094,-0.247843,0.207093,-7.29476452e-05,2.11631115e-07,1.47831274e-08,6.12598198e-05,1.54098958e-07,1.24014827e-08,6.35419482e-01,9.62413052e-02,1.99368257e-02,2.99187323e+00,1.19775387e-05,1.568e-15,2.665e-15
39.0800,95.226106,72.930021,-26.205702,44.447691,1.471625,-0.834945,1.804032,-0.310204,0.258326,-9.13619768e-05,2.01504970e-07,1.47921176e-08,7.63855149e-05,1.59688840e-07,1.24019356e-08,6.35413595e-01,9.62465482e-02,1.99475678e-02,2.99186303e+00,1.19793240e-05,1.284e-15,2.665e-15
39.1000,95.269637,72.962105,-26.245094,44.441684,1.471349,-0.835568,1.803972,-0.366801,0.305981,-1.08076262e-04,1.90386289e-07,1.47997853e-08,9.04577212e-05,1.67734106e-07,1.24016299e-08,6.35407270e-01,9.62516851e-02,1.99608370e-02,2.99185106e+00,1.19808253e-05,7.763e-16,2.665e-15
39.1200,95.313166,72.994206,-26.284487,44.435636,1.471072,-0.836191,1.803914,-0.416770,0.349327,-1.22828940e-04,1.84869605e-07,1.48059528e-08,1.03255833e-04,1.73489029e-07,1.24004956e-08,6.35400544e-01,9.62567254e-02,1.99764144e-02,2.99183747e+00,1.19820255e-05,9.732e-16,1.887e-15
39.1400,95.356693,73.026323,-26.323878,44.429547,1.470792,-0.836815,1.803856,-0.459343,0.387696,-1.35389737e-04,1.88199068e-07,1.48105161e-08,1.14579602e-04,1.73582909e-07,1.23985582e-08,6.35393460e-01,9.62616810e-02,1.99940362e-02,2.99182246e+00,1.19829262e-05,9.368e-16,1.776e-15
39.1600,95.400219,73.058455,-26.363270,44.423418,1.470511,-0.837438,1.803799,-0.493849,0.420490,-1.45563251e-04,1.98390653e-07,1.48134956e-08,1.24252270e-04,1.67987046e-07,1.23959038e-08,6.35386066e-01,9.62665650e-02,2.00134027e-02,2.99180622e+00,1.19835478e-05,9.784e-16,3.109e-15
39.1800,95.443743,73.090604,-26.402660,44.417249,1.470229,-0.838062,1.803742,-0.519736,0.447187,-1.53191997e-04,2.09437181e-07,1.48149775e-08,1.32123330e-04,1.60005977e-07,1.23926338e-08,6.35378417e-01,9.62713917e-02,2.00341916e-02,2.99178900e+00,1.19839280e-05,6.631e-16,1.332e-15
39.2000,95.487265,73.122769,-26.442050,44.411039,1.469945,-0.838685,1.803686,-0.536584,0.467359,-1.58158837e-04,2.14864753e-07,1.48150166e-08,1.38070864e-04,1.54313311e-07,1.23888416e-08,6.35370569e-01,9.62761758e-02,2.00560670e-02,2.99177101e+00,1.19841196e-05,8.609e-16,1.332e-15
39.2200,95.530786,73.154950,-26.481440,44.404789,1.469661,-0.839308,1.803631,-0.544128,0.480684,-1.60388781e-04,2.11535152e-07,1.48136362e-08,1.42003433e-04,1.54199524e-07,1.23845537e-08,6.35362579e-01,9.62809323e-02,2.00786849e-02,2.99175250e+00,1.19841870e-05,7.702e-16,1.332e-15
39.2400,95.574305,73.187148,-26.520829,44.398498,1.469377,-0.839931,1.803575,-0.542269,0.486962,-1.59850107e-04,2.01460968e-07,1.48108005e-08,1.43861483e-04,1.59652532e-07,1.23797471e-08,6.35354506e-01,9.62856766e-02,2.01016927e-02,2.99173372e+00,1.19842019e-05,9.589e-16,1.221e-15
39.2600,95.617822,73.219362,-26.560217,44.392167,1.469092,-0.840553,1.803519,-0.531066,0.486111,-1.56554819e-04,1.90584100e-07,1.48064438e-08,1.43618239e-04,1.67390714e-07,1.23744101e-08,6.35346411e-01,9.62904245e-02,2.01247269e-02,2.99171491e+00,1.19842393e-05,1.131e-15,1.776e-15
