sample_index,t_s,target_x_m,target_y_m,target_z_m,target_q_x,target_q_y,target_q_z,target_q_w,target_wx_rad_s,target_wy_rad_s,target_wz_rad_s,analytic_phase_deg,quaternion_norm_error,analytic_quaternion_error,collision_detected_backend_field,collision_safety_interpretation,action,released_for_mission_gate
886,44.29999999999962,1.0,0.0,0.0,0.0,0.0,0.1920937785149535,0.981376574132401,0.0,0.0,0.008726646259971648,22.14999999999981,1.1102230246251565e-16,2.1828308872686455e-15,false,PROHIBITED,ABORT,false
887,44.34999999999962,1.0,0.0,0.0,0.0,0.0,0.19230787709701896,0.9813346424163564,0.0,0.0,0.008726646259971648,22.17499999999981,0.0,2.190405596563678e-15,false,PROHIBITED,ABORT,false
888,44.399999999999615,1.0,0.0,0.0,0.0,0.0,0.19252196652590797,0.9812926639922451,0.0,0.0,0.008726646259971648,22.199999999999807,0.0,2.217842437587711e-15,false,PROHIBITED,ABORT,false
889,44.44999999999961,1.0,0.0,0.0,0.0,0.0,0.19273604679143067,0.9812506388620654,0.0,0.0,0.008726646259971648,22.224999999999806,0.0,2.217842437587711e-15,false,PROHIBITED,ABORT,false
890,44.49999999999961,1.0,0.0,0.0,0.0,0.0,0.19295011788339755,0.9812085670278176,0.0,0.0,0.008726646259971648,22.249999999999805,0.0,2.217842437587711e-15,false,PROHIBITED,ABORT,false
891,44.549999999999606,1.0,0.0,0.0,0.0,0.0,0.19316417979161965,0.9811664484915039,0.0,0.0,0.008726646259971648,22.274999999999803,0.0,2.217842437587711e-15,false,PROHIBITED,ABORT,false
892,44.5999999999996,1.0,0.0,0.0,0.0,0.0,0.19337823250590835,0.9811242832551291,0.0,0.0,0.008726646259971648,22.2999999999998,0.0,2.2644195468014703e-15,false,PROHIBITED,ABORT,false
893,44.6499999999996,1.0,0.0,0.0,0.0,0.0,0.19359227601607548,0.9810820713207004,0.0,0.0,0.008726646259971648,22.3249999999998,0.0,2.272739340717841e-15,false,PROHIBITED,ABORT,false
894,44.6999999999996,1.0,0.0,0.0,0.0,0.0,0.19380631031193335,0.9810398126902266,0.0,0.0,0.008726646259971648,22.3499999999998,0.0,2.3001988486260516e-15,false,PROHIBITED,ABORT,false
895,44.749999999999595,1.0,0.0,0.0,0.0,0.0,0.19402033538329463,0.9809975073657191,0.0,0.0,0.008726646259971648,22.374999999999797,0.0,2.3276653796347474e-15,false,PROHIBITED,ABORT,false
896,44.79999999999959,1.0,0.0,0.0,0.0,0.0,0.19423435121997246,0.9809551553491914,0.0,0.0,0.008726646259971648,22.399999999999796,1.1102230246251565e-16,2.2644195468014703e-15,false,PROHIBITED,ABORT,false
897,44.84999999999959,1.0,0.0,0.0,0.0,0.0,0.19444835781178058,0.9809127566426598,0.0,0.0,0.008726646259971648,22.424999999999795,0.0,2.2916425926298183e-15,false,PROHIBITED,ABORT,false
898,44.89999999999959,1.0,0.0,0.0,0.0,0.0,0.19466235514853292,0.9808703112481418,0.0,0.0,0.008726646259971648,22.449999999999793,0.0,2.272739340717841e-15,false,PROHIBITED,ABORT,false
899,44.949999999999584,1.0,0.0,0.0,0.0,0.0,0.194876343220044,0.9808278191676579,0.0,0.0,0.008726646259971648,22.474999999999792,0.0,2.272739340717841e-15,false,PROHIBITED,ABORT,false
900,44.99999999999958,1.0,0.0,0.0,0.0,0.0,0.19509032201612872,0.9807852804032304,0.0,0.0,0.008726646259971648,22.49999999999979,0.0,2.272739340717841e-15,false,PROHIBITED,ABORT,false
901,45.04999999999958,1.0,0.0,0.0,0.0,0.0,0.19530429152660247,0.9807426949568843,0.0,0.0,0.008726646259971648,22.52499999999979,0.0,2.3001988486260516e-15,false,PROHIBITED,ABORT,false
902,45.099999999999575,1.0,0.0,0.0,0.0,0.0,0.19551825174128104,0.9807000628306461,0.0,0.0,0.008726646259971648,22.549999999999788,0.0,2.272739340717841e-15,false,PROHIBITED,ABORT,false
903,45.14999999999957,1.0,0.0,0.0,0.0,0.0,0.1957322026499807,0.9806573840265453,0.0,0.0,0.008726646259971648,22.574999999999786,0.0,2.3001988486260516e-15,false,PROHIBITED,ABORT,false
904,45.19999999999957,1.0,0.0,0.0,0.0,0.0,0.19594614424251808,0.9806146585466129,0.0,0.0,0.008726646259971648,22.599999999999785,1.1102230246251565e-16,2.315720047231923e-15,false,PROHIBITED,ABORT,false
905,45.24999999999957,1.0,0.0,0.0,0.0,0.0,0.1961600765087104,0.980571886392883,0.0,0.0,0.008726646259971648,22.624999999999783,0.0,2.2916425926298183e-15,false,PROHIBITED,ABORT,false
906,45.299999999999564,1.0,0.0,0.0,0.0,0.0,0.19637399943837522,0.9805290675673909,0.0,0.0,0.008726646259971648,22.649999999999785,0.0,2.2916425926298183e-15,false,PROHIBITED,ABORT,false
907,45.34999999999956,1.0,0.0,0.0,0.0,0.0,0.19658791302133052,0.980486202072175,0.0,0.0,0.008726646259971648,22.674999999999784,0.0,2.3188782643185826e-15,false,PROHIBITED,ABORT,false
908,45.39999999999956,1.0,0.0,0.0,0.0,0.0,0.1968018172473948,0.9804432899092752,0.0,0.0,0.008726646259971648,22.69999999999978,0.0,2.3188782643185826e-15,false,PROHIBITED,ABORT,false
909,45.449999999999555,1.0,0.0,0.0,0.0,0.0,0.19701571210638694,0.9804003310807342,0.0,0.0,0.008726646259971648,22.724999999999778,0.0,2.3188782643185826e-15,false,PROHIBITED,ABORT,false
910,45.49999999999955,1.0,0.0,0.0,0.0,0.0,0.19722959758812633,0.9803573255885967,0.0,0.0,0.008726646259971648,22.749999999999776,0.0,2.3188782643185826e-15,false,PROHIBITED,ABORT,false
911,45.54999999999955,1.0,0.0,0.0,0.0,0.0,0.1974434736824328,0.9803142734349095,0.0,0.0,0.008726646259971648,22.774999999999775,0.0,2.3733857464271978e-15,false,PROHIBITED,ABORT,false
912,45.59999999999955,1.0,0.0,0.0,0.0,0.0,0.19765734037912658,0.9802711746217219,0.0,0.0,0.008726646259971648,22.799999999999773,0.0,2.3826185393545094e-15,false,PROHIBITED,ABORT,false
913,45.649999999999544,1.0,0.0,0.0,0.0,0.0,0.19787119766802833,0.980228029151085,0.0,0.0,0.008726646259971648,22.824999999999772,0.0,2.3826185393545094e-15,false,PROHIBITED,ABORT,false
914,45.69999999999954,1.0,0.0,0.0,0.0,0.0,0.19808504553895917,0.9801848370250523,0.0,0.0,0.008726646259971648,22.84999999999977,1.1102230246251565e-16,2.396642123083981e-15,false,PROHIBITED,ABORT,false
915,45.74999999999954,1.0,0.0,0.0,0.0,0.0,0.1982988839817408,0.98014159824568,0.0,0.0,0.008726646259971648,22.87499999999977,0.0,2.3733857464271978e-15,false,PROHIBITED,ABORT,false
916,45.799999999999535,1.0,0.0,0.0,0.0,0.0,0.19851271298619524,0.980098312815026,0.0,0.0,0.008726646259971648,22.899999999999768,0.0,2.3733857464271978e-15,false,PROHIBITED,ABORT,false
917,45.84999999999953,1.0,0.0,0.0,0.0,0.0,0.19872653254214498,0.9800549807351503,0.0,0.0,0.008726646259971648,22.924999999999766,0.0,2.4006567363087053e-15,false,PROHIBITED,ABORT,false
918,45.89999999999953,1.0,0.0,0.0,0.0,0.0,0.19894034263941293,0.9800116020081155,0.0,0.0,0.008726646259971648,22.949999999999765,0.0,2.4006567363087053e-15,false,PROHIBITED,ABORT,false
919,45.94999999999953,1.0,0.0,0.0,0.0,0.0,0.19915414326782252,0.9799681766359863,0.0,0.0,0.008726646259971648,22.974999999999763,0.0,2.4552312978479334e-15,false,PROHIBITED,ABORT,false
920,45.999999999999524,1.0,0.0,0.0,0.0,0.0,0.19936793441719755,0.9799247046208296,0.0,0.0,0.008726646259971648,22.999999999999762,0.0,2.4552312978479334e-15,false,PROHIBITED,ABORT,false
921,46.04999999999952,1.0,0.0,0.0,0.0,0.0,0.19958171607736233,0.9798811859647144,0.0,0.0,0.008726646259971648,23.02499999999976,0.0,2.4552312978479334e-15,false,PROHIBITED,ABORT,false
922,46.09999999999952,1.0,0.0,0.0,0.0,0.0,0.19979548823814164,0.9798376206697121,0.0,0.0,0.008726646259971648,23.04999999999976,0.0,2.4552312978479334e-15,false,PROHIBITED,ABORT,false
923,46.149999999999515,1.0,0.0,0.0,0.0,0.0,0.20000925088936064,0.9797940087378963,0.0,0.0,0.008726646259971648,23.074999999999758,0.0,2.4552312978479334e-15,false,PROHIBITED,ABORT,false
924,46.19999999999951,1.0,0.0,0.0,0.0,0.0,0.200223004020845,0.9797503501713427,0.0,0.0,0.008726646259971648,23.099999999999756,0.0,2.47771957467522e-15,false,PROHIBITED,ABORT,false
925,46.24999999999951,1.0,0.0,0.0,0.0,0.0,0.20043674762242086,0.9797066449721294,0.0,0.0,0.008726646259971648,23.124999999999755,0.0,2.5098469399749802e-15,false,PROHIBITED,ABORT,false
926,46.29999999999951,1.0,0.0,0.0,0.0,0.0,0.20065048168391472,0.9796628931423366,0.0,0.0,0.008726646259971648,23.149999999999753,0.0,2.5098469399749802e-15,false,PROHIBITED,ABORT,false
927,46.349999999999504,1.0,0.0,0.0,0.0,0.0,0.2008642061951536,0.9796190946840466,0.0,0.0,0.008726646259971648,23.174999999999752,0.0,2.4925990452925283e-15,false,PROHIBITED,ABORT,false
928,46.3999999999995,1.0,0.0,0.0,0.0,0.0,0.20107792114596496,0.979575249599344,0.0,0.0,0.008726646259971648,23.19999999999975,1.1102230246251565e-16,2.504777312823609e-15,false,PROHIBITED,ABORT,false
929,46.4499999999995,1.0,0.0,0.0,0.0,0.0,0.2012916265261768,0.979531357890316,0.0,0.0,0.008726646259971648,23.22499999999975,0.0,2.5098469399749802e-15,false,PROHIBITED,ABORT,false
930,46.499999999999496,1.0,0.0,0.0,0.0,0.0,0.20150532232561744,0.9794874195590514,0.0,0.0,0.008726646259971648,23.24999999999975,0.0,2.5098469399749802e-15,false,PROHIBITED,ABORT,false
931,46.54999999999949,1.0,0.0,0.0,0.0,0.0,0.20171900853411573,0.9794434346076416,0.0,0.0,0.008726646259971648,23.27499999999975,0.0,2.5371693372969605e-15,false,PROHIBITED,ABORT,false
932,46.59999999999949,1.0,0.0,0.0,0.0,0.0,0.20193268514150092,0.9793994030381802,0.0,0.0,0.008726646259971648,23.299999999999745,0.0,2.5201084469941663e-15,false,PROHIBITED,ABORT,false
933,46.64999999999949,1.0,0.0,0.0,0.0,0.0,0.2021463521376028,0.9793553248527628,0.0,0.0,0.008726646259971648,23.324999999999743,0.0,2.5371693372969605e-15,false,PROHIBITED,ABORT,false
934,46.699999999999484,1.0,0.0,0.0,0.0,0.0,0.20236000951225153,0.9793112000534875,0.0,0.0,0.008726646259971648,23.349999999999742,0.0,2.5201084469941663e-15,false,PROHIBITED,ABORT,false
935,46.74999999999948,1.0,0.0,0.0,0.0,0.0,0.20257365725527776,0.9792670286424542,0.0,0.0,0.008726646259971648,23.37499999999974,0.0,2.504777312823609e-15,false,PROHIBITED,ABORT,false
936,46.79999999999948,1.0,0.0,0.0,0.0,0.0,0.20278729535651277,0.9792228106217657,0.0,0.0,0.008726646259971648,23.39999999999974,0.0,2.564501038037133e-15,false,PROHIBITED,ABORT,false
937,46.849999999999476,1.0,0.0,0.0,0.0,0.0,0.203000923805788,0.9791785459935265,0.0,0.0,0.008726646259971648,23.424999999999738,0.0,2.586039276362646e-15,false,PROHIBITED,ABORT,false
938,46.89999999999947,1.0,0.0,0.0,0.0,0.0,0.2032145425929355,0.9791342347598434,0.0,0.0,0.008726646259971648,23.449999999999736,0.0,2.619191184680365e-15,false,PROHIBITED,ABORT,false
939,46.94999999999947,1.0,0.0,0.0,0.0,0.0,0.20342815170778777,0.9790898769228255,0.0,0.0,0.008726646259971648,23.474999999999735,0.0,2.619191184680365e-15,false,PROHIBITED,ABORT,false
940,46.99999999999947,1.0,0.0,0.0,0.0,0.0,0.20364175114017774,0.9790454724845837,0.0,0.0,0.008726646259971648,23.499999999999734,1.1102230246251565e-16,2.586039276362646e-15,false,PROHIBITED,ABORT,false
941,47.049999999999464,1.0,0.0,0.0,0.0,0.0,0.20385534087993898,0.9790010214472322,0.0,0.0,0.008726646259971648,23.524999999999732,0.0,2.646549077902675e-15,false,PROHIBITED,ABORT,false
942,47.09999999999946,1.0,0.0,0.0,0.0,0.0,0.2040689209169052,0.9789565238128862,0.0,0.0,0.008726646259971648,23.54999999999973,0.0,2.646549077902675e-15,false,PROHIBITED,ABORT,false
943,47.14999999999946,1.0,0.0,0.0,0.0,0.0,0.20428249124091083,0.9789119795836638,0.0,0.0,0.008726646259971648,23.57499999999973,0.0,2.673915167978067e-15,false,PROHIBITED,ABORT,false
944,47.199999999999456,1.0,0.0,0.0,0.0,0.0,0.20449605184179065,0.9788673887616851,0.0,0.0,0.008726646259971648,23.599999999999728,0.0,2.673915167978067e-15,false,PROHIBITED,ABORT,false
945,47.24999999999945,1.0,0.0,0.0,0.0,0.0,0.20470960270937993,0.9788227513490724,0.0,0.0,0.008726646259971648,23.624999999999726,0.0,2.7012892057857038e-15,false,PROHIBITED,ABORT,false
946,47.29999999999945,1.0,0.0,0.0,0.0,0.0,0.2049231438335144,0.9787780673479504,0.0,0.0,0.008726646259971648,23.649999999999725,0.0,2.7217452008024307e-15,false,PROHIBITED,ABORT,false
947,47.34999999999945,1.0,0.0,0.0,0.0,0.0,0.20513667520403028,0.9787333367604458,0.0,0.0,0.008726646259971648,23.674999999999724,0.0,2.7217452008024307e-15,false,PROHIBITED,ABORT,false
948,47.399999999999444,1.0,0.0,0.0,0.0,0.0,0.20535019681076422,0.9786885595886877,0.0,0.0,0.008726646259971648,23.699999999999722,0.0,2.7489231945977972e-15,false,PROHIBITED,ABORT,false
949,47.44999999999944,1.0,0.0,0.0,0.0,0.0,0.20556370864355336,0.9786437358348075,0.0,0.0,0.008726646259971648,23.72499999999972,0.0,2.8033131371785203e-15,false,PROHIBITED,ABORT,false
950,47.49999999999944,1.0,0.0,0.0,0.0,0.0,0.20577721069223523,0.9785988655009383,0.0,0.0,0.008726646259971648,23.74999999999972,0.0,2.8033131371785203e-15,false,PROHIBITED,ABORT,false
951,47.549999999999436,1.0,0.0,0.0,0.0,0.0,0.20599070294664792,0.9785539485892161,0.0,0.0,0.008726646259971648,23.774999999999718,0.0,2.7834566603920697e-15,false,PROHIBITED,ABORT,false
952,47.59999999999943,1.0,0.0,0.0,0.0,0.0,0.20620418539662996,0.9785089851017784,0.0,0.0,0.008726646259971648,23.799999999999716,0.0,2.830524433501838e-15,false,PROHIBITED,ABORT,false
953,47.64999999999943,1.0,0.0,0.0,0.0,0.0,0.20641765803202036,0.9784639750407657,0.0,0.0,0.008726646259971648,23.824999999999715,0.0,2.857746198699184e-15,false,PROHIBITED,ABORT,false
954,47.69999999999943,1.0,0.0,0.0,0.0,0.0,0.20663112084265853,0.97841891840832,0.0,0.0,0.008726646259971648,23.849999999999717,0.0,2.830524433501838e-15,false,PROHIBITED,ABORT,false
955,47.749999999999424,1.0,0.0,0.0,0.0,0.0,0.20684457381838445,0.9783738152065861,0.0,0.0,0.008726646259971648,23.874999999999712,0.0,2.884978136427359e-15,false,PROHIBITED,ABORT,false
956,47.79999999999942,1.0,0.0,0.0,0.0,0.0,0.20705801694903844,0.9783286654377106,0.0,0.0,0.008726646259971648,23.89999999999971,0.0,2.884978136427359e-15,false,PROHIBITED,ABORT,false
957,47.84999999999942,1.0,0.0,0.0,0.0,0.0,0.20727145022446142,0.9782834691038426,0.0,0.0,0.008726646259971648,23.92499999999971,0.0,2.893111048388383e-15,false,PROHIBITED,ABORT,false
958,47.899999999999416,1.0,0.0,0.0,0.0,0.0,0.20748487363449467,0.9782382262071331,0.0,0.0,0.008726646259971648,23.949999999999708,0.0,2.9205407954182373e-15,false,PROHIBITED,ABORT,false
959,47.94999999999941,1.0,0.0,0.0,0.0,0.0,0.20769828716897998,0.9781929367497354,0.0,0.0,0.008726646259971648,23.974999999999707,0.0,2.935406372410555e-15,false,PROHIBITED,ABORT,false
960,47.99999999999941,1.0,0.0,0.0,0.0,0.0,0.20791169081775968,0.9781476007338056,0.0,0.0,0.008726646259971648,23.999999999999705,0.0,2.912219961318793e-15,false,PROHIBITED,ABORT,false
961,48.04999999999941,1.0,0.0,0.0,0.0,0.0,0.2081250845706765,0.9781022181615011,0.0,0.0,0.008726646259971648,24.024999999999704,0.0,2.9624445261614194e-15,false,PROHIBITED,ABORT,false
962,48.099999999999405,1.0,0.0,0.0,0.0,0.0,0.2083384684175736,0.9780567890349822,0.0,0.0,0.008726646259971648,24.049999999999702,0.0,2.9624445261614194e-15,false,PROHIBITED,ABORT,false
963,48.1499999999994,1.0,0.0,0.0,0.0,0.0,0.20855184234829477,0.9780113133564111,0.0,0.0,0.008726646259971648,24.0749999999997,0.0,2.9940020596445738e-15,false,PROHIBITED,ABORT,false
964,48.1999999999994,1.0,0.0,0.0,0.0,0.0,0.20876520635268403,0.9779657911279522,0.0,0.0,0.008726646259971648,24.0999999999997,0.0,2.9940020596445738e-15,false,PROHIBITED,ABORT,false
965,48.249999999999396,1.0,0.0,0.0,0.0,0.0,0.20897856042058605,0.9779202223517722,0.0,0.0,0.008726646259971648,24.124999999999698,0.0,2.9940020596445738e-15,false,PROHIBITED,ABORT,false
966,48.29999999999939,1.0,0.0,0.0,0.0,0.0,0.20919190454184597,0.9778746070300401,0.0,0.0,0.008726646259971648,24.149999999999697,0.0,3.021280782121672e-15,false,PROHIBITED,ABORT,false
967,48.34999999999939,1.0,0.0,0.0,0.0,0.0,0.20940523870630934,0.977828945164927,0.0,0.0,0.008726646259971648,24.174999999999695,0.0,3.0485681130056856e-15,false,PROHIBITED,ABORT,false
968,48.39999999999939,1.0,0.0,0.0,0.0,0.0,0.2096185629038222,0.9777832367586061,0.0,0.0,0.008726646259971648,24.199999999999694,0.0,3.070725159912542e-15,false,PROHIBITED,ABORT,false
969,48.449999999999385,1.0,0.0,0.0,0.0,0.0,0.2098318771242311,0.9777374818132533,0.0,0.0,0.008726646259971648,24.224999999999692,0.0,3.1031676915590912e-15,false,PROHIBITED,ABORT,false
970,48.49999999999938,1.0,0.0,0.0,0.0,0.0,0.21004518135738298,0.977691680331046,0.0,0.0,0.008726646259971648,24.24999999999969,0.0,3.130479504647812e-15,false,PROHIBITED,ABORT,false
971,48.54999999999938,1.0,0.0,0.0,0.0,0.0,0.21025847559312533,0.9776458323141645,0.0,0.0,0.008726646259971648,24.27499999999969,0.0,3.1577990563142793e-15,false,PROHIBITED,ABORT,false
972,48.599999999999376,1.0,0.0,0.0,0.0,0.0,0.21047175982130611,0.9775999377647907,0.0,0.0,0.008726646259971648,24.299999999999688,0.0,3.185126147431873e-15,false,PROHIBITED,ABORT,false
973,48.64999999999937,1.0,0.0,0.0,0.0,0.0,0.21068503403177374,0.9775539966851092,0.0,0.0,0.008726646259971648,24.324999999999687,0.0,3.185126147431873e-15,false,PROHIBITED,ABORT,false
974,48.69999999999937,1.0,0.0,0.0,0.0,0.0,0.2108982982143771,0.9775080090773066,0.0,0.0,0.008726646259971648,24.349999999999685,0.0,3.206339664342982e-15,false,PROHIBITED,ABORT,false
975,48.74999999999937,1.0,0.0,0.0,0.0,0.0,0.21111155235896562,0.9774619749435718,0.0,0.0,0.008726646259971648,24.374999999999684,0.0,3.2334947784230958e-15,false,PROHIBITED,ABORT,false
976,48.799999999999365,1.0,0.0,0.0,0.0,0.0,0.2113247964553891,0.9774158942860959,0.0,0.0,0.008726646259971648,24.399999999999682,0.0,3.2124605855954973e-15,false,PROHIBITED,ABORT,false
977,48.84999999999936,1.0,0.0,0.0,0.0,0.0,0.2115380304934979,0.977369767107072,0.0,0.0,0.008726646259971648,24.424999999999685,0.0,3.2124605855954973e-15,false,PROHIBITED,ABORT,false
978,48.89999999999936,1.0,0.0,0.0,0.0,0.0,0.21175125446314275,0.9773235934086956,0.0,0.0,0.008726646259971648,24.449999999999683,1.1102230246251565e-16,3.152060817481933e-15,false,PROHIBITED,ABORT,false
979,48.949999999999356,1.0,0.0,0.0,0.0,0.0,0.21196446835417512,0.9772773731931647,0.0,0.0,0.008726646259971648,24.474999999999678,0.0,3.185126147431873e-15,false,PROHIBITED,ABORT,false
980,48.99999999999935,1.0,0.0,0.0,0.0,0.0,0.21217767215644665,0.9772311064626789,0.0,0.0,0.008726646259971648,24.499999999999677,0.0,3.206339664342982e-15,false,PROHIBITED,ABORT,false
981,49.04999999999935,1.0,0.0,0.0,0.0,0.0,0.21239086585980965,0.9771847932194404,0.0,0.0,0.008726646259971648,24.524999999999675,0.0,3.2124605855954973e-15,false,PROHIBITED,ABORT,false
982,49.09999999999935,1.0,0.0,0.0,0.0,0.0,0.21260404945411682,0.9771384334656537,0.0,0.0,0.008726646259971648,24.549999999999674,0.0,3.2398021848425307e-15,false,PROHIBITED,ABORT,false
983,49.149999999999345,1.0,0.0,0.0,0.0,0.0,0.21281722292922137,0.9770920272035251,0.0,0.0,0.008726646259971648,24.574999999999672,0.0,3.2606600045075686e-15,false,PROHIBITED,ABORT,false
984,49.19999999999934,1.0,0.0,0.0,0.0,0.0,0.213030386274977,0.9770455744352636,0.0,0.0,0.008726646259971648,24.59999999999967,0.0,3.2671507653874523e-15,false,PROHIBITED,ABORT,false
985,49.24999999999934,1.0,0.0,0.0,0.0,0.0,0.2132435394812379,0.9769990751630802,0.0,0.0,0.008726646259971648,24.62499999999967,0.0,3.29450615336938e-15,false,PROHIBITED,ABORT,false
986,49.299999999999336,1.0,0.0,0.0,0.0,0.0,0.21345668253785866,0.9769525293891878,0.0,0.0,0.008726646259971648,24.649999999999668,1.1102230246251565e-16,3.312113670034544e-15,false,PROHIBITED,ABORT,false
987,49.34999999999933,1.0,0.0,0.0,0.0,0.0,0.21366981543469454,0.9769059371158022,0.0,0.0,0.008726646259971648,24.674999999999667,0.0,3.3422138886441674e-15,false,PROHIBITED,ABORT,false
988,49.39999999999933,1.0,0.0,0.0,0.0,0.0,0.21388293816160112,0.9768592983451407,0.0,0.0,0.008726646259971648,24.699999999999665,0.0,3.393112024019675e-15,false,PROHIBITED,ABORT,false
989,49.44999999999933,1.0,0.0,0.0,0.0,0.0,0.21409605070843446,0.9768126130794235,0.0,0.0,0.008726646259971648,24.724999999999664,0.0,3.420135685938544e-15,false,PROHIBITED,ABORT,false
990,49.499999999999325,1.0,0.0,0.0,0.0,0.0,0.2143091530650512,0.9767658813208724,0.0,0.0,0.008726646259971648,24.749999999999662,0.0,3.396629320202206e-15,false,PROHIBITED,ABORT,false
991,49.54999999999932,1.0,0.0,0.0,0.0,0.0,0.21452224522130842,0.9767191030717117,0.0,0.0,0.008726646259971648,24.77499999999966,0.0,3.423850228251263e-15,false,PROHIBITED,ABORT,false
992,49.59999999999932,1.0,0.0,0.0,0.0,0.0,0.21473532716706367,0.9766722783341679,0.0,0.0,0.008726646259971648,24.79999999999966,0.0,3.451079653686751e-15,false,PROHIBITED,ABORT,false
993,49.64999999999932,1.0,0.0,0.0,0.0,0.0,0.214948398892175,0.9766254071104696,0.0,0.0,0.008726646259971648,24.82499999999966,0.0,3.478317396477874e-15,false,PROHIBITED,ABORT,false
994,49.699999999999314,1.0,0.0,0.0,0.0,0.0,0.21516146038650097,0.9765784894028479,0.0,0.0,0.008726646259971648,24.849999999999657,0.0,3.5012753793458797e-15,false,PROHIBITED,ABORT,false
995,49.74999999999931,1.0,0.0,0.0,0.0,0.0,0.2153745116399006,0.9765315252135357,0.0,0.0,0.008726646259971648,24.874999999999655,0.0,3.5283439685664285e-15,false,PROHIBITED,ABORT,false
996,49.79999999999931,1.0,0.0,0.0,0.0,0.0,0.21558755264223337,0.9764845145447686,0.0,0.0,0.008726646259971648,24.899999999999654,0.0,3.532817064554439e-15,false,PROHIBITED,ABORT,false
997,49.849999999999305,1.0,0.0,0.0,0.0,0.0,0.2158005833833593,0.976437457398784,0.0,0.0,0.008726646259971648,24.924999999999653,0.0,3.560078619640797e-15,false,PROHIBITED,ABORT,false
998,49.8999999999993,1.0,0.0,0.0,0.0,0.0,0.2160136038531389,0.9763903537778215,0.0,0.0,0.008726646259971648,24.94999999999965,0.0,3.560078619640797e-15,false,PROHIBITED,ABORT,false
