document,object_name,object_type,label,source_path,shape_file
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE350,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE350,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE350.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE351,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE351,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE351.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE352,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE352,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE352.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE353,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE353,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE353.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE354,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE354,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE354.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE355,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE355,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE355.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE356,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE356,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE356.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE357,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE357,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE357.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE358,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE358,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE358.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE359,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE359,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE359.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE360,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE360,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE360.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE361,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE361,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE361.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE362,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE362,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE362.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE363,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE363,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE363.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE364,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE364,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE364.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE365,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE365,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE365.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE366,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE366,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE366.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE367,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE367,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE367.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE368,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE368,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE368.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE369,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE369,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE369.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE370,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE370,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE370.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE371,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE371,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE371.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE372,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE372,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE372.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE373,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE373,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE373.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE374,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE374,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE374.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE375,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE375,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE375.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE376,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE376,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE376.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE377,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE377,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE377.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE378,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE378,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE378.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE379,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE379,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE379.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE380,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE380,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE380.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE381,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE381,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE381.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE382,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE382,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE382.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE383,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE383,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE383.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE384,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE384,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE384.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE385,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE385,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE385.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE386,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE386,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE386.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE387,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE387,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE387.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE388,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE388,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE388.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE389,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE389,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE389.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE390,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE390,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE390.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE391,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE391,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE391.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE392,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE392,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE392.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE393,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE393,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE393.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE394,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE394,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE394.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE395,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE395,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE395.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE396,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE396,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE396.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE397,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE397,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE397.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE398,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE398,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE398.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE399,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE399,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE399.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE400,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE400,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE400.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE401,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE401,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE401.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE402,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE402,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE402.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE403,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE403,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE403.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE404,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE404,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE404.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE405,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE405,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE405.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE406,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE406,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE406.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE407,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE407,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE407.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE408,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE408,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE408.Shape.brp
