pair_index,object_a,category_a,object_b,category_b,pair_class,policy,status,reason
9657,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-GDE-J6-RING-0,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9658,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-GDE-J6-RING-1,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9659,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-GDE-J6-RING-2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9660,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-GDE-J6-RING-3,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9661,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-GSP-J5-HIGH-A6,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9662,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-GSP-J5-HIGH-W2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9663,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-GSP-J5-HIGH-W3,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9664,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-GSP-L4-HIGH-E1,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9665,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-GSP-L4-HIGH-E2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9666,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-PLT-BASE-CONN,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9667,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-PLT-BUS-CONN,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9668,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-PLT-WRIST-SPLIT,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9669,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-SR-WRIST,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9670,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-SR-WRIST-BOOT,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9671,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TEL-J4-A-STAGE-1,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9672,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TEL-J4-A-STAGE-2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9673,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TEL-J4-A-STAGE-3,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9674,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TEL-J4-A-STAGE-4,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9675,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TEL-J4-B-STAGE-1,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9676,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TEL-J4-B-STAGE-2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9677,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TEL-J4-B-STAGE-3,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9678,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TEL-J4-B-STAGE-4,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9679,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TRK-J3-RAIL,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9680,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TRK-J3-STOP-A,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9681,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TRK-J3-STOP-B,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9682,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TRK-J4-STOP-NEG,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9683,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TRK-J4-STOP-POS,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9684,R::RC-GDE-J1-ANNULUS-LOW,R,R::RC-TRK-J4-TROMBONE-RAIL,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9685,R::RC-GDE-J1-ANNULUS-LOW,R,S::LEFT_LEAF_1,S,S-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9686,R::RC-GDE-J1-ANNULUS-LOW,R,S::LEFT_LEAF_2,S,S-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9687,R::RC-GDE-J1-ANNULUS-LOW,R,S::LEFT_LEAF_3,S,S-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9688,R::RC-GDE-J1-ANNULUS-LOW,R,S::RIGHT_LEAF_1,S,S-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9689,R::RC-GDE-J1-ANNULUS-LOW,R,S::RIGHT_LEAF_2,S,S-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9690,R::RC-GDE-J1-ANNULUS-LOW,R,S::RIGHT_LEAF_3,S,S-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9691,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J1-ANNULUS-WALL,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9692,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J1-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9693,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J2-MANDREL,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9694,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J2-MANDREL-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9695,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J3-SADDLE,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9696,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J3-SADDLE-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9697,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J4-ANNULAR-FOLLOWER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9698,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J4-ANNULAR-FOLLOWER-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9699,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J4-B-TO-ANNULUS,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9700,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J4-B-TO-ANNULUS-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9701,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J4-FIXED-APPROACH,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9702,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J4-FIXED-APPROACH-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9703,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J4-TROMBONE-U,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9704,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J4-TROMBONE-U-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9705,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J5-HIGH-BYPASS,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9706,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J5-HIGH-BYPASS-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9707,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J5-HIGH-RETURN,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9708,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J5-HIGH-RETURN-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9709,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J5-WRAP,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9710,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J5-WRAP-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9711,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J6-RING-0,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9712,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J6-RING-1,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9713,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J6-RING-2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9714,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GDE-J6-RING-3,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9715,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GSP-J5-HIGH-A6,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9716,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GSP-J5-HIGH-W2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9717,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GSP-J5-HIGH-W3,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9718,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GSP-L4-HIGH-E1,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9719,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-GSP-L4-HIGH-E2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9720,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-PLT-BASE-CONN,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9721,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-PLT-BUS-CONN,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9722,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-PLT-WRIST-SPLIT,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9723,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-SR-WRIST,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9724,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-SR-WRIST-BOOT,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9725,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TEL-J4-A-STAGE-1,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9726,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TEL-J4-A-STAGE-2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9727,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TEL-J4-A-STAGE-3,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9728,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TEL-J4-A-STAGE-4,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9729,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TEL-J4-B-STAGE-1,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9730,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TEL-J4-B-STAGE-2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9731,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TEL-J4-B-STAGE-3,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9732,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TEL-J4-B-STAGE-4,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9733,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TRK-J3-RAIL,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9734,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TRK-J3-STOP-A,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9735,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TRK-J3-STOP-B,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9736,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TRK-J4-STOP-NEG,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9737,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TRK-J4-STOP-POS,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9738,R::RC-GDE-J1-ANNULUS-UP,R,R::RC-TRK-J4-TROMBONE-RAIL,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9739,R::RC-GDE-J1-ANNULUS-UP,R,S::LEFT_LEAF_1,S,S-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9740,R::RC-GDE-J1-ANNULUS-UP,R,S::LEFT_LEAF_2,S,S-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9741,R::RC-GDE-J1-ANNULUS-UP,R,S::LEFT_LEAF_3,S,S-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9742,R::RC-GDE-J1-ANNULUS-UP,R,S::RIGHT_LEAF_1,S,S-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9743,R::RC-GDE-J1-ANNULUS-UP,R,S::RIGHT_LEAF_2,S,S-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9744,R::RC-GDE-J1-ANNULUS-UP,R,S::RIGHT_LEAF_3,S,S-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9745,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J1-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9746,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J2-MANDREL,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9747,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J2-MANDREL-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9748,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J3-SADDLE,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9749,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J3-SADDLE-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9750,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J4-ANNULAR-FOLLOWER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9751,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J4-ANNULAR-FOLLOWER-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9752,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J4-B-TO-ANNULUS,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9753,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J4-B-TO-ANNULUS-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9754,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J4-FIXED-APPROACH,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9755,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J4-FIXED-APPROACH-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9756,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J4-TROMBONE-U,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9757,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J4-TROMBONE-U-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9758,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J5-HIGH-BYPASS,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9759,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J5-HIGH-BYPASS-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9760,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J5-HIGH-RETURN,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9761,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J5-HIGH-RETURN-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9762,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J5-WRAP,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9763,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J5-WRAP-LINER,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9764,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J6-RING-0,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9765,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J6-RING-1,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9766,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J6-RING-2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9767,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GDE-J6-RING-3,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9768,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GSP-J5-HIGH-A6,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9769,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GSP-J5-HIGH-W2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9770,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GSP-J5-HIGH-W3,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9771,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GSP-L4-HIGH-E1,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9772,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-GSP-L4-HIGH-E2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9773,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-PLT-BASE-CONN,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9774,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-PLT-BUS-CONN,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9775,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-PLT-WRIST-SPLIT,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9776,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-SR-WRIST,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9777,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-SR-WRIST-BOOT,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9778,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-TEL-J4-A-STAGE-1,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9779,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-TEL-J4-A-STAGE-2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9780,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-TEL-J4-A-STAGE-3,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9781,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-TEL-J4-A-STAGE-4,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9782,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-TEL-J4-B-STAGE-1,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9783,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-TEL-J4-B-STAGE-2,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
9784,R::RC-GDE-J1-ANNULUS-WALL,R,R::RC-TEL-J4-B-STAGE-3,R,R-R,FORBID,UNASSESSED_FAIL_CLOSED,NO_COMPLETE_HASH_BOUND_PAIR_EVALUATION
