sample_index,t_s,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad,joint1_dq_rad_s,joint2_dq_rad_s,joint3_dq_rad_s,joint4_dq_rad_s,joint5_dq_rad_s,joint6_dq_rad_s,joint1_ddq_rad_s2,joint2_ddq_rad_s2,joint3_ddq_rad_s2,joint4_ddq_rad_s2,joint5_ddq_rad_s2,joint6_ddq_rad_s2,segment_id,candidate_state,authority_class,released_for_mission_gate
955,9.550000000000001,-1.417870113571901,-2.125555079445865,-2.053497409675279,-1.034956622577182,-0.5177266038866217,-0.001947509614692436,-0.2126713817999201,0.0433337828377618,-0.05687557057735151,-0.01702387157892333,-0.008166639573450027,0.002708367893097061,0.1735859848762941,-0.03536976770755695,0.04642280428383638,0.01389517239896011,0.006665749578007272,-0.002210615759166349,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
956,9.56,-1.419988152307535,-2.125123509246645,-2.054063845368576,-1.035126166871903,-0.5178079371568067,-0.001920536412847514,-0.2109367893480196,0.04298034340464901,-0.05641168147959869,-0.01688502130723654,-0.008100030746058171,0.002686277875791603,0.173331572146822,-0.03531792873478685,0.04635476565527995,0.01387480722524506,0.006655980059198903,-0.00220737581563344,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
957,9.57,-1.422088857932687,-2.124695470830775,-2.054625645597804,-1.035294323689643,-0.5178886048307803,-0.001893783947989024,-0.2092047690486535,0.04262742807166858,-0.05594848026303501,-0.01674637693064507,-0.008033520690031314,0.002664220614822618,0.173071551917066,-0.03526494718139539,0.04628522739016943,0.01385399318359157,0.00664599521083684,-0.002204064460641214,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
958,9.58,-1.424172256449491,-2.124270958900079,-2.055182817316822,-1.035461095111814,-0.5179686079070315,-0.001867251888980029,-0.2074753770504067,0.04227504827961977,-0.05548598194370435,-0.01660794294371838,-0.007967111561490563,0.002642196825241765,0.1728059094691749,-0.03521082004848272,0.04621418555245013,0.01383272909586837,0.006635794467751545,-0.002200681506757984,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
959,9.59,-1.42623837442233,-2.123849968041815,-2.055735367629848,-1.035626483264836,-0.5180479474056401,-0.00184093989752341,-0.2057486696490538,0.04192321549929309,-0.05502420157701414,-0.01646972385280815,-0.00790080552220915,0.002620207223975165,0.1725346300853023,-0.03515554433715003,0.04614163620606866,0.01381101378394454,0.006625377264773669,-0.002197226766552125,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
960,9.6,-1.428287238979263,-2.123432492728387,-2.056283303791851,-1.03579049032025,-0.5181266243683309,-0.001814847628143594,-0.2040247032875432,0.04157194123146712,-0.05456315425773109,-0.01633172417604698,-0.007834604739611827,0.002598252529823192,0.1722576990475988,-0.03509911704849786,0.04606757541497086,0.01378884606968895,0.006614743036733746,-0.002193700052591975,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
961,9.609999999999999,-1.430318877813503,-2.123018527317043,-2.056826633208938,-1.035953118494836,-0.518204639858531,-0.001788974728167796,-0.2023035345560061,0.04122123700691026,-0.0541028551199836,-0.01619394844334914,-0.007768511386775197,0.002576333463460595,0.1719751016382163,-0.03504153518362703,0.04599199924310288,0.01376622477497055,0.006603891218462358,-0.002190101177445887,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
962,9.620000000000001,-1.432333319184923,-2.122608066049572,-2.057365363438763,-1.036114370050734,-0.5182819949614274,-0.001763320837706812,-0.2005852201917469,0.04087111438637889,-0.05364331933725922,-0.01605640119640978,-0.00770252764242736,0.00255445074743637,0.1716868231393062,-0.03498279574363826,0.04591490375441076,0.01374314872165828,0.006592821244790072,-0.002186429953682208,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
963,9.630000000000001,-1.434330591921495,-2.122201103052003,-2.057899502190906,-1.03627424729556,-0.518358690784022,-0.001737885589636709,-0.1988698170792438,0.0405215849606174,-0.05318456212240478,-0.015919086988705,-0.007636655690947933,0.002532605106173772,0.1713928488330191,-0.03492289572963209,0.0458362850128403,0.01371961673162098,0.006581532550547419,-0.002182686193869275,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
964,9.640000000000001,-1.43631072542077,-2.121797632334311,-2.058429057327273,-1.036432752582522,-0.5184347284551887,-0.001712668609580012,-0.1971573822501693,0.04017266035036237,-0.05272659872763184,-0.01578201038549344,-0.007570897722368827,0.002510797265970571,0.1710931640015082,-0.0348618321427096,0.04575613908233803,0.01369562762672772,0.006570024570565034,-0.002178869710575458,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
965,9.65,-1.438273749651356,-2.121397647790112,-2.058954036862493,-1.03658988831054,-0.5185101091257306,-0.001687669515886753,-0.1954479728833594,0.03982435220633637,-0.05226944444450855,-0.01564517596381391,-0.00750525593237308,0.002489027954998666,0.1707877539269236,-0.03479960198397125,0.04567446202684961,0.01367118022884732,0.006558296739673432,-0.002174980316369088,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
966,9.66,-1.440219695154377,-2.121001143196366,-2.0594744489643,-1.036745656924364,-0.5185848339684351,-0.001662887919616045,-0.1937416463048343,0.03947667220925209,-0.05181311460396509,-0.01550858831248693,-0.007439732522295637,0.002467297903304342,0.1704766038914173,-0.03473620225451787,0.04559124991032123,0.01364627335984874,0.006546348492703197,-0.002171017823818519,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
967,9.67,-1.442148593044975,-2.120608112213071,-2.059990301953944,-1.036900060914692,-0.5186589041781322,-0.00163832342451687,-0.1920384599877937,0.03912963206981141,-0.05135762457629247,-0.01537225203211444,-0.00737432969912318,0.002445607842808216,0.1701596991771414,-0.03467162995545032,0.04550649879669914,0.01362090584160097,0.006534179264484928,-0.002166982045492109,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
968,9.68,-1.444060475013724,-2.120218548382978,-2.060501604306563,-1.037053102818283,-0.5187323209717488,-0.001613975627010093,-0.1903384715526156,0.03878324352870521,-0.05090298977114216,-0.01523617173507967,-0.007309049675494077,0.002423958507305218,0.1698370250662458,-0.034605882087869,0.04542020474992894,0.0135950764959728,0.006521788489849125,-0.002162872793958184,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
969,9.69,-1.445955373328178,-2.11983244513127,-2.061008364651602,-1.037204785218084,-0.5188050855883677,-0.001589844116168734,-0.1886417387668474,0.03843751835661148,-0.05044922563752378,-0.01510035204554645,-0.007243894669698042,0.002402350632464479,0.1695085668408828,-0.0345389556528748,0.04533236383395688,0.01356878414483323,0.006509175603626386,-0.002158689881785103,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
970,9.700000000000001,-1.447833320834264,-2.119449795765282,-2.061510591773177,-1.037355110743338,-0.5188771992892816,-0.001565928473700254,-0.1869483195452383,0.03809246835420195,-0.04999634766381369,-0.01496479759946176,-0.007178866905677377,0.002380784955829743,0.1691743097832042,-0.03447084765156853,0.04524297211272914,0.01354202761005121,0.006496340040647294,-0.002154433121541218,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
971,9.710000000000001,-1.449694350957814,-2.119070593474189,-2.062008294610497,-1.037504082069709,-0.5189486633580517,-0.001542228273927013,-0.1852582719496853,0.03774810535213111,-0.04954437137774061,-0.01482951304455145,-0.007113968613024903,0.002359262216818681,0.1688342391753614,-0.03440155508505092,0.04515202565019174,0.01351480571349567,0.006483281235742418,-0.002150102325794879,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
972,9.720000000000001,-1.451538497706022,-2.118694831328707,-2.062501482258243,-1.037651701919397,-0.5190194791005633,-0.001518743083767746,-0.1835716541892892,0.03740444121104757,-0.04909331234640055,-0.01469450304032471,-0.007049202026986104,0.002337783156723601,0.168488340299506,-0.0343310749544227,0.04505952051029074,0.01348711727703554,0.006469998623742322,-0.002145697307114432,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
973,9.73,-1.453365795668891,-2.118322502280799,-2.062990163966959,-1.037797973061254,-0.5190896478450826,-0.001495472462719104,-0.1818885246203168,0.03706148782158644,-0.04864318617624674,-0.01455977225807103,-0.006984569388457687,0.002316348518710972,0.168136598437789,-0.03425940426078448,0.04496545275697206,0.0134589611225397,0.006456491639477556,-0.00214121787806822,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
974,9.74,-1.455176280020724,-2.117953599163372,-2.063474349143452,-1.037942898310907,-0.519159170942312,-0.001472415962836711,-0.1802089417462148,0.03671925710437206,-0.04819400851309331,-0.01442532538086133,-0.006920072943988092,0.002294959047821591,0.1677789988723613,-0.03418654000523692,0.04486981845418162,0.01343033607187704,0.006442759717778669,-0.002136663851224584,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
975,9.75,-1.456969986521617,-2.117588114689972,-2.06395404735119,-1.03808648053087,-0.5192280497654491,-0.001449573128716096,-0.1785329642176085,0.03637776101001781,-0.04774579504211496,-0.01429116710354785,-0.006855714945777473,0.002273615490970582,0.1674155268853756,-0.034112479188881,0.04477261366586582,0.01340124094691659,0.006428802293476278,-0.00213203503915189,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
976,9.76,-1.458746951518872,-2.117226041454496,-2.06442926831068,-1.038228722630665,-0.5192962857102406,-0.001426943497474735,-0.1768606508323056,0.03603701151912685,-0.04729856148784799,-0.01415730213276444,-0.006791497651677818,0.002252318596947426,0.1670461677589831,-0.03403721881281734,0.04467383445597058,0.01337167456952725,0.006414618801400932,-0.002127331254418479,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
977,9.77,-1.460507211948546,-2.116867371930878,-2.064900021899879,-1.038369627566941,-0.519363880195041,-0.00140452659873231,-0.1751920605352848,0.03569702064228984,-0.04685232361418724,-0.01402373518692571,-0.006727423325192535,0.002231069116415833,0.1666709067753352,-0.0339607558781467,0.04457347688844194,0.01334163576157794,0.0064002086763832,-0.0021225523095927,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
978,9.779999999999999,-1.462250805336829,-2.116512098472805,-2.065366318154572,-1.038509198343586,-0.5194308346608664,-0.001382321954593188,-0.1735272524187142,0.0353578004200886,-0.046407097224391,-0.01389047099622839,-0.006663494235477131,0.002209867801913964,0.1662897292165833,-0.03388308738596976,0.04447153702722594,0.01331112334493758,0.006385571353253644,-0.002117698017242899,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
979,9.790000000000001,-1.463977769801631,-2.116160213313397,-2.065828167268783,-1.038647438011854,-0.519497150571455,-0.001360329079626181,-0.17186628572193,0.03501936292309185,-0.04596289816107528,-0.01375751430264972,-0.006599712657338412,0.002188715407854165,0.1659026203648784,-0.03380421033738719,0.04436801093626852,0.01328013614147506,0.006370706266842815,-0.00211276818993742,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
980,9.800000000000001,-1.465688144053942,-2.115811708564927,-2.066285579595151,-1.038784349670474,-0.5195628294133194,-0.001338547480847184,-0.1702092198314521,0.03468172025185842,-0.04551974230621812,-0.01362486985994868,-0.006536080871235087,0.002167612690523166,0.1655095655023732,-0.03372412173349996,0.04426289467951605,0.01324867297305941,0.00635561285198133,-0.002107762640244626,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
981,9.81,-1.467381967399377,-2.115466576218509,-2.066738565645336,-1.038919936465773,-0.5196278726958062,-0.001316976657699621,-0.1685561142809778,0.03434488453693582,-0.04507764558115773,-0.01349254243366546,-0.00647260116327751,0.002146560408081999,0.165110549911218,-0.03364281857540853,0.04415618432091424,0.01321673266155946,0.006340290543499705,-0.00210268118073285,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
982,9.82,-1.469059279739615,-2.115124808143802,-2.067187136090405,-1.039054201591792,-0.5196922819511507,-0.001295616102036004,-0.1669070287513844,0.03400886793886093,-0.0446366239465933,-0.01336053680112168,-0.006409275825227789,0.002125559320566032,0.1647055588735646,-0.03356029786421372,0.04404787592440924,0.01318431402884416,0.006324738776228524,-0.002097523623970443,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
983,9.83,-1.470720121573884,-2.11478639608871,-2.067631301761232,-1.039187148290404,-0.5197560587345345,-0.001274465298099069,-0.1652620230707212,0.03367368264815828,-0.04419669340258281,-0.01322885775141975,-0.006346107154499479,0.002104610189884868,0.1642945776715648,-0.03347655660101632,0.04393796555394721,0.01315141589678248,0.006308956984998368,-0.002092289782525759,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
984,9.84,-1.472364534000431,-2.114451331679082,-2.068071073648886,-1.039318779851432,-0.5198192046241416,-0.001253523722503064,-0.1636211572142248,0.03333934088534314,-0.04375786998854711,-0.01309751008544411,-0.006283097454158162,0.002083713779822535,0.1638775915873698,-0.033391591786917,0.04382644927347407,0.01311803708724329,0.006292944604639786,-0.002086979468967141,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
985,9.85,-1.473992558717974,-2.114119606418412,-2.068506462905027,-1.039449099612766,-0.519881721221214,-0.001232790844215244,-0.1619844913043073,0.03300585490091928,-0.04332016978326688,-0.01296649861586025,-0.00622024903292101,0.002062870856037344,0.1634545859031309,-0.03330540042301645,0.04371332314693587,0.01308417642209553,0.006276701069983346,-0.002081592495862936,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
986,9.859999999999999,-1.475604238027218,-2.113791211687538,-2.068937480842303,-1.039578110960484,-0.5199436101501108,-0.00121226612453653,-0.1603520856105562,0.03267323697537871,-0.04288360890488242,-0.01283582816711475,-0.006157564205156761,0.00204208218606188,0.1630255459010008,-0.03321797951041568,0.043598583238279,0.01304983272320823,0.006260225815859665,-0.002076128675781509,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
987,9.870000000000001,-1.477199614832277,-2.113466138744344,-2.069364138934735,-1.039705817328963,-0.5200048730583615,-0.001191949017083499,-0.1587240005497391,0.03234149941920281,-0.04244820351089501,-0.0127055035754356,-0.006095045290885911,0.002021348539303068,0.1625904568631298,-0.03312932605021515,0.04348222561144915,0.01301500481245021,0.006243518277099258,-0.00207058782129119,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
988,9.880000000000001,-1.478778732642184,-2.113144378723458,-2.06978644881812,-1.039832222201008,-0.520065511616725,-0.001171838967769047,-0.1571002966858049,0.03201065457286258,-0.04201396979816733,-0.01257552968883236,-0.006032694615780769,0.002000670687042183,0.1621493040716693,-0.03303943704351556,0.04336424633039236,0.01297969151169039,0.006226577888532691,-0.002064969744960329,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
989,9.890000000000001,-1.480341635572334,-2.112825922635956,-2.070204422290418,-1.039957329107955,-0.5201255275192447,-0.001151935414784054,-0.1554810347298791,0.03168071480681758,-0.04158092400292197,-0.01244591136709573,-0.005970514511165254,0.001980049402434794,0.1617020728087707,-0.03294830949141766,0.04324464145905468,0.01294389164279769,0.00620940408499053,-0.002059274259357271,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
990,9.9,-1.481888368345989,-2.112510761369055,-2.070618071312152,-1.040081141629803,-0.5201849224833059,-0.001132237788578253,-0.1538662755402599,0.03135169252151512,-0.04114908240074054,-0.01231665348179724,-0.005908507314014755,0.00195948546051071,0.1612487483565868,-0.03285594039502242,0.04312340706138248,0.01290760402764116,0.006191996301303392,-0.002053501177050382,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
991,9.91,-1.483418976295695,-2.112198885685825,-2.071027408006788,-1.040203663395322,-0.5202436982496913,-0.001112745511842102,-0.152256080122438,0.03102360014739448,-0.040718461306569,-0.0121877609162909,-0.005846675366956908,0.00193897963817424,0.1607893159972681,-0.0327623267554304,0.0430005392013216,0.01287082748808963,0.00617435397230181,-0.002047650310607999,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
992,9.92,-1.484933505364842,-2.111890286224871,-2.071432444661154,-1.040324898082178,-0.5203018565826393,-0.001093457999487013,-0.1506505096290644,0.03069645014488016,-0.04028907707470891,-0.01205923856571053,-0.00578502101827033,0.001918532714203774,0.1603237610129653,-0.03266746557374213,0.04287603394281782,0.01283356084601197,0.006156476532816316,-0.002041721472598457,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
993,9.93,-1.48643200210901,-2.111584953500057,-2.071833193725798,-1.040444849417041,-0.5203593992698972,-0.001074374658628141,-0.1490496253599891,0.03037025500438982,-0.03986094609882789,-0.01193109133697293,-0.005723546621886129,0.001898145469252279,0.1598520686858324,-0.03257135385105889,0.04274988734981791,0.01279580292327731,0.006138363417677577,-0.002035714475590139,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
994,9.94,-1.48791451369759,-2.11128287790018,-2.072229667815422,-1.040563521175717,-0.5204163281227825,-0.001055494888563768,-0.1474534887622157,0.03004502724632509,-0.03943408481194745,-0.0118033241487742,-0.00566225453738615,0.001877818685846726,0.1593742242980168,-0.03247398858848057,0.04262209548626683,0.01275755254175426,0.006120014061716008,-0.00202962913215134,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
995,9.950000000000001,-1.489381087915127,-2.110984049688691,-2.072621879709239,-1.040680917183253,-0.5204726449762348,-0.001036818080758208,-0.1458621614299535,0.0297207794210821,-0.0390085096864569,-0.01167594193159394,-0.005601147130004973,0.001857553148388745,0.1588902131316741,-0.03237536678710872,0.04249265441611169,0.01271880852331206,0.006101427899762328,-0.002023465254850461,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
996,9.960000000000001,-1.490831773162864,-2.110688459003384,-2.073009842351391,-1.040797041314059,-0.5205283516888752,-0.00101834361882211,-0.144275705104574,0.02939752410904267,-0.03858423723410177,-0.01154894962769177,-0.005540226770628254,0.001837349643154078,0.1584000204689547,-0.03227548544804389,0.04236156020329832,0.01267956968981957,0.006082604366647068,-0.002017222656255837,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
