point_id,anchor,geometry_class,mu,m_t_kg,omega_t_dps,omega_hat,lambda_scale,alpha,w_plus_dps,H_c_Nms,dT_J,eps_P,eps_H,lever_m,target_Ibar,w_plus_analytic_dps,H_analytic_Nms,delta_analytic
8583,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.128837891685e+00,5.644189458423e-01,5.000000000000e-01,1.000000000000e+00,1.032099871874e+00,1.931713447861e-01,1.375222386581e-03,0.000000000000e+00,1.597319125087e-16,1.450148729596e-01,9.283785025653e+00,8.522716081338e-01,1.829085563417e-01,1.742353319096e-01
8584,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.128837891685e+00,5.644189458423e-01,1.000000000000e+00,0.000000000000e+00,1.020211601829e+00,1.829085563417e-01,1.447912613875e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,7.881142003870e-01,1.829085563417e-01,2.274992766463e-01
8585,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.128837891685e+00,5.644189458423e-01,1.000000000000e+00,1.000000000000e+00,1.034981752804e+00,2.101580799211e-01,1.351466072532e-03,0.000000000000e+00,7.273646482145e-17,2.900297459192e-01,9.283785025653e+00,7.881142003870e-01,1.829085563417e-01,2.385235795202e-01
8586,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.438449888288e+00,7.192249441438e-01,2.000000000000e-01,0.000000000000e+00,1.309019161140e+00,2.330757980173e-01,1.546549519124e-03,0.000000000000e+00,0.000000000000e+00,5.800594918383e-02,9.283785025653e+00,1.134490948963e+00,2.330757980173e-01,1.333274694193e-01
8587,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.438449888288e+00,7.192249441438e-01,2.000000000000e-01,1.000000000000e+00,1.313423686013e+00,2.374348697449e-01,1.508029093246e-03,6.535439691582e-18,1.166817755979e-16,5.800594918383e-02,9.283785025653e+00,1.134490948963e+00,2.330757980173e-01,1.362338283944e-01
8588,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.438449888288e+00,7.192249441438e-01,5.000000000000e-01,0.000000000000e+00,1.304831215471e+00,2.330757980173e-01,1.568003548812e-03,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,1.086028391270e+00,2.330757980173e-01,1.676866874482e-01
8589,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.438449888288e+00,7.192249441438e-01,5.000000000000e-01,1.000000000000e+00,1.315179049476e+00,2.461534126155e-01,1.478974078908e-03,6.480181005274e-18,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,1.086028391270e+00,2.330757980173e-01,1.742353319096e-01
8590,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.438449888288e+00,7.192249441438e-01,1.000000000000e+00,0.000000000000e+00,1.300030124335e+00,2.330757980173e-01,1.597006779154e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,1.004274211431e+00,2.330757980173e-01,2.274992766463e-01
8591,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.438449888288e+00,7.192249441438e-01,1.000000000000e+00,1.000000000000e+00,1.318851358257e+00,2.677991842869e-01,1.440399128747e-03,1.258738981186e-17,1.021089994600e-16,2.900297459192e-01,9.283785025653e+00,1.004274211431e+00,2.330757980173e-01,2.385235795202e-01
8592,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.832980710832e+00,9.164903554162e-01,2.000000000000e-01,0.000000000000e+00,1.668050372846e+00,2.970026591863e-01,1.757171091523e-03,0.000000000000e+00,0.000000000000e+00,5.800594918383e-02,9.283785025653e+00,1.445653437771e+00,2.970026591863e-01,1.333274694193e-01
8593,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.832980710832e+00,9.164903554162e-01,2.000000000000e-01,1.000000000000e+00,1.673662948716e+00,3.025573152495e-01,1.694622520000e-03,0.000000000000e+00,2.289179668969e-17,5.800594918383e-02,9.283785025653e+00,1.445653437771e+00,2.970026591863e-01,1.362338283944e-01
8594,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.832980710832e+00,9.164903554162e-01,5.000000000000e-01,0.000000000000e+00,1.662713778440e+00,2.970026591863e-01,1.792007645892e-03,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,1.383898812759e+00,2.970026591863e-01,1.676866874482e-01
8595,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.832980710832e+00,9.164903554162e-01,5.000000000000e-01,1.000000000000e+00,1.675899764468e+00,3.136671363414e-01,1.647443663560e-03,0.000000000000e+00,8.798535067669e-17,1.450148729596e-01,9.283785025653e+00,1.383898812759e+00,2.970026591863e-01,1.742353319096e-01
8596,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.832980710832e+00,9.164903554162e-01,1.000000000000e+00,0.000000000000e+00,1.656595868101e+00,2.970026591863e-01,1.839102416684e-03,0.000000000000e+00,2.336306995674e-17,2.900297459192e-01,9.283785025653e+00,1.279721506413e+00,2.970026591863e-01,2.274992766463e-01
8597,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.832980710832e+00,9.164903554162e-01,1.000000000000e+00,1.000000000000e+00,1.680579295688e+00,3.412498017285e-01,1.584806556773e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,1.279721506413e+00,2.970026591863e-01,2.385235795202e-01
8598,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.335721469090e+00,1.167860734545e+00,2.000000000000e-01,0.000000000000e+00,2.125554865011e+00,3.784630592884e-01,2.099173501557e-03,0.000000000000e+00,7.333760834628e-17,5.800594918383e-02,9.283785025653e+00,1.842160013747e+00,3.784630592884e-01,1.333274694193e-01
8599,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.335721469090e+00,1.167860734545e+00,2.000000000000e-01,1.000000000000e+00,2.132706830047e+00,3.855412185640e-01,1.997608586047e-03,1.303612353964e-17,1.437165255320e-16,5.800594918383e-02,9.283785025653e+00,1.842160013747e+00,3.784630592884e-01,1.362338283944e-01
8600,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.335721469090e+00,1.167860734545e+00,5.000000000000e-01,0.000000000000e+00,2.118754576250e+00,3.784630592884e-01,2.155740288213e-03,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,1.763467639843e+00,3.784630592884e-01,1.676866874482e-01
8601,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.335721469090e+00,1.167860734545e+00,5.000000000000e-01,1.000000000000e+00,2.135557148407e+00,3.996981856770e-01,1.921000656379e-03,1.275284649337e-17,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,1.763467639843e+00,3.784630592884e-01,1.742353319096e-01
8602,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.335721469090e+00,1.167860734545e+00,1.000000000000e+00,0.000000000000e+00,2.110958676140e+00,3.784630592884e-01,2.232211681563e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,1.630717104288e+00,3.784630592884e-01,2.274992766463e-01
8603,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.335721469090e+00,1.167860734545e+00,1.000000000000e+00,1.000000000000e+00,2.141520157986e+00,4.348460862188e-01,1.819291979368e-03,2.374777193322e-17,1.257672893023e-16,2.900297459192e-01,9.283785025653e+00,1.630717104288e+00,3.784630592884e-01,2.385235795202e-01
8604,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.976351441631e+00,1.488175720816e+00,2.000000000000e-01,0.000000000000e+00,2.708541395223e+00,4.822660094639e-01,2.654509059715e-03,0.000000000000e+00,1.286911219395e-16,5.800594918383e-02,9.283785025653e+00,2.347418425180e+00,4.822660094639e-01,1.333274694193e-01
8605,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.976351441631e+00,1.488175720816e+00,2.000000000000e-01,1.000000000000e+00,2.717654965367e+00,4.912855307736e-01,2.489590312392e-03,0.000000000000e+00,5.639148815774e-17,5.800594918383e-02,9.283785025653e+00,2.347418425180e+00,4.822660094639e-01,1.362338283944e-01
8606,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.976351441631e+00,1.488175720816e+00,5.000000000000e-01,0.000000000000e+00,2.699875957359e+00,4.822660094639e-01,2.746360892099e-03,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,2.247142701548e+00,4.822660094639e-01,1.676866874482e-01
8607,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.976351441631e+00,1.488175720816e+00,5.000000000000e-01,1.000000000000e+00,2.721287054755e+00,5.093253998391e-01,2.365196138160e-03,0.000000000000e+00,6.058136577185e-17,1.450148729596e-01,9.283785025653e+00,2.247142701548e+00,4.822660094639e-01,1.742353319096e-01
8608,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.976351441631e+00,1.488175720816e+00,1.000000000000e+00,0.000000000000e+00,2.689941836858e+00,4.822660094639e-01,2.870533361833e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,2.077982014753e+00,4.822660094639e-01,2.274992766463e-01
8609,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.976351441631e+00,1.488175720816e+00,1.000000000000e+00,1.000000000000e+00,2.728885568700e+00,5.541134902995e-01,2.200043954257e-03,0.000000000000e+00,1.017346773379e-16,2.900297459192e-01,9.283785025653e+00,2.077982014753e+00,4.822660094639e-01,2.385235795202e-01
8610,,G3_compact,1.149658244567e+01,2.759179786961e+02,3.792690190732e+00,1.896345095366e+00,2.000000000000e-01,0.000000000000e+00,3.451426547674e+00,6.145395123147e-01,3.556250021497e-03,0.000000000000e+00,4.516483490392e-17,5.800594918383e-02,9.283785025653e+00,2.991256580186e+00,6.145395123147e-01,1.333274694193e-01
8611,,G3_compact,1.149658244567e+01,2.759179786961e+02,3.792690190732e+00,1.896345095366e+00,2.000000000000e-01,1.000000000000e+00,3.463039742139e+00,6.260328627027e-01,3.288458795739e-03,0.000000000000e+00,0.000000000000e+00,5.800594918383e-02,9.283785025653e+00,2.991256580186e+00,6.145395123147e-01,1.362338283944e-01
8612,,G3_compact,1.149658244567e+01,2.759179786961e+02,3.792690190732e+00,1.896345095366e+00,5.000000000000e-01,0.000000000000e+00,3.440384396964e+00,6.145395123147e-01,3.705396890374e-03,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,2.863477733889e+00,6.145395123147e-01,1.676866874482e-01
8613,,G3_compact,1.149658244567e+01,2.759179786961e+02,3.792690190732e+00,1.896345095366e+00,5.000000000000e-01,1.000000000000e+00,3.467668022792e+00,6.490206165983e-01,3.086470429129e-03,0.000000000000e+00,2.126135309184e-17,1.450148729596e-01,9.283785025653e+00,2.863477733889e+00,6.145395123147e-01,1.742353319096e-01
8614,,G3_compact,1.149658244567e+01,2.759179786961e+02,3.792690190732e+00,1.896345095366e+00,1.000000000000e+00,0.000000000000e+00,3.427725595705e+00,6.145395123147e-01,3.907025258376e-03,0.000000000000e+00,2.258241745196e-17,2.900297459192e-01,9.283785025653e+00,2.647920502140e+00,6.145395123147e-01,2.274992766463e-01
8615,,G3_compact,1.149658244567e+01,2.759179786961e+02,3.792690190732e+00,1.896345095366e+00,1.000000000000e+00,1.000000000000e+00,3.477350619041e+00,7.060929599293e-01,2.818300154481e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,2.647920502140e+00,6.145395123147e-01,2.385235795202e-01
8616,,G3_compact,1.149658244567e+01,2.759179786961e+02,4.832930238572e+00,2.416465119286e+00,2.000000000000e-01,0.000000000000e+00,4.398066514693e+00,7.830923282688e-01,5.020476020013e-03,0.000000000000e+00,7.088710900026e-17,5.800594918383e-02,9.283785025653e+00,3.811683435951e+00,7.830923282688e-01,1.333274694193e-01
8617,,G3_compact,1.149658244567e+01,2.759179786961e+02,4.832930238572e+00,2.416465119286e+00,2.000000000000e-01,1.000000000000e+00,4.412864917904e+00,7.977380171702e-01,4.585642856667e-03,2.571378645282e-17,1.736429855065e-17,5.800594918383e-02,9.283785025653e+00,3.811683435951e+00,7.830923282688e-01,1.362338283944e-01
8618,,G3_compact,1.149658244567e+01,2.759179786961e+02,4.832930238572e+00,2.416465119286e+00,5.000000000000e-01,0.000000000000e+00,4.383995778255e+00,7.830923282688e-01,5.262657236417e-03,0.000000000000e+00,1.417742180005e-16,1.450148729596e-01,9.283785025653e+00,3.648858048412e+00,7.830923282688e-01,1.676866874482e-01
8619,,G3_compact,1.149658244567e+01,2.759179786961e+02,4.832930238572e+00,2.416465119286e+00,5.000000000000e-01,1.000000000000e+00,4.418762620166e+00,8.270307369368e-01,4.257658845379e-03,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,3.648858048412e+00,7.830923282688e-01,1.742353319096e-01
8620,,G3_compact,1.149658244567e+01,2.759179786961e+02,4.832930238572e+00,2.416465119286e+00,1.000000000000e+00,0.000000000000e+00,4.367864984461e+00,7.830923282688e-01,5.590056690340e-03,0.000000000000e+00,7.088710900026e-17,2.900297459192e-01,9.283785025653e+00,3.374178860008e+00,7.830923282688e-01,2.274992766463e-01
8621,,G3_compact,1.149658244567e+01,2.759179786961e+02,4.832930238572e+00,2.416465119286e+00,1.000000000000e+00,1.000000000000e+00,4.431100910363e+00,8.997565964190e-01,3.822210191265e-03,0.000000000000e+00,1.215649070985e-16,2.900297459192e-01,9.283785025653e+00,3.374178860008e+00,7.830923282688e-01,2.385235795202e-01
8622,,G3_compact,1.149658244567e+01,2.759179786961e+02,6.158482110660e+00,3.079241055330e+00,2.000000000000e-01,0.000000000000e+00,5.604346145131e+00,9.978749654090e-01,7.398052137318e-03,0.000000000000e+00,1.112587311147e-16,5.800594918383e-02,9.283785025653e+00,4.857132855851e+00,9.978749654090e-01,1.333274694193e-01
8623,,G3_compact,1.149658244567e+01,2.759179786961e+02,6.158482110660e+00,3.079241055330e+00,2.000000000000e-01,1.000000000000e+00,5.623203380172e+00,1.016537600424e+00,6.691980161249e-03,0.000000000000e+00,1.090144513262e-16,5.800594918383e-02,9.283785025653e+00,4.857132855851e+00,9.978749654090e-01,1.362338283944e-01
8624,,G3_compact,1.149658244567e+01,2.759179786961e+02,6.158482110660e+00,3.079241055330e+00,5.000000000000e-01,0.000000000000e+00,5.586416157658e+00,9.978749654090e-01,7.791300363184e-03,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,4.649648537473e+00,9.978749654090e-01,1.676866874482e-01
8625,,G3_compact,1.149658244567e+01,2.759179786961e+02,6.158482110660e+00,3.079241055330e+00,5.000000000000e-01,1.000000000000e+00,5.630718674638e+00,1.053864580486e+00,6.159407352894e-03,0.000000000000e+00,1.171142058131e-16,1.450148729596e-01,9.283785025653e+00,4.649648537473e+00,9.978749654090e-01,1.742353319096e-01
8626,,G3_compact,1.149658244567e+01,2.759179786961e+02,6.158482110660e+00,3.079241055330e+00,1.000000000000e+00,0.000000000000e+00,5.565861090627e+00,9.978749654090e-01,8.322923980886e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,4.299631718596e+00,9.978749654090e-01,2.274992766463e-01
8627,,G3_compact,1.149658244567e+01,2.759179786961e+02,6.158482110660e+00,3.079241055330e+00,1.000000000000e+00,1.000000000000e+00,5.646441049202e+00,1.146537324038e+00,5.452335957232e-03,0.000000000000e+00,9.539927289040e-17,2.900297459192e-01,9.283785025653e+00,4.299631718596e+00,9.978749654090e-01,2.385235795202e-01
8628,,G3_compact,1.149658244567e+01,2.759179786961e+02,7.847599703515e+00,3.923799851757e+00,2.000000000000e-01,0.000000000000e+00,7.141478103963e+00,1.271567107280e+00,1.125870493225e-02,0.000000000000e+00,0.000000000000e+00,5.800594918383e-02,9.283785025653e+00,6.189322900448e+00,1.271567107280e+00,1.333274694193e-01
8629,,G3_compact,1.149658244567e+01,2.759179786961e+02,7.847599703515e+00,3.923799851757e+00,2.000000000000e-01,1.000000000000e+00,7.165507406875e+00,1.295348436247e+00,1.011220168131e-02,1.249765452536e-17,0.000000000000e+00,5.800594918383e-02,9.283785025653e+00,6.189322900448e+00,1.271567107280e+00,1.362338283944e-01
8630,,G3_compact,1.149658244567e+01,2.759179786961e+02,7.847599703515e+00,3.923799851757e+00,5.000000000000e-01,0.000000000000e+00,7.118630369431e+00,1.271567107280e+00,1.189725225414e-02,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,5.924930823613e+00,1.271567107280e+00,1.676866874482e-01
8631,,G3_compact,1.149658244567e+01,2.759179786961e+02,7.847599703515e+00,3.923799851757e+00,5.000000000000e-01,1.000000000000e+00,7.175083958623e+00,1.342913273232e+00,9.247422343184e-03,0.000000000000e+00,8.473364377302e-17,1.450148729596e-01,9.283785025653e+00,5.924930823613e+00,1.271567107280e+00,1.742353319096e-01
8632,,G3_compact,1.149658244567e+01,2.759179786961e+02,7.847599703515e+00,3.923799851757e+00,1.000000000000e+00,0.000000000000e+00,7.092437561685e+00,1.271567107280e+00,1.276049031857e-02,0.000000000000e+00,1.799970592317e-16,2.900297459192e-01,9.283785025653e+00,5.478913146743e+00,1.271567107280e+00,2.274992766463e-01
8633,,G3_compact,1.149658244567e+01,2.759179786961e+02,7.847599703515e+00,3.923799851757e+00,1.000000000000e+00,1.000000000000e+00,7.195118587245e+00,1.461003832197e+00,8.099296257961e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,5.478913146743e+00,1.271567107280e+00,2.385235795202e-01
8634,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.000000000000e+01,5.000000000000e+00,2.000000000000e-01,0.000000000000e+00,9.100206908826e+00,1.620326157450e+00,1.752754313874e-02,0.000000000000e+00,7.062724343299e-17,5.800594918383e-02,9.283785025653e+00,7.886899350481e+00,1.620326157450e+00,1.333274694193e-01
8635,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.000000000000e+01,5.000000000000e+00,2.000000000000e-01,1.000000000000e+00,9.130826848451e+00,1.650630110080e+00,1.566587782847e-02,0.000000000000e+00,0.000000000000e+00,5.800594918383e-02,9.283785025653e+00,7.886899350481e+00,1.620326157450e+00,1.362338283944e-01
8636,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.000000000000e+01,5.000000000000e+00,5.000000000000e-01,0.000000000000e+00,9.071092612233e+00,1.620326157450e+00,1.856440142689e-02,0.000000000000e+00,1.370369810449e-16,1.450148729596e-01,9.283785025653e+00,7.549991140552e+00,1.620326157450e+00,1.676866874482e-01
8637,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.000000000000e+01,5.000000000000e+00,5.000000000000e-01,1.000000000000e+00,9.143030008793e+00,1.711240792048e+00,1.426166925468e-02,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,7.549991140552e+00,1.620326157450e+00,1.742353319096e-01
8638,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.000000000000e+01,5.000000000000e+00,1.000000000000e+00,0.000000000000e+00,9.037715772516e+00,1.620326157450e+00,1.996610731630e-02,0.000000000000e+00,6.851849052245e-17,2.900297459192e-01,9.283785025653e+00,6.981641971734e+00,1.620326157450e+00,2.274992766463e-01
8639,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.000000000000e+01,5.000000000000e+00,1.000000000000e+00,1.000000000000e+00,9.168559634894e+00,1.861720637385e+00,1.239736882384e-02,0.000000000000e+00,2.643816219595e-16,2.900297459192e-01,9.283785025653e+00,6.981641971734e+00,1.620326157450e+00,2.385235795202e-01
8640,,G3_compact,1.489449701181e+01,3.574679282834e+02,1.000000000000e-01,5.000000000000e-02,2.000000000000e-01,0.000000000000e+00,9.246714149722e-02,2.494772312624e-02,1.235584398297e-03,0.000000000000e+00,1.401509439817e-16,6.323510329170e-02,1.429399243594e+01,8.479794082059e-02,2.494772312624e-02,8.293974002504e-02
8641,,G3_compact,1.489449701181e+01,3.574679282834e+02,1.000000000000e-01,5.000000000000e-02,2.000000000000e-01,1.000000000000e+00,9.280674401544e-02,2.528294096216e-02,1.235323535185e-03,0.000000000000e+00,1.532659559479e-16,6.323510329170e-02,1.429399243594e+01,8.479794082059e-02,2.494772312624e-02,8.629548724952e-02
8642,,G3_compact,1.489449701181e+01,3.574679282834e+02,1.000000000000e-01,5.000000000000e-02,5.000000000000e-01,0.000000000000e+00,9.204752379580e-02,2.494772312624e-02,1.235769774802e-03,0.000000000000e+00,1.554835122556e-16,1.580877582292e-01,1.429399243594e+01,8.192598230689e-02,2.494772312624e-02,1.099599540707e-01
