path,file_type,sha256,modified_time,source_root,contains_B601,contains_M3,contains_M6,contains_M8,contains_PCD90,contains_BCD130,contains_140x140,evidence_type,authority_level,notes
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/01_Joint6_7_Cable Restraint_B.png,png,E30D4595F2908E367BCFAA329BF35A06DE2E2FCFD474A1640503F2BF73853830,2026-06-09T03:18:36.166928+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-3D-RAIL-BRACKET.png,png,995DFA4D7C32D6D4B9B641E374E0FACE9CD5CA55A04776237768221B9A4C1767,2026-06-09T03:18:36.166928+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-8MM.png,png,8811C9FCCD8D3585688C9C8C8F6E3A587CE4A9C8CF4EF4578913EB7CEFCAEC4C,2026-06-09T03:18:36.168311+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-BASE.png,png,62987017C687BC2CE040042A194681B3B6CDE1BC573AB16AB673069D0D667046,2026-06-09T03:18:36.169311+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-BASE_02.png,png,5C66A7F72DBC133B22E70D5C93DABE3C5BD92046408CF4D87789CBAA1E1B582F,2026-06-09T03:18:36.169311+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-CLIP_1.png,png,F841ED2492A1385A2731BEE5B575F63FF77A04E2C2980204D5DFCB86A91D392F,2026-06-09T03:18:36.170823+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-DOWN-COVER.png,png,F860B501FCC893AC64BB17CBF232E9C318A11875B5D2B0C9AED57C0BAEA6C988,2026-06-09T03:18:36.171899+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-DOWN-FILLING.png,png,6C8664EAE392C50CCB450D26F4D55FD2C33978EA4A68E6EF92554522A38B20A7,2026-06-09T03:18:36.172937+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-DOWN_TRIM_1.png,png,02AFB1853D6392D7343FA320B9654A9FEF6831C000237519D11EA71055A5E888,2026-06-09T03:18:36.172937+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-DOWN_TRIM_2.png,png,DCDC78448D1D2FBEB28AE26F47C9111AC65E1C6563EE69453BCCD9D7947026CC,2026-06-09T03:18:36.174226+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-HANDLE.png,png,FB20ECA0B443DB2D66EB23A983C74E9A99F876DE336B5D7A1F4B7667B7C9C4BC,2026-06-09T03:18:36.176226+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-MOTOR-COVER.png,png,6D6FAC78E7B59645DC9CBE234AAA5932328E60B569863D4177C1911F0998A8E9,2026-06-09T03:18:36.177295+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-SPACER-DOWN.png,png,DA6788B7D148105447D44B3391926FDD30C7D3BEE94EF452AF4580F906A413BC,2026-06-09T03:18:36.178802+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-SPACER.png,png,9CF022AC53AAA1D4156CF95A99F8A38C1557D038A1E09E5FB4F6113579726136,2026-06-09T03:18:36.178802+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-UP-COVER.png,png,80291EFFBE722B4ED1E93F4905B59FCA4689CF0F3EDB35F7F67637D42C3BF764,2026-06-09T03:18:36.179820+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-UP-FILLING.png,png,A3EDA3DC78D8B6D9A5DF8294D38A30F63D21A9CBC7AEEAD41BE9E2B605FE5E45,2026-06-09T03:18:36.181820+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-UP-TRIM_1.png,png,AE9714697EE1047D2209EF94A2364D7791F1095B6C3301F9A3E0AA96C6214C8D,2026-06-09T03:18:36.182820+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/02-UP-TRIM_2.png,png,BC0E7F1AB1D18EB51F290DEA04792A1B627625E45DACB061A14DA42AA5107A0F,2026-06-09T03:18:36.183819+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/D405.jpg,jpg,AADA86A9C814D89E6D67939B8E8DF06215CB97353969828F862DE7A6818B5753,2026-06-09T03:18:36.185981+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/D435i.jpg,jpg,8885DE102CE643B77CB4D818D31C111198DB79EFF5155DD20EFE15F5B7148D01,2026-06-09T03:18:36.188510+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/DM-power-Bottom Cover.png,png,692CB256972A4243A3523279BFC96D929160B508A758D9456883E5EAA73C6591,2026-06-09T03:18:36.192887+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/DM-power-Top Cover-Sliding Cover.png,png,835BFD28092A30F17CEC36E2806ABA80FB9DCAF38368F69627118E17AC332CEC,2026-06-09T03:18:36.200889+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/DM-power-Top Cover.png,png,087C0924DBCD3A092CDF979EE2D25AADAE51F0D280BBBC33400D001616469253,2026-06-09T03:18:36.208888+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/Gemini2.jpg,jpg,95CF323C59B9E5E31127ED6FE84A2F86C2BAC2F411FEA87882E4665B0637472F,2026-06-09T03:18:36.210887+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/Gemini2_mount.png,png,33A5D960156EDD9C46778D9D337D89C37A26EBFD6AB4D9D3D2F75B5313DC1D56,2026-06-09T03:18:36.211887+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/Soft_Finger.png,png,6D41F4F8D0B191121CC845EEFDC945955DFDE83008C84D497467A3C9D5E85FA4,2026-06-09T03:18:36.212888+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/star_arm_102.jpg,jpg,0B0AAC1405FC355A0E15DD73BEC6F9169DFE6D098F47701616E683E6355FF663,2026-06-09T03:18:36.266898+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/UVC_camera_mount.png,png,53B8748A941B901F50200FB8F164142DD8CB4038ABAF1503B4718CFCC492EDA2,2026-06-09T03:18:36.213887+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-1.jpg,jpg,5C8311C63DED91CB3FB62F3E584A2F534BA4F817181E7F517EA32CCFA0946381,2026-06-09T03:18:36.301491+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-2(1).png,png,8720CC3534FEA2F8B8AEDFF066DD7E9B30385ED97E4B470C0E4A2D0E001AEA65,2026-06-09T03:18:36.377275+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-2(2).png,png,723701800F3C0B805D841833ECC909449C300BE0DE588BAEF3B8FAD18991C273,2026-06-09T03:18:36.472631+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-2(3).png,png,9E887A72458236841CE1042B11532E53467618236860E4E20A99DF97104A92CF,2026-06-09T03:18:36.589273+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-3(1).jpg,jpg,4646CDD2A9EE0F16E8FF442D9A472DD8CB1F1C7222940FFFDC62F0D0130D5826,2026-06-09T03:18:36.622377+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-3(2).jpg,jpg,F7AD72B02E30209592AE747E2E8A47E920553DF1FDED1DBFA2D72DB714752098,2026-06-09T03:18:36.657387+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-4(1).jpg,jpg,45570BA1ADD65EA82B3B314060C5692441A76EA3482EA2424D67E6D2880FC7E4,2026-06-09T03:18:36.705287+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-4(2).jpg,jpg,95E73CB8A7227B58588A3CBC1157AC91EF6052782D301C49F6CBACE9F92F315A,2026-06-09T03:18:36.754163+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-5(1).jpg,jpg,9049DF413F1C65B3828868005813B787F144A10BF24E0617EE50B50957FDFCDE,2026-06-09T03:18:36.802526+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-5(2).jpg,jpg,6B4FA0AE387B5F545E36BA9F095C04B05EC6B8D57DEA91B3B97EEB8A0872CB4D,2026-06-09T03:18:36.850220+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-6(1).jpg,jpg,B0CF0DDBA424C0A22B2362C96F08179CAE7F8AD92BB454CD78E4E022F499181A,2026-06-09T03:18:36.886750+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-6(2).jpg,jpg,7409077ADBD563BE5ED1A7EEEBCA1A2C713C64075D09FD6C353570B8823ED297,2026-06-09T03:18:36.921904+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-7(1).jpg,jpg,354A2D99F03DA5E3970C04B8EFC559C8A3A0101509B461EC1A8C22567B13D784,2026-06-09T03:18:36.948149+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-7(2).jpg,jpg,09054D999E2AD10B8ADCCE64128563FF11A97226536FE82A932D0AAF089DCDF5,2026-06-09T03:18:36.975322+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/1-8.jpg,jpg,DB067294FDD12497050934A9DF4B12890D1EE222F8FEF3437FD66E05D7B2D6A6,2026-06-09T03:18:37.002478+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/2-1.jpg,jpg,0105FCB27260A41B90C1343B74526F1F4BECCB2AAF0C3232FB20F6039E8C8AD5,2026-06-09T03:18:37.037293+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/2-2.jpg,jpg,A06536CBA03BE42D81813E8BA7F0E709CB344B3040DC426BAD57775E84480999,2026-06-09T03:18:37.074891+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/2-3(1).jpg,jpg,7E440F481A7398059AEDFB8899E61FEA23A8115D914350966878230FA582E698,2026-06-09T03:18:37.107407+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/2-3(2).jpg,jpg,2FC246C89002130390EDC2B83AC1E4973537DE41CED4036C1F335421DA2F7096,2026-06-09T03:18:37.138408+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Assembly_Steps/powerstep_images/3.jpg,jpg,A8F23967FD6820E01B5BF8160D1090F5C4DD3DE0FEB2DB0DF5FA975FAE1361FF,2026-06-09T03:18:37.168418+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Metal_Parts/images/02-8MM.png,png,8811C9FCCD8D3585688C9C8C8F6E3A587CE4A9C8CF4EF4578913EB7CEFCAEC4C,2026-06-09T03:18:37.254810+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Metal_Parts/images/02_Arm_Yaw_Limit.png,png,B716A89DC4B3704E2B54E219C33067EC84BB3C2CAD8CE4C405757EE87B8B6CF3,2026-06-09T03:18:37.255810+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Metal_Parts/images/02_Base_Motor_Shim.png,png,067112ADA6ADD8050045C475A5A58685484329C03304F442DA570D39DAC3DC6D,2026-06-09T03:18:37.257810+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Metal_Parts/images/02_Base_Reinforcement_Part.png,png,3FFFCCAB4084A7CC98EB76F2FCF70F149D48BD13703464C1FCF93BF76D57F84E,2026-06-09T03:18:37.259318+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Metal_Parts/images/02_FLANGE.png,png,8F4262C80BBAD658A9F134EA9D6D1F1E6E6348267E930E502620922311B064F6,2026-06-09T03:18:37.260998+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Metal_Parts/images/02_Gear_Connector.png,png,1E8067A417395A59CDE0B3AFF6E163C0CF05BCB12E0ECB4735EDAE10752CB145,2026-06-09T03:18:37.261997+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Metal_Parts/images/02_Gripper_Connector_A.png,png,928308E5B1F5112CCFDF31F077A59350B40FF97A65A622FA27F34EC1812005F2,2026-06-09T03:18:37.263998+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Metal_Parts/images/02_Gripper_Connector_B.png,png,F474792D42D9A0A44769468F194D970A1DE1DBA31AA4ECECD98081F55017AD0D,2026-06-09T03:18:37.264998+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
