pair_id,object_a,object_b,in_required_universe,exclusion_rule,policy_state,required_clearance_mm,verdict
10858,R::RC-GSP-L4-HIGH-E2,R::RC-TEL-J4-A-STAGE-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10859,R::RC-GSP-L4-HIGH-E2,R::RC-TEL-J4-A-STAGE-4,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10860,R::RC-GSP-L4-HIGH-E2,R::RC-TEL-J4-B-STAGE-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10861,R::RC-GSP-L4-HIGH-E2,R::RC-TEL-J4-B-STAGE-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10862,R::RC-GSP-L4-HIGH-E2,R::RC-TEL-J4-B-STAGE-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10863,R::RC-GSP-L4-HIGH-E2,R::RC-TEL-J4-B-STAGE-4,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10864,R::RC-GSP-L4-HIGH-E2,R::RC-TRK-J3-RAIL,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10865,R::RC-GSP-L4-HIGH-E2,R::RC-TRK-J3-STOP-A,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10866,R::RC-GSP-L4-HIGH-E2,R::RC-TRK-J3-STOP-B,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10867,R::RC-GSP-L4-HIGH-E2,R::RC-TRK-J4-STOP-NEG,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10868,R::RC-GSP-L4-HIGH-E2,R::RC-TRK-J4-STOP-POS,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10869,R::RC-GSP-L4-HIGH-E2,R::RC-TRK-J4-TROMBONE-RAIL,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10870,R::RC-GSP-L4-HIGH-E2,S::LEFT_LEAF_1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10871,R::RC-GSP-L4-HIGH-E2,S::LEFT_LEAF_2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10872,R::RC-GSP-L4-HIGH-E2,S::LEFT_LEAF_3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10873,R::RC-GSP-L4-HIGH-E2,S::RIGHT_LEAF_1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10874,R::RC-GSP-L4-HIGH-E2,S::RIGHT_LEAF_2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10875,R::RC-GSP-L4-HIGH-E2,S::RIGHT_LEAF_3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10876,R::RC-PLT-BASE-CONN,R::RC-PLT-BUS-CONN,true,,CANDIDATE_GEOMETRY_READY_PENDING_OWNER_BINDING_QUERY_NOT_EXECUTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10877,R::RC-PLT-BASE-CONN,R::RC-PLT-WRIST-SPLIT,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10878,R::RC-PLT-BASE-CONN,R::RC-SR-WRIST,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10879,R::RC-PLT-BASE-CONN,R::RC-SR-WRIST-BOOT,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10880,R::RC-PLT-BASE-CONN,R::RC-TEL-J4-A-STAGE-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10881,R::RC-PLT-BASE-CONN,R::RC-TEL-J4-A-STAGE-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10882,R::RC-PLT-BASE-CONN,R::RC-TEL-J4-A-STAGE-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10883,R::RC-PLT-BASE-CONN,R::RC-TEL-J4-A-STAGE-4,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10884,R::RC-PLT-BASE-CONN,R::RC-TEL-J4-B-STAGE-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10885,R::RC-PLT-BASE-CONN,R::RC-TEL-J4-B-STAGE-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10886,R::RC-PLT-BASE-CONN,R::RC-TEL-J4-B-STAGE-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10887,R::RC-PLT-BASE-CONN,R::RC-TEL-J4-B-STAGE-4,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10888,R::RC-PLT-BASE-CONN,R::RC-TRK-J3-RAIL,true,,CANDIDATE_GEOMETRY_READY_PENDING_OWNER_BINDING_QUERY_NOT_EXECUTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10889,R::RC-PLT-BASE-CONN,R::RC-TRK-J3-STOP-A,true,,CANDIDATE_GEOMETRY_READY_PENDING_OWNER_BINDING_QUERY_NOT_EXECUTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10890,R::RC-PLT-BASE-CONN,R::RC-TRK-J3-STOP-B,true,,CANDIDATE_GEOMETRY_READY_PENDING_OWNER_BINDING_QUERY_NOT_EXECUTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10891,R::RC-PLT-BASE-CONN,R::RC-TRK-J4-STOP-NEG,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10892,R::RC-PLT-BASE-CONN,R::RC-TRK-J4-STOP-POS,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10893,R::RC-PLT-BASE-CONN,R::RC-TRK-J4-TROMBONE-RAIL,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10894,R::RC-PLT-BASE-CONN,S::LEFT_LEAF_1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10895,R::RC-PLT-BASE-CONN,S::LEFT_LEAF_2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10896,R::RC-PLT-BASE-CONN,S::LEFT_LEAF_3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10897,R::RC-PLT-BASE-CONN,S::RIGHT_LEAF_1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10898,R::RC-PLT-BASE-CONN,S::RIGHT_LEAF_2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10899,R::RC-PLT-BASE-CONN,S::RIGHT_LEAF_3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10900,R::RC-PLT-BUS-CONN,R::RC-PLT-WRIST-SPLIT,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10901,R::RC-PLT-BUS-CONN,R::RC-SR-WRIST,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10902,R::RC-PLT-BUS-CONN,R::RC-SR-WRIST-BOOT,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10903,R::RC-PLT-BUS-CONN,R::RC-TEL-J4-A-STAGE-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10904,R::RC-PLT-BUS-CONN,R::RC-TEL-J4-A-STAGE-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10905,R::RC-PLT-BUS-CONN,R::RC-TEL-J4-A-STAGE-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10906,R::RC-PLT-BUS-CONN,R::RC-TEL-J4-A-STAGE-4,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10907,R::RC-PLT-BUS-CONN,R::RC-TEL-J4-B-STAGE-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10908,R::RC-PLT-BUS-CONN,R::RC-TEL-J4-B-STAGE-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10909,R::RC-PLT-BUS-CONN,R::RC-TEL-J4-B-STAGE-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10910,R::RC-PLT-BUS-CONN,R::RC-TEL-J4-B-STAGE-4,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10911,R::RC-PLT-BUS-CONN,R::RC-TRK-J3-RAIL,true,,CANDIDATE_GEOMETRY_READY_PENDING_OWNER_BINDING_QUERY_NOT_EXECUTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10912,R::RC-PLT-BUS-CONN,R::RC-TRK-J3-STOP-A,true,,CANDIDATE_GEOMETRY_READY_PENDING_OWNER_BINDING_QUERY_NOT_EXECUTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10913,R::RC-PLT-BUS-CONN,R::RC-TRK-J3-STOP-B,true,,CANDIDATE_GEOMETRY_READY_PENDING_OWNER_BINDING_QUERY_NOT_EXECUTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10914,R::RC-PLT-BUS-CONN,R::RC-TRK-J4-STOP-NEG,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10915,R::RC-PLT-BUS-CONN,R::RC-TRK-J4-STOP-POS,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10916,R::RC-PLT-BUS-CONN,R::RC-TRK-J4-TROMBONE-RAIL,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10917,R::RC-PLT-BUS-CONN,S::LEFT_LEAF_1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10918,R::RC-PLT-BUS-CONN,S::LEFT_LEAF_2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10919,R::RC-PLT-BUS-CONN,S::LEFT_LEAF_3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10920,R::RC-PLT-BUS-CONN,S::RIGHT_LEAF_1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10921,R::RC-PLT-BUS-CONN,S::RIGHT_LEAF_2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10922,R::RC-PLT-BUS-CONN,S::RIGHT_LEAF_3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10923,R::RC-PLT-WRIST-SPLIT,R::RC-SR-WRIST,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10924,R::RC-PLT-WRIST-SPLIT,R::RC-SR-WRIST-BOOT,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10925,R::RC-PLT-WRIST-SPLIT,R::RC-TEL-J4-A-STAGE-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10926,R::RC-PLT-WRIST-SPLIT,R::RC-TEL-J4-A-STAGE-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10927,R::RC-PLT-WRIST-SPLIT,R::RC-TEL-J4-A-STAGE-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10928,R::RC-PLT-WRIST-SPLIT,R::RC-TEL-J4-A-STAGE-4,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10929,R::RC-PLT-WRIST-SPLIT,R::RC-TEL-J4-B-STAGE-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10930,R::RC-PLT-WRIST-SPLIT,R::RC-TEL-J4-B-STAGE-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10931,R::RC-PLT-WRIST-SPLIT,R::RC-TEL-J4-B-STAGE-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10932,R::RC-PLT-WRIST-SPLIT,R::RC-TEL-J4-B-STAGE-4,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10933,R::RC-PLT-WRIST-SPLIT,R::RC-TRK-J3-RAIL,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10934,R::RC-PLT-WRIST-SPLIT,R::RC-TRK-J3-STOP-A,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10935,R::RC-PLT-WRIST-SPLIT,R::RC-TRK-J3-STOP-B,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10936,R::RC-PLT-WRIST-SPLIT,R::RC-TRK-J4-STOP-NEG,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10937,R::RC-PLT-WRIST-SPLIT,R::RC-TRK-J4-STOP-POS,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10938,R::RC-PLT-WRIST-SPLIT,R::RC-TRK-J4-TROMBONE-RAIL,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10939,R::RC-PLT-WRIST-SPLIT,S::LEFT_LEAF_1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10940,R::RC-PLT-WRIST-SPLIT,S::LEFT_LEAF_2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10941,R::RC-PLT-WRIST-SPLIT,S::LEFT_LEAF_3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10942,R::RC-PLT-WRIST-SPLIT,S::RIGHT_LEAF_1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10943,R::RC-PLT-WRIST-SPLIT,S::RIGHT_LEAF_2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10944,R::RC-PLT-WRIST-SPLIT,S::RIGHT_LEAF_3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10945,R::RC-SR-WRIST,R::RC-SR-WRIST-BOOT,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10946,R::RC-SR-WRIST,R::RC-TEL-J4-A-STAGE-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10947,R::RC-SR-WRIST,R::RC-TEL-J4-A-STAGE-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10948,R::RC-SR-WRIST,R::RC-TEL-J4-A-STAGE-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10949,R::RC-SR-WRIST,R::RC-TEL-J4-A-STAGE-4,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10950,R::RC-SR-WRIST,R::RC-TEL-J4-B-STAGE-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10951,R::RC-SR-WRIST,R::RC-TEL-J4-B-STAGE-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10952,R::RC-SR-WRIST,R::RC-TEL-J4-B-STAGE-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10953,R::RC-SR-WRIST,R::RC-TEL-J4-B-STAGE-4,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10954,R::RC-SR-WRIST,R::RC-TRK-J3-RAIL,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10955,R::RC-SR-WRIST,R::RC-TRK-J3-STOP-A,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10956,R::RC-SR-WRIST,R::RC-TRK-J3-STOP-B,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10957,R::RC-SR-WRIST,R::RC-TRK-J4-STOP-NEG,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10958,R::RC-SR-WRIST,R::RC-TRK-J4-STOP-POS,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10959,R::RC-SR-WRIST,R::RC-TRK-J4-TROMBONE-RAIL,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10960,R::RC-SR-WRIST,S::LEFT_LEAF_1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10961,R::RC-SR-WRIST,S::LEFT_LEAF_2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10962,R::RC-SR-WRIST,S::LEFT_LEAF_3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10963,R::RC-SR-WRIST,S::RIGHT_LEAF_1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10964,R::RC-SR-WRIST,S::RIGHT_LEAF_2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10965,R::RC-SR-WRIST,S::RIGHT_LEAF_3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10966,R::RC-SR-WRIST-BOOT,R::RC-TEL-J4-A-STAGE-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10967,R::RC-SR-WRIST-BOOT,R::RC-TEL-J4-A-STAGE-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10968,R::RC-SR-WRIST-BOOT,R::RC-TEL-J4-A-STAGE-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10969,R::RC-SR-WRIST-BOOT,R::RC-TEL-J4-A-STAGE-4,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
10970,R::RC-SR-WRIST-BOOT,R::RC-TEL-J4-B-STAGE-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
