git_status,path,size_bytes,sha256,category,recommended_action,reason
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_INPUT_LOCK.json,11405,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_INPUT_LOCK_V2_CANONICAL.json,4318,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_NATIVE_REFERENCE_CONTAINMENT.json,41081,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_NATIVE_REFERENCE_PRE_REPAIR.json,32689,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_NATIVE_REFERENCE_REPAIR.json,5252,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_REFERENCE_OWNERSHIP.json,1768,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_REFERENCE_OWNERSHIP_V2_CANONICAL.json,2975,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/B601_ASSET_INVENTORY.csv,9810,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/BASELINE_TRUTH_HIERARCHY.md,2218,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/CAD_BRIEF.md,3495,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/PHASE0_DECISION.md,1942,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/PHASE0_SNAPSHOT_REVIEW.md,721,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/TOOL_SKILL_MCP_REGISTER.md,2686,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/audit_scan_summary.json,672,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/baseline_protected_hashes.csv,14232,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/phase0_gate.json,5824,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/B601_ACCEPTED_KINEMATIC_CHAIN.md,3640,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/FRAME_AND_LAYER_LEDGER.md,2660,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/accepted_chain.json,23348,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/accepted_joint_contract.csv,956,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/accepted_link_inertials.csv,2039,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/accepted_mesh_contract.csv,3094,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/chain_validation.json,1028,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/q0_joint_axes.csv,1218,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/q0_link_frames.csv,5137,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_REQUIREMENTS/B5_0_ENGINEERING_REQUIREMENTS.md,3532,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/B601_BASE_ADAPTER_DESIGN.md,4437,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_base_link_LINKLOCAL.step,25111906,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_gripper_detail_LINKLOCAL.step,19757137,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link1_LINKLOCAL.step,2365410,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link2_LINKLOCAL.step,45679213,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link3_LINKLOCAL.step,39743952,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link4_LINKLOCAL.step,32415563,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link5_LINKLOCAL.step,31775252,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link6_LINKLOCAL.step,46779919,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G01_receipt.json,2661,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G02_receipt.json,2672,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G03_receipt.json,2668,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G04_receipt.json,2671,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G05_receipt.json,2809,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G06_receipt.json,2675,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G07_receipt.json,2670,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G08_receipt.json,2799,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_registration_ledger.json,25560,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/BOM_PROVISIONAL.csv,2312,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/CAD_TREE_AND_NAMING.md,2585,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/CONFIGURATION_MATRIX.csv,1493,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0024Z/evidence/base_adapter_reference_build.json,7251,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/10_reference_parts/B50_BASE_ADAPTER_PRIMARY_BOSS_ENVELOPE.SLDPRT,70694,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/10_reference_parts/B50_BASE_ADAPTER_SPREADER_PLATE_ENVELOPE.SLDPRT,59963,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/10_reference_parts/B50_BASE_ADAPTER_UPPER_FLANGE_ENVELOPE.SLDPRT,60195,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/20_assembly/B601_BASE_ADAPTER.SLDASM,58427,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/30_exports/.B601_BASE_ADAPTER_REFERENCE.step.glb,75280,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/30_exports/B601_BASE_ADAPTER_REFERENCE.step,55061,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/40_drawings/B601_BASE_ADAPTER_REFERENCE.SLDDRW,97792,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/evidence/base_adapter_reference_build.json,19040,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/evidence/base_adapter_reference_cold_verify.json,18732,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/evidence/base_adapter_reference_gate.json,6375,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/evidence/cad_cli_inspect_refs.json,1247,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/evidence/visual_review.json,2344,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/reviews/B601_BASE_ADAPTER_REFERENCE_exploded_20260728T003709Z.png,131876,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/reviews/B601_BASE_ADAPTER_REFERENCE_faces_20260728T003750Z.png,52667,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/reviews/B601_BASE_ADAPTER_REFERENCE_iso_20260728T003540Z.png,127065,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/reviews/base_adapter_snapshot_exploded_job.json,557,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/reviews/base_adapter_snapshot_faces_job.json,556,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_NATIVE_20260727T2142Z/00_skeleton/B50_B601_MASTER_SKELETON.SLDPRT,56620,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_NATIVE_20260727T2142Z/evidence/master_skeleton_build.json,5621,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_NATIVE_20260727T2142Z/evidence/native_G01_attempt1_timeout.json,1333,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_NATIVE_20260727T2142Z/evidence/native_G01_build.json,6969,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_NATIVE_20260727T2201Z/00_skeleton/B50_B601_MASTER_SKELETON.SLDPRT,57011,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_NATIVE_20260727T2201Z/evidence/master_skeleton_build.json,5652,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_NATIVE_20260727T2201Z/evidence/native_G01_build.json,8222,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_NATIVE_20260727T2201Z/evidence/native_G01_import_preferences_before.json,1176,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_NATIVE_20260727T2201Z/evidence/native_G01_import_timeout_recovery.json,845,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
