state,instance_id,T_S_step_m,transform_equation,source_frame,target_frame,translation_unit,source_translation_unit,rotation_valid,same_geometry_as_873,same_transform_as_873,native_whole_plan_current,source_hash_verified
released,R07_RAIL_-1_-1_164_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_-1_164_screw,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_-1_164_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_-1_164_washer_head,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_-1_164_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_-1_164_washer_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_-1_164_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_-1_164_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_-1_-164_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_-1_-164_screw,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_-1_-164_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_-1_-164_washer_head,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_-1_-164_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_-1_-164_washer_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_-1_-164_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_-1_-164_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_1_15_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_1_15_screw,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_1_15_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_1_15_washer_head,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_1_15_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_1_15_washer_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_1_15_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_1_15_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_1_15_sleeve,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_1_15_sleeve,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_1_164_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_1_164_screw,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_1_164_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_1_164_washer_head,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_1_164_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_1_164_washer_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_1_164_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_1_164_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_1_-164_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_1_-164_screw,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_1_-164_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_1_-164_washer_head,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_1_-164_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_1_-164_washer_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_1_-164_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_1_-164_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_-1_15_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_-1_15_screw,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_-1_15_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_-1_15_washer_head,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_-1_15_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_-1_15_washer_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_-1_15_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_-1_15_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_-1_15_sleeve,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_-1_15_sleeve,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_-1_164_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_-1_164_screw,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_-1_164_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_-1_164_washer_head,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_-1_164_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_-1_164_washer_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_-1_164_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_-1_164_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_-1_-164_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_-1_-164_screw,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_-1_-164_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_-1_-164_washer_head,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_-1_-164_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_-1_-164_washer_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_-1_-164_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_-1_-164_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_1_15_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_1_15_screw,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_1_15_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_1_15_washer_head,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_1_15_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_1_15_washer_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_1_15_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_1_15_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_1_15_sleeve,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_1_15_sleeve,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_1_164_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_1_164_screw,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_1_164_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_1_164_washer_head,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_1_164_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_1_164_washer_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_1_164_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_1_164_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_1_-164_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_1_-164_screw,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_1_-164_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_1_-164_washer_head,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_1_-164_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_1_-164_washer_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_1_1_-164_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_1_1_-164_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_-1_INNER_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_-1_INNER_screw,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_-1_INNER_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_-1_INNER_washer_head,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_-1_INNER_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_-1_INNER_washer_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_-1_INNER_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_-1_INNER_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_-1_OUTER_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_-1_OUTER_screw,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_-1_OUTER_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_-1_OUTER_washer_head,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_-1_OUTER_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_-1_OUTER_washer_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_-1_OUTER_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_-1_OUTER_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_-1_OUTER_sleeve,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_-1_OUTER_sleeve,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_1_INNER_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_1_INNER_screw,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_1_INNER_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_1_INNER_washer_head,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_1_INNER_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_1_INNER_washer_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_1_INNER_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_1_INNER_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_1_OUTER_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_1_OUTER_screw,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_1_OUTER_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_1_OUTER_washer_head,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_1_OUTER_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_1_OUTER_washer_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_1_OUTER_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_1_OUTER_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_0_1_OUTER_sleeve,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_0_1_OUTER_sleeve,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_-1_INNER_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_-1_INNER_screw,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_-1_INNER_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_-1_INNER_washer_head,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_-1_INNER_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_-1_INNER_washer_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_-1_INNER_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_-1_INNER_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_-1_OUTER_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_-1_OUTER_screw,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_-1_OUTER_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_-1_OUTER_washer_head,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_-1_OUTER_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_-1_OUTER_washer_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_-1_OUTER_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_-1_OUTER_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_-1_OUTER_sleeve,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_-1_OUTER_sleeve,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_1_INNER_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_1_INNER_screw,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_1_INNER_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_1_INNER_washer_head,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_1_INNER_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_1_INNER_washer_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_1_INNER_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_1_INNER_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_1_OUTER_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_1_OUTER_screw,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_1_OUTER_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_1_OUTER_washer_head,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_1_OUTER_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_1_OUTER_washer_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_1_OUTER_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_1_OUTER_nut,S,m,mm,True,True,True,False,True
released,R07_HOLD_1_1_OUTER_sleeve,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_HOLD_1_1_OUTER_sleeve,S,m,mm,True,True,True,False,True
