case_id,target_type,tumble_rate_deg_s,approach_velocity_m_s,arm_speed_scale,pose_error_deg,inertia_scale,reaction_aware,visibility_ratio,capture_window_s,reach_time_s,base_peak_deg,v_max_m_s,post_capture_rate_dps,clearance_min_m,result,failure_reason
C1187,target_debris_v0,2.0,0.005,1.5,3.0,1.2,0,1.0,90.1,5.33,18.502,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1188,target_debris_v0,2.0,0.005,1.5,3.0,1.2,1,1.0,90.1,5.33,2.775,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1189,target_debris_v0,2.0,0.01,0.5,1.0,0.8,0,1.0,90.1,16.0,6.807,0.015,1.591,0.47,FAIL,BASE_REACTION_FAIL
C1190,target_debris_v0,2.0,0.01,0.5,1.0,0.8,1,1.0,90.1,16.0,1.021,0.015,1.591,0.47,SAFE,SAFE
C1191,target_debris_v0,2.0,0.01,0.5,1.0,1.0,0,1.0,90.1,16.0,6.807,0.015,1.989,0.47,FAIL,BASE_REACTION_FAIL
C1192,target_debris_v0,2.0,0.01,0.5,1.0,1.0,1,1.0,90.1,16.0,1.021,0.015,1.989,0.47,SAFE,SAFE
C1193,target_debris_v0,2.0,0.01,0.5,1.0,1.2,0,1.0,90.1,16.0,6.807,0.015,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1194,target_debris_v0,2.0,0.01,0.5,1.0,1.2,1,1.0,90.1,16.0,1.021,0.015,2.387,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1195,target_debris_v0,2.0,0.01,0.5,2.0,0.8,0,1.0,90.1,16.0,6.807,0.015,1.591,0.47,FAIL,BASE_REACTION_FAIL
C1196,target_debris_v0,2.0,0.01,0.5,2.0,0.8,1,1.0,90.1,16.0,1.021,0.015,1.591,0.47,SAFE,SAFE
C1197,target_debris_v0,2.0,0.01,0.5,2.0,1.0,0,1.0,90.1,16.0,6.807,0.015,1.989,0.47,FAIL,BASE_REACTION_FAIL
C1198,target_debris_v0,2.0,0.01,0.5,2.0,1.0,1,1.0,90.1,16.0,1.021,0.015,1.989,0.47,SAFE,SAFE
C1199,target_debris_v0,2.0,0.01,0.5,2.0,1.2,0,1.0,90.1,16.0,6.807,0.015,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1200,target_debris_v0,2.0,0.01,0.5,2.0,1.2,1,1.0,90.1,16.0,1.021,0.015,2.387,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1201,target_debris_v0,2.0,0.01,0.5,3.0,0.8,0,1.0,90.1,16.0,6.807,0.015,1.591,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1202,target_debris_v0,2.0,0.01,0.5,3.0,0.8,1,1.0,90.1,16.0,1.021,0.015,1.591,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1203,target_debris_v0,2.0,0.01,0.5,3.0,1.0,0,1.0,90.1,16.0,6.807,0.015,1.989,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1204,target_debris_v0,2.0,0.01,0.5,3.0,1.0,1,1.0,90.1,16.0,1.021,0.015,1.989,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1205,target_debris_v0,2.0,0.01,0.5,3.0,1.2,0,1.0,90.1,16.0,6.807,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1206,target_debris_v0,2.0,0.01,0.5,3.0,1.2,1,1.0,90.1,16.0,1.021,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1207,target_debris_v0,2.0,0.01,1.0,1.0,0.8,0,1.0,90.1,8.0,13.133,0.015,1.591,0.47,FAIL,BASE_REACTION_FAIL
C1208,target_debris_v0,2.0,0.01,1.0,1.0,0.8,1,1.0,90.1,8.0,1.97,0.015,1.591,0.47,SAFE,SAFE
C1209,target_debris_v0,2.0,0.01,1.0,1.0,1.0,0,1.0,90.1,8.0,13.133,0.015,1.989,0.47,FAIL,BASE_REACTION_FAIL
C1210,target_debris_v0,2.0,0.01,1.0,1.0,1.0,1,1.0,90.1,8.0,1.97,0.015,1.989,0.47,SAFE,SAFE
C1211,target_debris_v0,2.0,0.01,1.0,1.0,1.2,0,1.0,90.1,8.0,13.133,0.015,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1212,target_debris_v0,2.0,0.01,1.0,1.0,1.2,1,1.0,90.1,8.0,1.97,0.015,2.387,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1213,target_debris_v0,2.0,0.01,1.0,2.0,0.8,0,1.0,90.1,8.0,13.133,0.015,1.591,0.47,FAIL,BASE_REACTION_FAIL
C1214,target_debris_v0,2.0,0.01,1.0,2.0,0.8,1,1.0,90.1,8.0,1.97,0.015,1.591,0.47,SAFE,SAFE
C1215,target_debris_v0,2.0,0.01,1.0,2.0,1.0,0,1.0,90.1,8.0,13.133,0.015,1.989,0.47,FAIL,BASE_REACTION_FAIL
C1216,target_debris_v0,2.0,0.01,1.0,2.0,1.0,1,1.0,90.1,8.0,1.97,0.015,1.989,0.47,SAFE,SAFE
C1217,target_debris_v0,2.0,0.01,1.0,2.0,1.2,0,1.0,90.1,8.0,13.133,0.015,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1218,target_debris_v0,2.0,0.01,1.0,2.0,1.2,1,1.0,90.1,8.0,1.97,0.015,2.387,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1219,target_debris_v0,2.0,0.01,1.0,3.0,0.8,0,1.0,90.1,8.0,13.133,0.015,1.591,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1220,target_debris_v0,2.0,0.01,1.0,3.0,0.8,1,1.0,90.1,8.0,1.97,0.015,1.591,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1221,target_debris_v0,2.0,0.01,1.0,3.0,1.0,0,1.0,90.1,8.0,13.133,0.015,1.989,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1222,target_debris_v0,2.0,0.01,1.0,3.0,1.0,1,1.0,90.1,8.0,1.97,0.015,1.989,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1223,target_debris_v0,2.0,0.01,1.0,3.0,1.2,0,1.0,90.1,8.0,13.133,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1224,target_debris_v0,2.0,0.01,1.0,3.0,1.2,1,1.0,90.1,8.0,1.97,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1225,target_debris_v0,2.0,0.01,1.5,1.0,0.8,0,1.0,90.1,5.33,18.502,0.015,1.591,0.47,FAIL,BASE_REACTION_FAIL
C1226,target_debris_v0,2.0,0.01,1.5,1.0,0.8,1,1.0,90.1,5.33,2.775,0.015,1.591,0.47,SAFE,SAFE
C1227,target_debris_v0,2.0,0.01,1.5,1.0,1.0,0,1.0,90.1,5.33,18.502,0.015,1.989,0.47,FAIL,BASE_REACTION_FAIL
C1228,target_debris_v0,2.0,0.01,1.5,1.0,1.0,1,1.0,90.1,5.33,2.775,0.015,1.989,0.47,SAFE,SAFE
C1229,target_debris_v0,2.0,0.01,1.5,1.0,1.2,0,1.0,90.1,5.33,18.502,0.015,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1230,target_debris_v0,2.0,0.01,1.5,1.0,1.2,1,1.0,90.1,5.33,2.775,0.015,2.387,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1231,target_debris_v0,2.0,0.01,1.5,2.0,0.8,0,1.0,90.1,5.33,18.502,0.015,1.591,0.47,FAIL,BASE_REACTION_FAIL
C1232,target_debris_v0,2.0,0.01,1.5,2.0,0.8,1,1.0,90.1,5.33,2.775,0.015,1.591,0.47,SAFE,SAFE
C1233,target_debris_v0,2.0,0.01,1.5,2.0,1.0,0,1.0,90.1,5.33,18.502,0.015,1.989,0.47,FAIL,BASE_REACTION_FAIL
C1234,target_debris_v0,2.0,0.01,1.5,2.0,1.0,1,1.0,90.1,5.33,2.775,0.015,1.989,0.47,SAFE,SAFE
C1235,target_debris_v0,2.0,0.01,1.5,2.0,1.2,0,1.0,90.1,5.33,18.502,0.015,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1236,target_debris_v0,2.0,0.01,1.5,2.0,1.2,1,1.0,90.1,5.33,2.775,0.015,2.387,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1237,target_debris_v0,2.0,0.01,1.5,3.0,0.8,0,1.0,90.1,5.33,18.502,0.015,1.591,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1238,target_debris_v0,2.0,0.01,1.5,3.0,0.8,1,1.0,90.1,5.33,2.775,0.015,1.591,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1239,target_debris_v0,2.0,0.01,1.5,3.0,1.0,0,1.0,90.1,5.33,18.502,0.015,1.989,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1240,target_debris_v0,2.0,0.01,1.5,3.0,1.0,1,1.0,90.1,5.33,2.775,0.015,1.989,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1241,target_debris_v0,2.0,0.01,1.5,3.0,1.2,0,1.0,90.1,5.33,18.502,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1242,target_debris_v0,2.0,0.01,1.5,3.0,1.2,1,1.0,90.1,5.33,2.775,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1243,target_debris_v0,2.0,0.02,0.5,1.0,0.8,0,1.0,90.1,16.0,6.807,0.015,1.591,0.47,FAIL,BASE_REACTION_FAIL
C1244,target_debris_v0,2.0,0.02,0.5,1.0,0.8,1,1.0,90.1,16.0,1.021,0.015,1.591,0.47,FAIL,APPROACH_SPEED_FAIL
C1245,target_debris_v0,2.0,0.02,0.5,1.0,1.0,0,1.0,90.1,16.0,6.807,0.015,1.989,0.47,FAIL,BASE_REACTION_FAIL
C1246,target_debris_v0,2.0,0.02,0.5,1.0,1.0,1,1.0,90.1,16.0,1.021,0.015,1.989,0.47,FAIL,APPROACH_SPEED_FAIL
C1247,target_debris_v0,2.0,0.02,0.5,1.0,1.2,0,1.0,90.1,16.0,6.807,0.015,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1248,target_debris_v0,2.0,0.02,0.5,1.0,1.2,1,1.0,90.1,16.0,1.021,0.015,2.387,0.47,FAIL,APPROACH_SPEED_FAIL
C1249,target_debris_v0,2.0,0.02,0.5,2.0,0.8,0,1.0,90.1,16.0,6.807,0.015,1.591,0.47,FAIL,BASE_REACTION_FAIL
C1250,target_debris_v0,2.0,0.02,0.5,2.0,0.8,1,1.0,90.1,16.0,1.021,0.015,1.591,0.47,FAIL,APPROACH_SPEED_FAIL
C1251,target_debris_v0,2.0,0.02,0.5,2.0,1.0,0,1.0,90.1,16.0,6.807,0.015,1.989,0.47,FAIL,BASE_REACTION_FAIL
C1252,target_debris_v0,2.0,0.02,0.5,2.0,1.0,1,1.0,90.1,16.0,1.021,0.015,1.989,0.47,FAIL,APPROACH_SPEED_FAIL
C1253,target_debris_v0,2.0,0.02,0.5,2.0,1.2,0,1.0,90.1,16.0,6.807,0.015,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1254,target_debris_v0,2.0,0.02,0.5,2.0,1.2,1,1.0,90.1,16.0,1.021,0.015,2.387,0.47,FAIL,APPROACH_SPEED_FAIL
C1255,target_debris_v0,2.0,0.02,0.5,3.0,0.8,0,1.0,90.1,16.0,6.807,0.015,1.591,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1256,target_debris_v0,2.0,0.02,0.5,3.0,0.8,1,1.0,90.1,16.0,1.021,0.015,1.591,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1257,target_debris_v0,2.0,0.02,0.5,3.0,1.0,0,1.0,90.1,16.0,6.807,0.015,1.989,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1258,target_debris_v0,2.0,0.02,0.5,3.0,1.0,1,1.0,90.1,16.0,1.021,0.015,1.989,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1259,target_debris_v0,2.0,0.02,0.5,3.0,1.2,0,1.0,90.1,16.0,6.807,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1260,target_debris_v0,2.0,0.02,0.5,3.0,1.2,1,1.0,90.1,16.0,1.021,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1261,target_debris_v0,2.0,0.02,1.0,1.0,0.8,0,1.0,90.1,8.0,13.133,0.015,1.591,0.47,FAIL,BASE_REACTION_FAIL
C1262,target_debris_v0,2.0,0.02,1.0,1.0,0.8,1,1.0,90.1,8.0,1.97,0.015,1.591,0.47,FAIL,APPROACH_SPEED_FAIL
C1263,target_debris_v0,2.0,0.02,1.0,1.0,1.0,0,1.0,90.1,8.0,13.133,0.015,1.989,0.47,FAIL,BASE_REACTION_FAIL
C1264,target_debris_v0,2.0,0.02,1.0,1.0,1.0,1,1.0,90.1,8.0,1.97,0.015,1.989,0.47,FAIL,APPROACH_SPEED_FAIL
C1265,target_debris_v0,2.0,0.02,1.0,1.0,1.2,0,1.0,90.1,8.0,13.133,0.015,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1266,target_debris_v0,2.0,0.02,1.0,1.0,1.2,1,1.0,90.1,8.0,1.97,0.015,2.387,0.47,FAIL,APPROACH_SPEED_FAIL
C1267,target_debris_v0,2.0,0.02,1.0,2.0,0.8,0,1.0,90.1,8.0,13.133,0.015,1.591,0.47,FAIL,BASE_REACTION_FAIL
C1268,target_debris_v0,2.0,0.02,1.0,2.0,0.8,1,1.0,90.1,8.0,1.97,0.015,1.591,0.47,FAIL,APPROACH_SPEED_FAIL
C1269,target_debris_v0,2.0,0.02,1.0,2.0,1.0,0,1.0,90.1,8.0,13.133,0.015,1.989,0.47,FAIL,BASE_REACTION_FAIL
C1270,target_debris_v0,2.0,0.02,1.0,2.0,1.0,1,1.0,90.1,8.0,1.97,0.015,1.989,0.47,FAIL,APPROACH_SPEED_FAIL
C1271,target_debris_v0,2.0,0.02,1.0,2.0,1.2,0,1.0,90.1,8.0,13.133,0.015,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1272,target_debris_v0,2.0,0.02,1.0,2.0,1.2,1,1.0,90.1,8.0,1.97,0.015,2.387,0.47,FAIL,APPROACH_SPEED_FAIL
C1273,target_debris_v0,2.0,0.02,1.0,3.0,0.8,0,1.0,90.1,8.0,13.133,0.015,1.591,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1274,target_debris_v0,2.0,0.02,1.0,3.0,0.8,1,1.0,90.1,8.0,1.97,0.015,1.591,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1275,target_debris_v0,2.0,0.02,1.0,3.0,1.0,0,1.0,90.1,8.0,13.133,0.015,1.989,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1276,target_debris_v0,2.0,0.02,1.0,3.0,1.0,1,1.0,90.1,8.0,1.97,0.015,1.989,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1277,target_debris_v0,2.0,0.02,1.0,3.0,1.2,0,1.0,90.1,8.0,13.133,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1278,target_debris_v0,2.0,0.02,1.0,3.0,1.2,1,1.0,90.1,8.0,1.97,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1279,target_debris_v0,2.0,0.02,1.5,1.0,0.8,0,1.0,90.1,5.33,18.502,0.015,1.591,0.47,FAIL,BASE_REACTION_FAIL
C1280,target_debris_v0,2.0,0.02,1.5,1.0,0.8,1,1.0,90.1,5.33,2.775,0.015,1.591,0.47,FAIL,APPROACH_SPEED_FAIL
C1281,target_debris_v0,2.0,0.02,1.5,1.0,1.0,0,1.0,90.1,5.33,18.502,0.015,1.989,0.47,FAIL,BASE_REACTION_FAIL
C1282,target_debris_v0,2.0,0.02,1.5,1.0,1.0,1,1.0,90.1,5.33,2.775,0.015,1.989,0.47,FAIL,APPROACH_SPEED_FAIL
C1283,target_debris_v0,2.0,0.02,1.5,1.0,1.2,0,1.0,90.1,5.33,18.502,0.015,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1284,target_debris_v0,2.0,0.02,1.5,1.0,1.2,1,1.0,90.1,5.33,2.775,0.015,2.387,0.47,FAIL,APPROACH_SPEED_FAIL
C1285,target_debris_v0,2.0,0.02,1.5,2.0,0.8,0,1.0,90.1,5.33,18.502,0.015,1.591,0.47,FAIL,BASE_REACTION_FAIL
C1286,target_debris_v0,2.0,0.02,1.5,2.0,0.8,1,1.0,90.1,5.33,2.775,0.015,1.591,0.47,FAIL,APPROACH_SPEED_FAIL
C1287,target_debris_v0,2.0,0.02,1.5,2.0,1.0,0,1.0,90.1,5.33,18.502,0.015,1.989,0.47,FAIL,BASE_REACTION_FAIL
C1288,target_debris_v0,2.0,0.02,1.5,2.0,1.0,1,1.0,90.1,5.33,2.775,0.015,1.989,0.47,FAIL,APPROACH_SPEED_FAIL
C1289,target_debris_v0,2.0,0.02,1.5,2.0,1.2,0,1.0,90.1,5.33,18.502,0.015,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1290,target_debris_v0,2.0,0.02,1.5,2.0,1.2,1,1.0,90.1,5.33,2.775,0.015,2.387,0.47,FAIL,APPROACH_SPEED_FAIL
C1291,target_debris_v0,2.0,0.02,1.5,3.0,0.8,0,1.0,90.1,5.33,18.502,0.015,1.591,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1292,target_debris_v0,2.0,0.02,1.5,3.0,0.8,1,1.0,90.1,5.33,2.775,0.015,1.591,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1293,target_debris_v0,2.0,0.02,1.5,3.0,1.0,0,1.0,90.1,5.33,18.502,0.015,1.989,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1294,target_debris_v0,2.0,0.02,1.5,3.0,1.0,1,1.0,90.1,5.33,2.775,0.015,1.989,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1295,target_debris_v0,2.0,0.02,1.5,3.0,1.2,0,1.0,90.1,5.33,18.502,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1296,target_debris_v0,2.0,0.02,1.5,3.0,1.2,1,1.0,90.1,5.33,2.775,0.015,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1297,target_debris_v0,3.0,0.005,0.5,1.0,0.8,0,1.0,75.88,16.0,6.807,0.012,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1298,target_debris_v0,3.0,0.005,0.5,1.0,0.8,1,1.0,75.88,16.0,1.021,0.012,2.387,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1299,target_debris_v0,3.0,0.005,0.5,1.0,1.0,0,1.0,75.88,16.0,6.807,0.012,2.984,0.47,FAIL,BASE_REACTION_FAIL
C1300,target_debris_v0,3.0,0.005,0.5,1.0,1.0,1,1.0,75.88,16.0,1.021,0.012,2.984,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1301,target_debris_v0,3.0,0.005,0.5,1.0,1.2,0,1.0,75.88,16.0,6.807,0.012,3.58,0.47,FAIL,BASE_REACTION_FAIL
C1302,target_debris_v0,3.0,0.005,0.5,1.0,1.2,1,1.0,75.88,16.0,1.021,0.012,3.58,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1303,target_debris_v0,3.0,0.005,0.5,2.0,0.8,0,1.0,75.88,16.0,6.807,0.012,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1304,target_debris_v0,3.0,0.005,0.5,2.0,0.8,1,1.0,75.88,16.0,1.021,0.012,2.387,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1305,target_debris_v0,3.0,0.005,0.5,2.0,1.0,0,1.0,75.88,16.0,6.807,0.012,2.984,0.47,FAIL,BASE_REACTION_FAIL
C1306,target_debris_v0,3.0,0.005,0.5,2.0,1.0,1,1.0,75.88,16.0,1.021,0.012,2.984,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1307,target_debris_v0,3.0,0.005,0.5,2.0,1.2,0,1.0,75.88,16.0,6.807,0.012,3.58,0.47,FAIL,BASE_REACTION_FAIL
C1308,target_debris_v0,3.0,0.005,0.5,2.0,1.2,1,1.0,75.88,16.0,1.021,0.012,3.58,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1309,target_debris_v0,3.0,0.005,0.5,3.0,0.8,0,1.0,75.88,16.0,6.807,0.012,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1310,target_debris_v0,3.0,0.005,0.5,3.0,0.8,1,1.0,75.88,16.0,1.021,0.012,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1311,target_debris_v0,3.0,0.005,0.5,3.0,1.0,0,1.0,75.88,16.0,6.807,0.012,2.984,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1312,target_debris_v0,3.0,0.005,0.5,3.0,1.0,1,1.0,75.88,16.0,1.021,0.012,2.984,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1313,target_debris_v0,3.0,0.005,0.5,3.0,1.2,0,1.0,75.88,16.0,6.807,0.012,3.58,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1314,target_debris_v0,3.0,0.005,0.5,3.0,1.2,1,1.0,75.88,16.0,1.021,0.012,3.58,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1315,target_debris_v0,3.0,0.005,1.0,1.0,0.8,0,1.0,75.88,8.0,13.133,0.012,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1316,target_debris_v0,3.0,0.005,1.0,1.0,0.8,1,1.0,75.88,8.0,1.97,0.012,2.387,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1317,target_debris_v0,3.0,0.005,1.0,1.0,1.0,0,1.0,75.88,8.0,13.133,0.012,2.984,0.47,FAIL,BASE_REACTION_FAIL
C1318,target_debris_v0,3.0,0.005,1.0,1.0,1.0,1,1.0,75.88,8.0,1.97,0.012,2.984,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1319,target_debris_v0,3.0,0.005,1.0,1.0,1.2,0,1.0,75.88,8.0,13.133,0.012,3.58,0.47,FAIL,BASE_REACTION_FAIL
C1320,target_debris_v0,3.0,0.005,1.0,1.0,1.2,1,1.0,75.88,8.0,1.97,0.012,3.58,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1321,target_debris_v0,3.0,0.005,1.0,2.0,0.8,0,1.0,75.88,8.0,13.133,0.012,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1322,target_debris_v0,3.0,0.005,1.0,2.0,0.8,1,1.0,75.88,8.0,1.97,0.012,2.387,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1323,target_debris_v0,3.0,0.005,1.0,2.0,1.0,0,1.0,75.88,8.0,13.133,0.012,2.984,0.47,FAIL,BASE_REACTION_FAIL
C1324,target_debris_v0,3.0,0.005,1.0,2.0,1.0,1,1.0,75.88,8.0,1.97,0.012,2.984,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1325,target_debris_v0,3.0,0.005,1.0,2.0,1.2,0,1.0,75.88,8.0,13.133,0.012,3.58,0.47,FAIL,BASE_REACTION_FAIL
C1326,target_debris_v0,3.0,0.005,1.0,2.0,1.2,1,1.0,75.88,8.0,1.97,0.012,3.58,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1327,target_debris_v0,3.0,0.005,1.0,3.0,0.8,0,1.0,75.88,8.0,13.133,0.012,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1328,target_debris_v0,3.0,0.005,1.0,3.0,0.8,1,1.0,75.88,8.0,1.97,0.012,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1329,target_debris_v0,3.0,0.005,1.0,3.0,1.0,0,1.0,75.88,8.0,13.133,0.012,2.984,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1330,target_debris_v0,3.0,0.005,1.0,3.0,1.0,1,1.0,75.88,8.0,1.97,0.012,2.984,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1331,target_debris_v0,3.0,0.005,1.0,3.0,1.2,0,1.0,75.88,8.0,13.133,0.012,3.58,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1332,target_debris_v0,3.0,0.005,1.0,3.0,1.2,1,1.0,75.88,8.0,1.97,0.012,3.58,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1333,target_debris_v0,3.0,0.005,1.5,1.0,0.8,0,1.0,75.88,5.33,18.502,0.012,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1334,target_debris_v0,3.0,0.005,1.5,1.0,0.8,1,1.0,75.88,5.33,2.775,0.012,2.387,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1335,target_debris_v0,3.0,0.005,1.5,1.0,1.0,0,1.0,75.88,5.33,18.502,0.012,2.984,0.47,FAIL,BASE_REACTION_FAIL
C1336,target_debris_v0,3.0,0.005,1.5,1.0,1.0,1,1.0,75.88,5.33,2.775,0.012,2.984,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1337,target_debris_v0,3.0,0.005,1.5,1.0,1.2,0,1.0,75.88,5.33,18.502,0.012,3.58,0.47,FAIL,BASE_REACTION_FAIL
C1338,target_debris_v0,3.0,0.005,1.5,1.0,1.2,1,1.0,75.88,5.33,2.775,0.012,3.58,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1339,target_debris_v0,3.0,0.005,1.5,2.0,0.8,0,1.0,75.88,5.33,18.502,0.012,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1340,target_debris_v0,3.0,0.005,1.5,2.0,0.8,1,1.0,75.88,5.33,2.775,0.012,2.387,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1341,target_debris_v0,3.0,0.005,1.5,2.0,1.0,0,1.0,75.88,5.33,18.502,0.012,2.984,0.47,FAIL,BASE_REACTION_FAIL
C1342,target_debris_v0,3.0,0.005,1.5,2.0,1.0,1,1.0,75.88,5.33,2.775,0.012,2.984,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1343,target_debris_v0,3.0,0.005,1.5,2.0,1.2,0,1.0,75.88,5.33,18.502,0.012,3.58,0.47,FAIL,BASE_REACTION_FAIL
C1344,target_debris_v0,3.0,0.005,1.5,2.0,1.2,1,1.0,75.88,5.33,2.775,0.012,3.58,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
C1345,target_debris_v0,3.0,0.005,1.5,3.0,0.8,0,1.0,75.88,5.33,18.502,0.012,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1346,target_debris_v0,3.0,0.005,1.5,3.0,0.8,1,1.0,75.88,5.33,2.775,0.012,2.387,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1347,target_debris_v0,3.0,0.005,1.5,3.0,1.0,0,1.0,75.88,5.33,18.502,0.012,2.984,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1348,target_debris_v0,3.0,0.005,1.5,3.0,1.0,1,1.0,75.88,5.33,2.775,0.012,2.984,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1349,target_debris_v0,3.0,0.005,1.5,3.0,1.2,0,1.0,75.88,5.33,18.502,0.012,3.58,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1350,target_debris_v0,3.0,0.005,1.5,3.0,1.2,1,1.0,75.88,5.33,2.775,0.012,3.58,0.47,FAIL,POSE_UNCERTAINTY_FAIL
C1351,target_debris_v0,3.0,0.01,0.5,1.0,0.8,0,1.0,75.88,16.0,6.807,0.012,2.387,0.47,FAIL,BASE_REACTION_FAIL
C1352,target_debris_v0,3.0,0.01,0.5,1.0,0.8,1,1.0,75.88,16.0,1.021,0.012,2.387,0.47,FAIL,INERTIA_UNCERTAINTY_FAIL
