file,property,value
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,共X张,1
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,第X张,1
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,OBJECT_ID,V2-SVC-000
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,SYSTEM_OWNER,integration_and_maintenance
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,PARENT_ID,Spacecraft_Service_Vehicle_V2_0
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,STRUCTURE_CLASS,REFERENCE_ONLY
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,REPRESENTATION_LAYER,SERVICEABILITY_REFERENCE
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,EVIDENCE_STATE,DESIGN_PROPOSAL
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,SOURCE_REFERENCE,V2_serviceability_and_keepout_plan.md via b3_build_spec.yaml
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,FRAME_ID,CS_S
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,INTERFACE_IDS,
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,MASS_OWNER,NONE_REFERENCE_ONLY
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,NO_DYNAMICS_USE,true
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,MANUFACTURING_AUTHORITY,NONE
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,CLAIM_LIMIT,review_responsibility_only_not_real_accessibility;no_tool_size_no_fastening_no_reachability;tray_extraction_direction_TBD;harness_cross_section_null;keepout_rail_tab_optical_plume_antenna_thermal_UNKNOWN_BLOCKED
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,TRAY_EXTRACTION,TBD_NO_SOURCE
09_Service_Access_and_Harness_References/SV2_SERVICE_ACCESS_REFERENCES.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;BOM;manufacturing
01_Primary_Structure/SV2_Primary_Structure.SLDASM,Description,
01_Primary_Structure/SV2_Primary_Structure.SLDASM,Weight,"""SW-Mass@SV2_Primary_Structure.SLDASM"""
01_Primary_Structure/SV2_Primary_Structure.SLDASM,质量,"""SW-Mass@SV2_Primary_Structure.SLDASM"""
01_Primary_Structure/SV2_Primary_Structure.SLDASM,审定, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,设计,   
01_Primary_Structure/SV2_Primary_Structure.SLDASM,零件号, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,版本,   
01_Primary_Structure/SV2_Primary_Structure.SLDASM,图幅, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,备注,   
01_Primary_Structure/SV2_Primary_Structure.SLDASM,替代, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,代号,“图样代号”
01_Primary_Structure/SV2_Primary_Structure.SLDASM,名称,“图样名称”
01_Primary_Structure/SV2_Primary_Structure.SLDASM,共X张,1
01_Primary_Structure/SV2_Primary_Structure.SLDASM,第X张,1
01_Primary_Structure/SV2_Primary_Structure.SLDASM,阶段标记S, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,阶段标记A, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,阶段标记B, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,标准审查, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,工艺审查, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,批准, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,日期,"2007,12,3"
01_Primary_Structure/SV2_Primary_Structure.SLDASM,校核, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,主管设计, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,审核, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,校对, 
01_Primary_Structure/SV2_Primary_Structure.SLDASM,OBJECT_ID,V2-STR-000
01_Primary_Structure/SV2_Primary_Structure.SLDASM,SYSTEM_OWNER,primary_structure
01_Primary_Structure/SV2_Primary_Structure.SLDASM,PARENT_ID,SV2_Primary_Structure
01_Primary_Structure/SV2_Primary_Structure.SLDASM,STRUCTURE_CLASS,PRIMARY_PROPOSAL
01_Primary_Structure/SV2_Primary_Structure.SLDASM,REPRESENTATION_LAYER,SYSTEM_MECHANICAL_DISPLAY
01_Primary_Structure/SV2_Primary_Structure.SLDASM,EVIDENCE_STATE,DESIGN_PROPOSAL
01_Primary_Structure/SV2_Primary_Structure.SLDASM,SOURCE_REFERENCE,b3_build_spec.yaml structure_display_proposal
01_Primary_Structure/SV2_Primary_Structure.SLDASM,FRAME_ID,CS_S
01_Primary_Structure/SV2_Primary_Structure.SLDASM,INTERFACE_IDS,
01_Primary_Structure/SV2_Primary_Structure.SLDASM,MASS_OWNER,NONE_DISPLAY_ONLY
01_Primary_Structure/SV2_Primary_Structure.SLDASM,NO_DYNAMICS_USE,true
01_Primary_Structure/SV2_Primary_Structure.SLDASM,MANUFACTURING_AUTHORITY,NONE
01_Primary_Structure/SV2_Primary_Structure.SLDASM,EXECUTION_AUTHORITY,DISPLAY_ONLY
01_Primary_Structure/SV2_Primary_Structure.SLDASM,CLAIM_LIMIT,display_topology_only;section_material_joints_UNKNOWN_BLOCKED;NO_STRENGTH_CLAIM
01_Primary_Structure/SV2_Primary_Structure.SLDASM,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing;strength_claims
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,Description,
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,Weight,"""SW-Mass@SV2_Front_Mission_Module.SLDASM"""
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,质量,"""SW-Mass@SV2_Front_Mission_Module.SLDASM"""
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,审定, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,设计,   
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,零件号, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,版本,   
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,图幅, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,备注,   
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,替代, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,代号,“图样代号”
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,名称,“图样名称”
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,共X张,1
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,第X张,1
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,阶段标记S, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,阶段标记A, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,阶段标记B, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,标准审查, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,工艺审查, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,批准, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,日期,"2007,12,3"
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,校核, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,主管设计, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,审核, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,校对, 
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,OBJECT_ID,SV2_Front_Mission_Module
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,SYSTEM_OWNER,front_mission_bay
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,PARENT_ID,Spacecraft_Service_Vehicle_V2_0
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,STRUCTURE_CLASS,BAY_MODULE
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,REPRESENTATION_LAYER,SYSTEM_MECHANICAL_DISPLAY
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,EVIDENCE_STATE,DESIGN_PROPOSAL
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,SOURCE_REFERENCE,b3_build_spec.yaml bay_volume_owners
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,FRAME_ID,CS_S
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,INTERFACE_IDS,
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,MASS_OWNER,NONE_DISPLAY_ONLY
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,NO_DYNAMICS_USE,true
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,MANUFACTURING_AUTHORITY,NONE
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,EXECUTION_AUTHORITY,DISPLAY_ONLY
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,CLAIM_LIMIT,bay_owner_container_display_only
02_Front_Mission_Module/SV2_Front_Mission_Module.SLDASM,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,Description,
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,Weight,"""SW-Mass@SV2_Avionics_EPS_ADCS_Bay.SLDASM"""
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,质量,"""SW-Mass@SV2_Avionics_EPS_ADCS_Bay.SLDASM"""
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,审定, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,设计,   
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,零件号, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,版本,   
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,图幅, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,备注,   
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,替代, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,代号,“图样代号”
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,名称,“图样名称”
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,共X张,1
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,第X张,1
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,阶段标记S, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,阶段标记A, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,阶段标记B, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,标准审查, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,工艺审查, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,批准, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,日期,"2007,12,3"
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,校核, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,主管设计, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,审核, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,校对, 
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,OBJECT_ID,SV2_Avionics_EPS_ADCS_Bay
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,SYSTEM_OWNER,avionics_bay
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,PARENT_ID,Spacecraft_Service_Vehicle_V2_0
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,STRUCTURE_CLASS,BAY_MODULE
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,REPRESENTATION_LAYER,SYSTEM_MECHANICAL_DISPLAY
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,EVIDENCE_STATE,DESIGN_PROPOSAL
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,SOURCE_REFERENCE,b3_build_spec.yaml bay_volume_owners
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,FRAME_ID,CS_S
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,INTERFACE_IDS,
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,MASS_OWNER,NONE_DISPLAY_ONLY
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,NO_DYNAMICS_USE,true
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,MANUFACTURING_AUTHORITY,NONE
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,EXECUTION_AUTHORITY,DISPLAY_ONLY
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,CLAIM_LIMIT,bay_owner_container_display_only
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,Description,
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,Weight,"""SW-Mass@SV2_Rear_Service_Module.SLDASM"""
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,质量,"""SW-Mass@SV2_Rear_Service_Module.SLDASM"""
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,审定, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,设计,   
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,零件号, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,版本,   
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,图幅, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,备注,   
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,替代, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,代号,“图样代号”
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,名称,“图样名称”
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,共X张,1
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,第X张,1
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,阶段标记S, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,阶段标记A, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,阶段标记B, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,标准审查, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,工艺审查, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,批准, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,日期,"2007,12,3"
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,校核, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,主管设计, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,审核, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,校对, 
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,OBJECT_ID,SV2_Rear_Service_Module
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,SYSTEM_OWNER,rear_service_bay
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,PARENT_ID,Spacecraft_Service_Vehicle_V2_0
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,STRUCTURE_CLASS,BAY_MODULE
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,REPRESENTATION_LAYER,SYSTEM_MECHANICAL_DISPLAY
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,EVIDENCE_STATE,DESIGN_PROPOSAL
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,SOURCE_REFERENCE,b3_build_spec.yaml bay_volume_owners
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,FRAME_ID,CS_S
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,INTERFACE_IDS,
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,MASS_OWNER,NONE_DISPLAY_ONLY
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,NO_DYNAMICS_USE,true
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,MANUFACTURING_AUTHORITY,NONE
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,EXECUTION_AUTHORITY,DISPLAY_ONLY
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,CLAIM_LIMIT,bay_owner_container_display_only
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,Description,
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,Weight,"""SW-Mass@SV2_Robot_Mount_Module.SLDASM"""
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,质量,"""SW-Mass@SV2_Robot_Mount_Module.SLDASM"""
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,审定, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,设计,   
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,零件号, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,版本,   
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,图幅, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,备注,   
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,替代, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,代号,“图样代号”
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,名称,“图样名称”
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,共X张,1
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,第X张,1
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,阶段标记S, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,阶段标记A, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,阶段标记B, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,标准审查, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,工艺审查, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,批准, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,日期,"2007,12,3"
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,校核, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,主管设计, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,审核, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,校对, 
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,OBJECT_ID,V2-MNT-000
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,SYSTEM_OWNER,robot_mount_module
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,PARENT_ID,SV2_Robot_Mount_Module
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,STRUCTURE_CLASS,SECONDARY_PROPOSAL
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,REPRESENTATION_LAYER,SYSTEM_MECHANICAL_DISPLAY
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,EVIDENCE_STATE,DESIGN_PROPOSAL
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,SOURCE_REFERENCE,b3_build_spec.yaml robot_mount_display_proposal; load_path:LPE_001..003
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,FRAME_ID,CS_M
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,INTERFACE_IDS,IF-RM-001;IF-RM-002
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,MASS_OWNER,NONE_DISPLAY_ONLY
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,NO_DYNAMICS_USE,true
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,MANUFACTURING_AUTHORITY,NONE
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,EXECUTION_AUTHORITY,DISPLAY_ONLY
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,CLAIM_LIMIT,envelope_display_only;bolts_locators_loads_stiffness_UNKNOWN_BLOCKED;NO_STRENGTH_CLAIM
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,NO_STRENGTH_CLAIM,true
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing;strength_claims
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,Description,
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,Weight,"""SW-Mass@SV2_B601_Visual_Arm.SLDASM"""
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,质量,"""SW-Mass@SV2_B601_Visual_Arm.SLDASM"""
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,审定, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,设计,   
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,零件号, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,版本,   
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,图幅, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,备注,   
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,替代, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,代号,“图样代号”
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,名称,“图样名称”
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,共X张,1
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,第X张,1
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,阶段标记S, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,阶段标记A, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,阶段标记B, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,标准审查, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,工艺审查, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,批准, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,日期,"2007,12,3"
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,校核, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,主管设计, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,审核, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,校对, 
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,OBJECT_ID,V2-B601-000
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,SYSTEM_OWNER,b601_visual_arm
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,PARENT_ID,Spacecraft_Service_Vehicle_V2_0
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,STRUCTURE_CLASS,VISUAL_PROXY
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,REPRESENTATION_LAYER,AXIS_ALIGNED_BBOX_PROXY_Q0
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,EVIDENCE_STATE,EVIDENCE_BOUND
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,SOURCE_REFERENCE,"accepted arm_b601_v1 (10_links_9_joints, READ_ONLY)"
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,FRAME_ID,CS_A0
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,INTERFACE_IDS,IF-RM-002
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,MASS_OWNER,b601_urdf_owner_NOT_from_visual
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,NO_DYNAMICS_USE,true
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,MANUFACTURING_AUTHORITY,NONE
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,EXECUTION_AUTHORITY,DISPLAY_ONLY
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,CLAIM_LIMIT,topology_frozen_10L9J;bbox_proxy_only;q_zero
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;URDF_roundtrip
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,Description,
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,Weight,"""SW-Mass@SV2_Solar_Array_Interface.SLDASM"""
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,质量,"""SW-Mass@SV2_Solar_Array_Interface.SLDASM"""
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,审定, 
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,设计,   
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,零件号, 
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,版本,   
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,图幅, 
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,备注,   
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,替代, 
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,代号,“图样代号”
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,名称,“图样名称”
